Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.04
Horizontal Delay,0
Sample Interval,0.0004
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Vertical Position,-4
,
,
,
Label,
TIME,CH1
-2.000e-01,0.00424375
-1.996e-01,0.0101562
-1.992e-01,0.0184844
-1.988e-01,0.0123219
-1.984e-01,9.375e-05
-1.980e-01,-9.0625e-05
-1.976e-01,-6.875e-05
-1.972e-01,2.1875e-05
-1.968e-01,-7.8125e-05
-1.964e-01,-0.000221875
-1.960e-01,0.0005625
-1.956e-01,-0.0001625
-1.952e-01,-0.0001125
-1.948e-01,-0.000225
-1.944e-01,-0.000209375
-1.940e-01,-0.00023125
-1.936e-01,-0.00028125
-1.932e-01,-0.000115625
-1.928e-01,-0.0001125
-1.924e-01,0.00040625
-1.920e-01,-5e-05
-1.916e-01,0.000109375
-1.912e-01,5.9375e-05
-1.908e-01,-0.00025
-1.904e-01,-7.5e-05
-1.900e-01,-9.0625e-05
-1.896e-01,-0.0002
-1.892e-01,-0.000334375
-1.888e-01,-0.000259375
-1.884e-01,-0.0002
-1.880e-01,6.25e-06
-1.876e-01,0.0003
-1.872e-01,-0.00031875
-1.868e-01,0.000475
-1.864e-01,-0.0002375
-1.860e-01,-0.000109375
-1.856e-01,-0.00011875
-1.852e-01,-0.0004625
-1.848e-01,-0.000153125
-1.844e-01,-0.0002
-1.840e-01,-0.000178125
-1.836e-01,8.125e-05
-1.832e-01,-0.000184375
-1.828e-01,3.125e-05
-1.824e-01,-0.00023125
-1.820e-01,4.6875e-05
-1.816e-01,-6.875e-05
-1.812e-01,-0.00011875
-1.808e-01,-0.0002
-1.804e-01,0.000165625
-1.800e-01,0.00108125
-1.796e-01,-0.00024375
-1.792e-01,1.875e-05
-1.788e-01,0.0002125
-1.784e-01,-0.000240625
-1.780e-01,-0.000109375
-1.776e-01,-0.0002625
-1.772e-01,-7.5e-05
-1.768e-01,0.00131563
-1.764e-01,-0.000234375
-1.760e-01,1.5625e-05
-1.756e-01,0.000453125
-1.752e-01,0.0744375
-1.748e-01,0.00929375
-1.744e-01,0.0103562
-1.740e-01,0.0173406
-1.736e-01,0.00132812
-1.732e-01,0.000309375
-1.728e-01,0.00019375
-1.724e-01,-4.6875e-05
-1.720e-01,-0.00038125
-1.716e-01,-0.000153125
-1.712e-01,0.000203125
-1.708e-01,-0.00016875
-1.704e-01,-4.6875e-05
-1.700e-01,-0.0001875
-1.696e-01,-0.00016875
-1.692e-01,-0.000290625
-1.688e-01,-0.000253125
-1.684e-01,5.625e-05
-1.680e-01,-0.00024375
-1.676e-01,-0.000259375
-1.672e-01,-0.000178125
-1.668e-01,-0.000265625
-1.664e-01,-0.0004125
-1.660e-01,-0.00034375
-1.656e-01,-0.000409375
-1.652e-01,-0.00020625
-1.648e-01,-0.000140625
-1.644e-01,-0.00015625
-1.640e-01,-9.0625e-05
-1.636e-01,-0.000246875
-1.632e-01,-0.0002875
-1.628e-01,-0.000221875
-1.624e-01,-0.000228125
-1.620e-01,-0.000128125
-1.616e-01,-0.000346875
-1.612e-01,-0.00020625
-1.608e-01,-0.000321875
-1.604e-01,-0.000359375
-1.600e-01,-0.000303125
-1.596e-01,-0.0003875
-1.592e-01,-2.5e-05
-1.588e-01,-0.00049375
-1.584e-01,-0.00025625
-1.580e-01,-0.000353125
-1.576e-01,-0.000284375
-1.572e-01,-0.00016875
-1.568e-01,-0.000390625
-1.564e-01,-0.000321875
-1.560e-01,-0.000196875
-1.556e-01,-0.000215625
-1.552e-01,-0.000559375
-1.548e-01,-0.000365625
-1.544e-01,-0.00024375
-1.540e-01,-7.5e-05
-1.536e-01,-0.00051875
-1.532e-01,-0.000415625
-1.528e-01,-5e-05
-1.524e-01,0.000509375
-1.520e-01,-0.000103125
-1.516e-01,-0.000303125
-1.512e-01,0.000778125
-1.508e-01,-7.1875e-05
-1.504e-01,0.000484375
-1.500e-01,0.00360937
-1.496e-01,0.00937813
-1.492e-01,0.0186156
-1.488e-01,0.0116187
-1.484e-01,-0.000390625
-1.480e-01,8.75e-05
-1.476e-01,0.00015625
-1.472e-01,0.000134375
-1.468e-01,0.00068125
-1.464e-01,-0.000328125
-1.460e-01,-0.00026875
-1.456e-01,0.000653125
-1.452e-01,0.000465625
-1.448e-01,-0.000203125
-1.444e-01,5.3125e-05
-1.440e-01,-0.000134375
-1.436e-01,6.5625e-05
-1.432e-01,0.00044375
-1.428e-01,-6.25e-05
-1.424e-01,-0.00034375
-1.420e-01,-0.000259375
-1.416e-01,-0.000265625
-1.412e-01,-0.00018125
-1.408e-01,-0.000209375
-1.404e-01,-0.000165625
-1.400e-01,-0.000171875
-1.396e-01,-0.000375
-1.392e-01,-0.000384375
-1.388e-01,0.000240625
-1.384e-01,0.00028125
-1.380e-01,-0.000209375
-1.376e-01,-0.000153125
-1.372e-01,-0.000146875
-1.368e-01,-0.000109375
-1.364e-01,0.00024375
-1.360e-01,-0.0001375
-1.356e-01,-9.375e-05
-1.352e-01,0.000421875
-1.348e-01,0.0001125
-1.344e-01,-0.000153125
-1.340e-01,0.000425
-1.336e-01,-2.8125e-05
-1.332e-01,-0.000221875
-1.328e-01,0.0003875
-1.324e-01,-0.000278125
-1.320e-01,0.00029375
-1.316e-01,-0.000353125
-1.312e-01,-0.000146875
-1.308e-01,0.000775
-1.304e-01,-0.00034375
-1.300e-01,-0.000128125
-1.296e-01,-0.000140625
-1.292e-01,0.0001
-1.288e-01,-0.0002375
-1.284e-01,9.0625e-05
-1.280e-01,0
-1.276e-01,0.001075
-1.272e-01,-0.000134375
-1.268e-01,-0.000228125
-1.264e-01,-0.00021875
-1.260e-01,-0.000215625
-1.256e-01,-5.3125e-05
-1.252e-01,0.0575531
-1.248e-01,0.00938125
-1.244e-01,0.00935938
-1.240e-01,0.01975
-1.236e-01,0.00074375
-1.232e-01,3.4375e-05
-1.228e-01,0.0001
-1.224e-01,-3.125e-05
-1.220e-01,-9.0625e-05
-1.216e-01,-0.00029375
-1.212e-01,-0.00020625
-1.208e-01,-2.8125e-05
-1.204e-01,-0.00035625
-1.200e-01,-0.000421875
-1.196e-01,-0.000334375
-1.192e-01,-0.000196875
-1.188e-01,-9.375e-05
-1.184e-01,-0.000240625
-1.180e-01,-0.00038125
-1.176e-01,-0.000340625
-1.172e-01,-0.000271875
-1.168e-01,-0.000371875
-1.164e-01,-0.0003125
-1.160e-01,-0.000259375
-1.156e-01,-0.0001625
-1.152e-01,4.0625e-05
-1.148e-01,-0.000475
-1.144e-01,-0.000178125
-1.140e-01,-0.000315625
-1.136e-01,-0.000303125
-1.132e-01,-0.000190625
-1.128e-01,-0.000325
-1.124e-01,-0.000203125
-1.120e-01,-0.00046875
-1.116e-01,-0.00028125
-1.112e-01,-0.000140625
-1.108e-01,-0.0003
-1.104e-01,-6.25e-06
-1.100e-01,-0.000271875
-1.096e-01,-0.000253125
-1.092e-01,-0.00031875
-1.088e-01,-0.00031875
-1.084e-01,-0.000375
-1.080e-01,-0.000303125
-1.076e-01,-0.00014375
-1.072e-01,0
-1.068e-01,-0.0002
-1.064e-01,-0.000371875
-1.060e-01,-0.000121875
-1.056e-01,-0.000240625
-1.052e-01,-0.000209375
-1.048e-01,-0.000253125
-1.044e-01,-0.0002625
-1.040e-01,-0.000325
-1.036e-01,0.000165625
-1.032e-01,-0.000234375
-1.028e-01,6.25e-05
-1.024e-01,-0.0001875
-1.020e-01,0.000575
-1.016e-01,-0.000296875
-1.012e-01,-0.0002875
-1.008e-01,-0.00014375
-1.004e-01,-0.000275
-1.000e-01,0.00991875
-9.960e-02,0.00929062
-9.920e-02,0.0183344
-9.880e-02,0.0128188
-9.840e-02,-0.000103125
-9.800e-02,1.5625e-05
-9.760e-02,-0.000128125
-9.720e-02,-0.000215625
-9.680e-02,-5.9375e-05
-9.640e-02,2.1875e-05
-9.600e-02,-0.000253125
-9.560e-02,-0.00020625
-9.520e-02,-6.25e-06
-9.480e-02,-0.000328125
-9.440e-02,-0.000221875
-9.400e-02,0.00065
-9.360e-02,-0.000175
-9.320e-02,-0.0001125
-9.280e-02,-7.8125e-05
-9.240e-02,4.0625e-05
-9.200e-02,-0.000228125
-9.160e-02,-0.0003
-9.120e-02,-0.000121875
-9.080e-02,-0.00010625
-9.040e-02,-0.00033125
-9.000e-02,-0.00014375
-8.960e-02,-0.00026875
-8.920e-02,-8.75e-05
-8.880e-02,-0.00019375
-8.840e-02,0.000709375
-8.800e-02,-8.75e-05
-8.760e-02,-0.0001
-8.720e-02,-3.125e-06
-8.680e-02,-5.9375e-05
-8.640e-02,-0.000315625
-8.600e-02,0.000328125
-8.560e-02,-0.00030625
-8.520e-02,-0.00011875
-8.480e-02,-8.125e-05
-8.440e-02,-0.000275
-8.400e-02,0.000465625
-8.360e-02,-0.000178125
-8.320e-02,-0.000225
-8.280e-02,0.0005875
-8.240e-02,-0.000271875
-8.200e-02,-8.125e-05
-8.160e-02,0.00055
-8.120e-02,-0.0001
-8.080e-02,-0.00016875
-8.040e-02,-0.00023125
-8.000e-02,-3.4375e-05
-7.960e-02,-0.00018125
-7.920e-02,4.375e-05
-7.880e-02,-2.5e-05
-7.840e-02,0.00103125
-7.800e-02,-0.000140625
-7.760e-02,-0.00026875
-7.720e-02,-0.000190625
-7.680e-02,-6.875e-05
-7.640e-02,-0.000375
-7.600e-02,-0.000453125
-7.560e-02,-4.375e-05
-7.520e-02,0.00941875
-7.480e-02,0.00908125
-7.440e-02,0.0103219
-7.400e-02,0.0198531
-7.360e-02,0.000103125
-7.320e-02,0.00015625
-7.280e-02,0.000121875
-7.240e-02,-0.00040625
-7.200e-02,0.000128125
-7.160e-02,-8.125e-05
-7.120e-02,-0.000328125
-7.080e-02,-0.000159375
-7.040e-02,-0.000278125
-7.000e-02,-0.00040625
-6.960e-02,-0.000253125
-6.920e-02,-0.000184375
-6.880e-02,-0.00030625
-6.840e-02,-0.000509375
-6.800e-02,-0.000140625
-6.760e-02,-0.000340625
-6.720e-02,-0.000371875
-6.680e-02,-0.000234375
-6.640e-02,-0.00039375
-6.600e-02,-0.0002
-6.560e-02,-0.000228125
-6.520e-02,-0.000259375
-6.480e-02,-0.00036875
-6.440e-02,-0.000271875
-6.400e-02,-5.3125e-05
-6.360e-02,-0.000315625
-6.320e-02,-0.0003125
-6.280e-02,3.125e-06
-6.240e-02,-0.000128125
-6.200e-02,-0.000171875
-6.160e-02,-0.000278125
-6.120e-02,-0.000309375
-6.080e-02,-0.0002125
-6.040e-02,6.5625e-05
-6.000e-02,-0.000365625
-5.960e-02,-0.00029375
-5.920e-02,5.625e-05
-5.880e-02,-9.6875e-05
-5.840e-02,-0.000146875
-5.800e-02,-0.000459375
-5.760e-02,-0.000171875
-5.720e-02,-0.000290625
-5.680e-02,-0.000221875
-5.640e-02,-0.0002
-5.600e-02,-0.00010625
-5.560e-02,-0.0002125
-5.520e-02,-0.000234375
-5.480e-02,-5.3125e-05
-5.440e-02,-0.000415625
-5.400e-02,-7.5e-05
-5.360e-02,-0.00016875
-5.320e-02,-0.000378125
-5.280e-02,-8.75e-05
-5.240e-02,3.75e-05
-5.200e-02,-9.6875e-05
-5.160e-02,-0.000153125
-5.120e-02,-0.000165625
-5.080e-02,0.00091875
-5.040e-02,-0.0002375
-5.000e-02,0.00517187
-4.960e-02,0.0100156
-4.920e-02,0.0181094
-4.880e-02,0.0121
-4.840e-02,-5.3125e-05
-4.800e-02,0.00019375
-4.760e-02,0.0003
-4.720e-02,-0.00030625
-4.680e-02,-0.0002625
-4.640e-02,-0.000215625
-4.600e-02,-0.000334375
-4.560e-02,-0.000121875
-4.520e-02,-0.000475
-4.480e-02,-0.000421875
