Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,,,Waveform Type,ANALOG
-2.06e-04,0.0238203,0.013025,,-2.06e-04,120.297
-2.04e-04,0.0238141,0.0128563,,-2.04e-04,-81.2344
-2.02e-04,0.0238797,0.0128469,,-2.02e-04,-37.5
-2.00e-04,0.0239453,0.0131031,,-2.00e-04,95.3125
-1.98e-04,0.0239828,0.0130484,,-1.98e-04,-46.0938
-1.96e-04,0.0240031,0.0131969,,-1.96e-04,64.0625
-1.94e-04,0.0240797,0.0131203,,-1.94e-04,-76.5625
-1.92e-04,0.0240969,0.0132609,,-1.92e-04,61.7188
-1.90e-04,0.0240859,0.0131453,,-1.90e-04,-52.3438
-1.88e-04,0.0241656,0.0133469,,-1.88e-04,60.9375
-1.86e-04,0.0242219,0.0132891,,-1.86e-04,-57.0312
-1.84e-04,0.0242203,0.0134891,,-1.84e-04,100.781
-1.82e-04,0.0242781,0.0134109,,-1.82e-04,-67.9688
-1.80e-04,0.0243,0.013525,,-1.80e-04,46.0938
-1.78e-04,0.0243094,0.0134016,,-1.78e-04,-66.3906
-1.76e-04,0.0243422,0.01345,,-1.76e-04,7.8125
-1.74e-04,0.0243859,0.0134766,,-1.74e-04,-8.57812
-1.72e-04,0.0244438,0.0137094,,-1.72e-04,87.4844
-1.70e-04,0.0245281,0.013675,,-1.70e-04,-59.3594
-1.68e-04,0.0245094,0.0136719,,-1.68e-04,7.79688
-1.66e-04,0.0245625,0.0138656,,-1.66e-04,70.2969
-1.64e-04,0.024575,0.0138813,,-1.64e-04,1.5625
-1.62e-04,0.0246109,0.0139469,,-1.62e-04,14.8438
-1.60e-04,0.0245906,0.0138094,,-1.60e-04,-58.5938
-1.58e-04,0.0247,0.0140125,,-1.58e-04,46.875
-1.56e-04,0.0247484,0.0141031,,-1.56e-04,21.0938
-1.54e-04,0.0247344,0.0140281,,-1.54e-04,-30.4688
-1.52e-04,0.0248078,0.0141563,,-1.52e-04,27.3438
-1.50e-04,0.0247844,0.0141969,,-1.50e-04,32.0156
-1.48e-04,0.0247984,0.0140922,,-1.48e-04,-59.375
-1.46e-04,0.0248391,0.0140984,,-1.46e-04,-17.1719
-1.44e-04,0.0249078,0.0143172,,-1.44e-04,74.9844
-1.42e-04,0.0248672,0.0143469,,-1.42e-04,35.1562
-1.40e-04,0.0249328,0.0144578,,-1.40e-04,22.6562
-1.38e-04,0.0249391,0.0145125,,-1.38e-04,24.2031
-1.36e-04,0.0249875,0.014425,,-1.36e-04,-67.9531
-1.34e-04,0.0250594,0.0146234,,-1.34e-04,63.2812
-1.32e-04,0.0250594,0.0146344,,-1.32e-04,5.45312
-1.30e-04,0.0250578,0.0146,,-1.30e-04,-16.4062
-1.28e-04,0.0251453,0.0145516,,-1.28e-04,-67.9688
-1.26e-04,0.0251563,0.0147594,,-1.26e-04,98.4375
-1.24e-04,0.0251422,0.0146875,,-1.24e-04,-28.8906
-1.22e-04,0.0252016,0.0147797,,-1.22e-04,16.3906
-1.20e-04,0.0252484,0.0148188,,-1.20e-04,-3.90625
-1.18e-04,0.0252422,0.0150672,,-1.18e-04,127.328
-1.16e-04,0.0253219,0.0150219,,-1.16e-04,-62.4844
-1.14e-04,0.0252938,0.0150359,,-1.14e-04,21.0938
-1.12e-04,0.0253547,0.015,,-1.12e-04,-48.4375
-1.10e-04,0.0253969,0.0149438,,-1.10e-04,-49.2031
-1.08e-04,0.0254031,0.0150719,,-1.08e-04,60.9219
-1.06e-04,0.0254344,0.0151547,,-1.06e-04,25.7656
-1.04e-04,0.0254078,0.0151016,,-1.04e-04,-13.2812
-1.02e-04,0.0254688,0.0152563,,-1.02e-04,46.875
-1.00e-04,0.0254766,0.0153266,,-1.00e-04,31.25
-9.80e-05,0.0255359,0.0152031,,-9.80e-05,-91.4062
-9.60e-05,0.0254922,0.0153547,,-9.60e-05,97.6406
-9.40e-05,0.0255656,0.0155937,,-9.40e-05,82.8125
-9.20e-05,0.0255922,0.01565,,-9.20e-05,14.8438
-9.00e-05,0.0255969,0.0156016,,-9.00e-05,-26.5469
-8.80e-05,0.0256594,0.0155391,,-8.80e-05,-62.5
-8.60e-05,0.0255984,0.0155766,,-8.60e-05,49.2031
-8.40e-05,0.0256281,0.0157953,,-8.40e-05,94.5312
-8.20e-05,0.0256703,0.0158969,,-8.20e-05,29.6875
-8.00e-05,0.0257547,0.0157672,,-8.00e-05,-107.031
-7.80e-05,0.0257328,0.0160188,,-7.80e-05,136.719
-7.60e-05,0.0257406,0.0159047,,-7.60e-05,-60.9375
-7.40e-05,0.0257609,0.0158531,,-7.40e-05,-35.9219
-7.20e-05,0.0257828,0.0158125,,-7.20e-05,-31.25
-7.00e-05,0.0258469,0.0160922,,-7.00e-05,107.797
-6.80e-05,0.0258469,0.0161891,,-6.80e-05,48.4219
-6.60e-05,0.0259391,0.0161281,,-6.60e-05,-76.5469
-6.40e-05,0.0259422,0.0159984,,-6.40e-05,-66.4062
-6.20e-05,0.0259266,0.0162219,,-6.20e-05,119.531
-6.00e-05,0.0259656,0.0162375,,-6.00e-05,-11.7188
-5.80e-05,0.0259484,0.0159594,,-5.80e-05,-130.453
-5.60e-05,0.0260281,0.0163219,,-5.60e-05,141.406
-5.40e-05,0.0260766,0.0163281,,-5.40e-05,-21.0938
-5.20e-05,0.0261047,0.0164297,,-5.20e-05,36.7188
-5.00e-05,0.0260547,0.0164281,,-5.00e-05,24.2188
-4.80e-05,0.0261125,0.0163219,,-4.80e-05,-82.0156
-4.60e-05,0.0261266,0.0164703,,-4.60e-05,67.1719
-4.40e-05,0.0261875,0.016575,,-4.40e-05,21.875
-4.20e-05,0.0262047,0.0165484,,-4.20e-05,-21.875
-4.00e-05,0.0262031,0.0166625,,-4.00e-05,57.7969
-3.80e-05,0.0262359,0.0166328,,-3.80e-05,-31.2344
-3.60e-05,0.0262734,0.01665,,-3.60e-05,-10.1406
-3.40e-05,0.0262734,0.0166656,,-3.40e-05,7.79688
-3.20e-05,0.0263047,0.0167359,,-3.20e-05,19.5156
-3.00e-05,0.0263156,0.0169047,,-3.00e-05,78.8906
-2.80e-05,0.0262969,0.0168547,,-2.80e-05,-15.625
-2.60e-05,0.0263297,0.0167656,,-2.60e-05,-60.9375
-2.40e-05,0.0264016,0.0169438,,-2.40e-05,53.125
-2.20e-05,0.0263703,0.0170547,,-2.20e-05,71.0781
-2.00e-05,0.0263516,0.0170109,,-2.00e-05,-12.5
-1.80e-05,0.0263797,0.0169719,,-1.80e-05,-33.5781
-1.60e-05,0.0265281,0.0170437,,-1.60e-05,-38.2656
-1.40e-05,0.0264516,0.0169859,,-1.40e-05,9.375
-1.20e-05,0.0265063,0.0171891,,-1.20e-05,74.2031
-1.00e-05,0.0264922,0.0170812,,-1.00e-05,-46.875
-8.00e-06,0.0265047,0.017225,,-8.00e-06,65.625
-6.00e-06,0.0265406,0.0173297,,-6.00e-06,34.3594
-4.00e-06,0.0265516,0.0171437,,-4.00e-06,-98.4219
-2.00e-06,0.0263563,0.0171938,,-2.00e-06,122.656
0.00e+00,0.0243594,0.0171297,,0.00e+00,inf
2.00e-06,0.0238156,0.0170531,,2.00e-06,233.578
4.00e-06,0.0234219,0.0171953,,4.00e-06,267.969
6.00e-06,0.0230547,0.0171969,,6.00e-06,184.375
8.00e-06,0.0226938,0.0170484,,8.00e-06,106.234
1.00e-05,0.0223297,0.0170734,,1.00e-05,194.531
1.20e-05,0.0219984,0.0171094,,1.20e-05,183.594
1.40e-05,0.0216063,0.0169969,,1.40e-05,139.844
1.60e-05,0.0213141,0.0170672,,1.60e-05,181.234
1.80e-05,0.0209859,0.0170844,,1.80e-05,172.656
2.00e-05,0.020625,0.0171328,,2.00e-05,204.672
2.20e-05,0.0203484,0.0169422,,2.20e-05,42.9688
2.40e-05,0.0200109,0.0170375,,2.40e-05,216.406
2.60e-05,0.0197078,0.0170922,,2.60e-05,178.891
2.80e-05,0.0194203,0.016925,,2.80e-05,60.1562
3.00e-05,0.0191969,0.0169984,,3.00e-05,148.438
3.20e-05,0.0188734,0.0170281,,3.20e-05,176.547
3.40e-05,0.0186109,0.0170531,,3.40e-05,143.734
3.60e-05,0.0183734,0.0170234,,3.60e-05,103.906
3.80e-05,0.0181016,0.017025,,3.80e-05,136.719
4.00e-05,0.0179688,0.0168562,,4.00e-05,-17.9688
4.20e-05,0.0179953,0.0168156,,4.20e-05,-33.5781
4.40e-05,0.0178406,0.0168594,,4.40e-05,99.2031
4.60e-05,0.017725,0.0168063,,4.60e-05,31.25
4.80e-05,0.0176391,0.0168891,,4.80e-05,84.3594
5.00e-05,0.0174063,0.0168547,,5.00e-05,99.2031
5.20e-05,0.0172578,0.016725,,5.20e-05,9.375
5.40e-05,0.0170953,0.0168078,,5.40e-05,122.656
5.60e-05,0.0169844,0.0168031,,5.60e-05,53.125
5.80e-05,0.0167969,0.0167563,,5.80e-05,70.2969
6.00e-05,0.0165984,0.0165844,,6.00e-05,13.2812
6.20e-05,0.0164531,0.0168031,,6.20e-05,182.031
6.40e-05,0.0163234,0.0168953,,6.40e-05,110.922
6.60e-05,0.0162125,0.0167516,,6.60e-05,-16.3906
6.80e-05,0.0160125,0.0167375,,6.80e-05,92.9688
7.00e-05,0.0158734,0.0165641,,7.00e-05,-17.1719
7.20e-05,0.0157281,0.0166078,,7.20e-05,94.5312
7.40e-05,0.0155859,0.0166594,,7.40e-05,96.8594
7.60e-05,0.0154344,0.0166375,,7.60e-05,64.8281
7.80e-05,0.0152703,0.0165516,,7.80e-05,39.0625
8.00e-05,0.015175,0.01655,,8.00e-05,46.875
8.20e-05,0.0150109,0.0163859,,8.20e-05,0
8.40e-05,0.0148906,0.0163094,,8.40e-05,21.875
8.60e-05,0.014825,0.0164031,,8.60e-05,79.6719
8.80e-05,0.0146453,0.0163375,,8.80e-05,57.0156
9.00e-05,0.0145547,0.0163016,,9.00e-05,27.3281
9.20e-05,0.0144516,0.0162844,,9.20e-05,42.9688
9.40e-05,0.0142813,0.0164156,,9.40e-05,150.766
9.60e-05,0.0141641,0.0161563,,9.60e-05,-71.0781
9.80e-05,0.0140766,0.0161156,,9.80e-05,23.4375
1.00e-04,0.0139109,0.0160906,,1.00e-04,70.3125
1.02e-04,0.0138344,0.0161031,,1.02e-04,44.5156
1.04e-04,0.0137016,0.0161563,,1.04e-04,92.9688
1.06e-04,0.0135531,0.0160281,,1.06e-04,10.1562
1.08e-04,0.0134531,0.0161312,,1.08e-04,101.562
1.10e-04,0.013425,0.0159297,,1.10e-04,-86.7188
1.12e-04,0.0133047,0.0159906,,1.12e-04,90.625
1.14e-04,0.0132078,0.0158672,,1.14e-04,-13.2812
1.16e-04,0.0131203,0.0159016,,1.16e-04,60.9375
1.18e-04,0.0129563,0.0157625,,1.18e-04,12.4844
1.20e-04,0.0128406,0.0156484,,1.20e-04,0.78125
1.22e-04,0.0127797,0.0157188,,1.22e-04,65.6094
1.24e-04,0.012625,0.015625,,1.24e-04,30.4688
1.26e-04,0.0125891,0.0157531,,1.26e-04,82.0156
1.28e-04,0.0125125,0.0156016,,1.28e-04,-37.4844
1.30e-04,0.0124141,0.0155672,,1.30e-04,32.0156
1.32e-04,0.0123313,0.0154047,,1.32e-04,-39.8281
1.34e-04,0.0122797,0.0153922,,1.34e-04,19.5156
1.36e-04,0.0121281,0.0153688,,1.36e-04,64.0469
1.38e-04,0.0120656,0.0154953,,1.38e-04,94.5312
1.40e-04,0.0120484,0.0153359,,1.40e-04,-71.0781
1.42e-04,0.0118688,0.0153016,,1.42e-04,72.6406
1.44e-04,0.0118344,0.0151578,,1.44e-04,-54.6719
1.46e-04,0.0117094,0.0151266,,1.46e-04,46.875
1.48e-04,0.0117047,0.0150922,,1.48e-04,-14.8438
1.50e-04,0.0116438,0.0151766,,1.50e-04,72.6406
1.52e-04,0.01145,0.0150641,,1.52e-04,40.6094
1.54e-04,0.0114609,0.0149953,,1.54e-04,-39.8438
1.56e-04,0.0114031,0.0148984,,1.56e-04,-19.5156
1.58e-04,0.0112984,0.0149141,,1.58e-04,60.1406
1.60e-04,0.0111813,0.0148406,,1.60e-04,21.875
1.62e-04,0.0111641,0.0147688,,1.62e-04,-27.3438
1.64e-04,0.0110156,0.0147734,,1.64e-04,76.5625
1.66e-04,0.0108984,0.0146094,,1.66e-04,-23.4375
1.68e-04,0.0109156,0.0146359,,1.68e-04,4.6875
1.70e-04,0.0108078,0.0145203,,1.70e-04,-3.89062
1.72e-04,0.0107203,0.0145844,,1.72e-04,75.7656
1.74e-04,0.0107094,0.0146875,,1.74e-04,57.0156
1.76e-04,0.0106438,0.0145234,,1.76e-04,-49.2031
1.78e-04,0.0104953,0.0143703,,1.78e-04,-2.34375
1.80e-04,0.0105234,0.0143703,,1.80e-04,-14.0469
1.82e-04,0.0103594,0.0143484,,1.82e-04,71.0781
1.84e-04,0.0103563,0.0143469,,1.84e-04,0.78125
1.86e-04,0.0103031,0.0142609,,1.86e-04,-16.4062
1.88e-04,0.0102203,0.0142891,,1.88e-04,55.4688
1.90e-04,0.0101781,0.014075,,1.90e-04,-85.9375
1.92e-04,0.0101125,0.0141719,,1.92e-04,81.2344
1.94e-04,0.01,0.0142234,,1.94e-04,82.0156
1.96e-04,0.00995156,0.0140828,,1.96e-04,-46.0938
1.98e-04,0.00990937,0.0140234,,1.98e-04,-8.57812
2.00e-04,0.00979375,0.0139906,,2.00e-04,41.4062
2.02e-04,0.00976719,0.0140203,,2.02e-04,28.125
2.04e-04,0.0097125,0.0137438,,2.04e-04,-110.938
2.06e-04,0.00958125,0.0136969,,2.06e-04,42.1719
2.08e-04,0.00957969,0.0138125,,2.08e-04,58.5938
2.10e-04,0.00950938,0.0137828,,2.10e-04,20.3125
2.12e-04,0.0094875,0.0137953,,2.12e-04,17.1875
2.14e-04,0.00945156,0.013675,,2.14e-04,-42.1875
2.16e-04,0.00930313,0.0135016,,2.16e-04,-12.5
2.18e-04,0.0093,0.0135031,,2.18e-04,2.34375
2.20e-04,0.00925156,0.0133484,,2.20e-04,-53.125
2.22e-04,0.00919375,0.0133297,,2.22e-04,19.5312
2.24e-04,0.00911875,0.0133375,,2.24e-04,41.3906
2.26e-04,0.00912656,0.0134422,,2.26e-04,48.4219
2.28e-04,0.00899687,0.0132875,,2.28e-04,-12.4844
2.30e-04,0.00897812,0.0133156,,2.30e-04,23.4219
2.32e-04,0.00892813,0.0131875,,2.32e-04,-39.0469
2.34e-04,0.00882344,0.0130094,,2.34e-04,-36.7031
2.36e-04,0.00883594,0.0130156,,2.36e-04,-3.125
2.38e-04,0.00875313,0.0129984,,2.38e-04,32.7969
2.40e-04,0.00874531,0.013,,2.40e-04,4.6875
2.42e-04,0.00866562,0.0128687,,2.42e-04,-25.7812
2.44e-04,0.00864063,0.0127844,,2.44e-04,-29.6875
2.46e-04,0.00859219,0.0128766,,2.46e-04,70.2969
2.48e-04,0.00852656,0.012725,,2.48e-04,-42.9531
2.50e-04,0.00843281,0.0128141,,2.50e-04,91.4062
2.52e-04,0.00838906,0.0127313,,2.52e-04,-19.5312
2.54e-04,0.00835,0.0125891,,2.54e-04,-51.5469
2.56e-04,0.00838438,0.0125328,,2.56e-04,-45.3125
2.58e-04,0.00825625,0.0125172,,2.58e-04,56.2344
2.60e-04,0.00817031,0.0125438,,2.60e-04,56.25
2.62e-04,0.00817031,0.0123625,,2.62e-04,-90.625
2.64e-04,0.00809844,0.0123812,,2.64e-04,45.3125
2.66e-04,0.00807969,0.0124594,,2.66e-04,48.4219
2.68e-04,0.00804844,0.0123891,,2.68e-04,-19.5156
2.70e-04,0.00796875,0.0122109,,2.70e-04,-49.2031
2.72e-04,0.00794062,0.0123859,,2.72e-04,101.547
2.74e-04,0.00790469,0.0121672,,2.74e-04,-91.3906
2.76e-04,0.00790781,0.0121672,,2.76e-04,-1.54688
2.78e-04,0.00786406,0.0121516,,2.78e-04,14.0469
2.80e-04,0.00775781,0.0119547,,2.80e-04,-45.2969
2.82e-04,0.00779375,0.0120328,,2.82e-04,21.0781
2.84e-04,0.00774844,0.0120141,,2.84e-04,13.2656
2.86e-04,0.00769219,0.0119063,,2.86e-04,-25.7812
2.88e-04,0.00760313,0.0119875,,2.88e-04,85.1562
2.90e-04,0.00759375,0.0119656,,2.90e-04,-6.23438
2.92e-04,0.00756563,0.0117703,,2.92e-04,-83.5938
2.94e-04,0.007475,0.0117563,,2.94e-04,38.2656
2.96e-04,0.00742188,0.0116906,,2.96e-04,-6.23438
2.98e-04,0.007425,0.0115844,,2.98e-04,-54.6875
3.00e-04,0.00734844,0.0115188,,3.00e-04,5.45312
3.02e-04,0.00731563,0.0115703,,3.02e-04,42.1719
3.04e-04,0.00734219,0.011425,,3.04e-04,-85.9219
3.06e-04,0.00724375,0.0114563,,3.06e-04,64.8438
3.08e-04,0.00722031,0.0113672,,3.08e-04,-32.8125
3.10e-04,0.00719531,0.0113641,,3.10e-04,10.9219
3.12e-04,0.00712344,0.0113969,,3.12e-04,52.3281
3.14e-04,0.00711719,0.0111687,,3.14e-04,-110.922
3.16e-04,0.00702969,0.0113266,,3.16e-04,122.641
3.18e-04,0.00702813,0.0109781,,3.18e-04,-173.422
3.20e-04,0.00702813,0.0110969,,3.20e-04,59.3594
3.22e-04,0.00700625,0.0111062,,3.22e-04,15.625
3.24e-04,0.00697188,0.0111078,,3.24e-04,17.9688
3.26e-04,0.00687969,0.0110156,,3.26e-04,0
3.28e-04,0.00692656,0.0109875,,3.28e-04,-37.4844
3.30e-04,0.006875,0.0108984,,3.30e-04,-18.75
3.32e-04,0.00685,0.0108891,,3.32e-04,7.79688
3.34e-04,0.00670938,0.0107578,,3.34e-04,4.6875
3.36e-04,0.00671719,0.0107844,,3.36e-04,9.35938
3.38e-04,0.00668125,0.0107531,,3.38e-04,2.34375
3.40e-04,0.00668594,0.0106344,,3.40e-04,-61.7188
3.42e-04,0.00667031,0.010775,,3.42e-04,78.125
3.44e-04,0.00657813,0.0106719,,3.44e-04,-5.46875
3.46e-04,0.00662344,0.010575,,3.46e-04,-71.0781
3.48e-04,0.0065625,0.0105703,,3.48e-04,28.125
3.50e-04,0.00651875,0.0104797,,3.50e-04,-23.4375
3.52e-04,0.00648438,0.0104063,,3.52e-04,-19.5312
3.54e-04,0.00645313,0.0103578,,3.54e-04,-8.57812
3.56e-04,0.00641563,0.0102219,,3.56e-04,-49.2188
3.58e-04,0.00635781,0.0103625,,3.58e-04,99.2188
3.60e-04,0.00641406,0.0104219,,3.60e-04,1.54688
3.62e-04,0.00639219,0.0101578,,3.62e-04,-121.094
3.64e-04,0.00627656,0.00996875,,3.64e-04,-36.7031
3.66e-04,0.00625625,0.0100656,,3.66e-04,58.5938
3.68e-04,0.00629375,0.0101047,,3.68e-04,0.765625
3.70e-04,0.00622969,0.0101141,,3.70e-04,36.7188
3.72e-04,0.00620938,0.0100141,,3.72e-04,-39.8438
3.74e-04,0.00617188,0.00994688,,3.74e-04,-14.8281
3.76e-04,0.00614375,0.00983125,,3.76e-04,-43.75
3.78e-04,0.00614219,0.00982188,,3.78e-04,-3.89062
3.80e-04,0.00610938,0.00965313,,3.80e-04,-67.9688
3.82e-04,0.00608906,0.00972031,,3.82e-04,43.7344
3.84e-04,0.0060125,0.00965469,,3.84e-04,5.45312
3.86e-04,0.00600937,0.00970625,,3.86e-04,27.3438
3.88e-04,0.00597344,0.00970156,,3.88e-04,15.6094
3.90e-04,0.00594687,0.00963438,,3.90e-04,-20.2969
3.92e-04,0.00591406,0.00960469,,3.92e-04,1.5625
3.94e-04,0.00587813,0.00942969,,3.94e-04,-69.5156
3.96e-04,0.00592344,0.00963594,,3.96e-04,80.4531
3.98e-04,0.0058375,0.00951875,,3.98e-04,-15.6094
4.00e-04,0.005825,0.00925,,4.00e-04,-128.125
4.02e-04,0.00584844,0.0094625,,4.02e-04,94.5156
4.04e-04,0.00580781,0.00940469,,4.04e-04,-8.59375
4.06e-04,0.00577344,0.00920781,,4.06e-04,-81.2344
4.08e-04,0.00570781,0.00926094,,4.08e-04,59.3594
4.10e-04,0.00572813,0.00917969,,4.10e-04,-50.7812
4.12e-04,0.00568125,0.00927031,,4.12e-04,68.75
4.14e-04,0.00568594,0.00917031,,4.14e-04,-52.3438
4.16e-04,0.00564063,0.00910156,,4.16e-04,-11.7188
4.18e-04,0.00557344,0.00894844,,4.18e-04,-42.9531
4.20e-04,0.00556719,0.00899531,,4.20e-04,26.5469
4.22e-04,0.00555156,0.00890156,,4.22e-04,-39.0625
4.24e-04,0.0055625,0.00891875,,4.24e-04,3.10938
4.26e-04,0.00549062,0.00876406,,4.26e-04,-41.3906
4.28e-04,0.005425,0.00873594,,4.28e-04,18.7344
4.30e-04,0.00547969,0.00870625,,4.30e-04,-42.1875
4.32e-04,0.00543437,0.0087,,4.32e-04,19.5156
4.34e-04,0.00538594,0.00874375,,4.34e-04,46.0938
4.36e-04,0.00536563,0.00860312,,4.36e-04,-60.1406
4.38e-04,0.00539844,0.0086,,4.38e-04,-17.9688
4.40e-04,0.00533438,0.00864219,,4.40e-04,53.125
4.42e-04,0.00531094,0.00849688,,4.42e-04,-60.9219
4.44e-04,0.00528594,0.00845,,4.44e-04,-10.9375
4.46e-04,0.00530469,0.00849531,,4.46e-04,13.2812
4.48e-04,0.00524531,0.00846406,,4.48e-04,14.0625
4.50e-04,0.00526719,0.00818281,,4.50e-04,-151.562
4.52e-04,0.00525156,0.00832188,,4.52e-04,77.3281
4.54e-04,0.00520938,0.00829219,,4.54e-04,6.25
4.56e-04,0.00515937,0.00829844,,4.56e-04,28.1094
4.58e-04,0.00519219,0.00833281,,4.58e-04,0.765625
4.60e-04,0.00516406,0.00811406,,4.60e-04,-95.2969
4.62e-04,0.00509063,0.00801563,,4.62e-04,-12.4844
4.64e-04,0.00515,0.00812812,,4.64e-04,26.5469
4.66e-04,0.00508125,0.00815625,,4.66e-04,48.4219
4.68e-04,0.00510938,0.008225,,4.68e-04,20.2969
4.70e-04,0.00508594,0.00807031,,4.70e-04,-65.6094
4.72e-04,0.00498438,0.00795,,4.72e-04,-9.35938
4.74e-04,0.00504219,0.008075,,4.74e-04,33.5781
4.76e-04,0.00501094,0.00794375,,4.76e-04,-49.9844
4.78e-04,0.00495,0.007825,,4.78e-04,-28.9062
4.80e-04,0.00492969,0.00789375,,4.80e-04,44.5312
4.82e-04,0.00493438,0.00772813,,4.82e-04,-85.1562
4.84e-04,0.00493594,0.00766406,,4.84e-04,-32.7969
4.86e-04,0.00481406,0.00762188,,4.86e-04,39.8281
4.88e-04,0.00486719,0.00767031,,4.88e-04,-2.32812
4.90e-04,0.00479687,0.00754219,,4.90e-04,-28.8906
4.92e-04,0.00472813,0.00741719,,4.92e-04,-28.125
4.94e-04,0.00476562,0.00760469,,4.94e-04,75
4.96e-04,0.00484219,0.00748594,,4.96e-04,-97.6562
4.98e-04,0.00482344,0.00750781,,4.98e-04,20.2969
5.00e-04,0.0065,0.00760313,,5.00e-04, -inf
5.02e-04,0.00696875,0.00771875,,5.02e-04,-176.562
5.04e-04,0.00724219,0.00751563,,5.04e-04,-238.266
5.06e-04,0.00760625,0.00750625,,5.06e-04,-186.719
5.08e-04,0.00783281,0.00765781,,5.08e-04,-37.5
5.10e-04,0.00810469,0.00766094,,5.10e-04,-134.359
5.12e-04,0.00844688,0.00762188,,5.12e-04,-190.625
5.14e-04,0.0086375,0.00772969,,5.14e-04,-41.4062
5.16e-04,0.00887031,0.00766563,,5.16e-04,-148.422
5.18e-04,0.00920469,0.00761562,,5.18e-04,-192.172
5.20e-04,0.00941563,0.007525,,5.20e-04,-150.766
5.22e-04,0.00967969,0.00754219,,5.22e-04,-123.438
5.24e-04,0.00990625,0.00767344,,5.24e-04,-47.6406
5.26e-04,0.0100625,0.00746719,,5.26e-04,-181.25
5.28e-04,0.0103688,0.00755469,,5.28e-04,-109.359
5.30e-04,0.0105969,0.0074125,,5.30e-04,-185.156
5.32e-04,0.0108234,0.00769844,,5.32e-04,29.6875
5.34e-04,0.0110266,0.00752188,,5.34e-04,-189.844
5.36e-04,0.01125,0.00754063,,5.36e-04,-102.328
5.38e-04,0.0114734,0.00763438,,5.38e-04,-64.8438
5.40e-04,0.0116266,0.00771094,,5.40e-04,-38.2656
5.42e-04,0.0118719,0.00768281,,5.42e-04,-136.719
5.44e-04,0.0120047,0.00757813,,5.44e-04,-118.734
5.46e-04,0.0122297,0.00767969,,5.46e-04,-61.7031
5.48e-04,0.0123984,0.0077375,,5.48e-04,-55.4688
5.50e-04,0.0125766,0.00764531,,5.50e-04,-135.141
5.52e-04,0.0127813,0.00779687,,5.52e-04,-26.5625
5.54e-04,0.0129281,0.00778438,,5.54e-04,-79.6719
5.56e-04,0.0130906,0.0077375,,5.56e-04,-104.688
5.58e-04,0.0133266,0.00779531,,5.58e-04,-89.0625
5.60e-04,0.0135266,0.00782813,,5.60e-04,-83.5938
5.62e-04,0.0135984,0.0078375,,5.62e-04,-31.2344
5.64e-04,0.0138016,0.00783125,,5.64e-04,-104.672
5.66e-04,0.0139672,0.0076375,,5.66e-04,-179.688
5.68e-04,0.0141656,0.00773906,,5.68e-04,-48.4219
5.70e-04,0.0143141,0.00794531,,5.70e-04,28.8906
5.72e-04,0.0144906,0.0079625,,5.72e-04,-79.6719
5.74e-04,0.0146469,0.00799688,,5.74e-04,-60.9375
5.76e-04,0.0148375,0.00798438,,5.76e-04,-101.562
5.78e-04,0.0149688,0.00819219,,5.78e-04,38.2812
5.80e-04,0.0151687,0.00809063,,5.80e-04,-150.766
5.82e-04,0.0152375,0.008125,,5.82e-04,-17.1719
5.84e-04,0.0153672,0.00814844,,5.84e-04,-53.125
5.86e-04,0.0155922,0.008075,,5.86e-04,-149.203
5.88e-04,0.0156813,0.00815469,,5.88e-04,-4.67188
5.90e-04,0.0158453,0.00825,,5.90e-04,-34.3594
5.92e-04,0.0160234,0.00822188,,5.92e-04,-103.125
5.94e-04,0.0161656,0.00820781,,5.94e-04,-78.125
5.96e-04,0.0163344,0.00845625,,5.96e-04,39.8438
5.98e-04,0.0164609,0.00836875,,5.98e-04,-107.016
6.00e-04,0.0164812,0.00813125,,6.00e-04,-128.891
6.02e-04,0.0166734,0.00831094,,6.02e-04,-6.25
6.04e-04,0.016825,0.00832188,,6.04e-04,-70.3125
6.06e-04,0.0169641,0.00841875,,6.06e-04,-21.0781
6.08e-04,0.0170734,0.00849062,,6.08e-04,-18.7344
6.10e-04,0.0171563,0.00852344,,6.10e-04,-24.9844
6.12e-04,0.0172797,0.00848281,,6.12e-04,-82.0312
6.14e-04,0.0173937,0.00867969,,6.14e-04,41.3906
6.16e-04,0.0176031,0.00854531,,6.16e-04,-171.875
6.18e-04,0.0176484,0.00860312,,6.18e-04,6.25
6.20e-04,0.0177656,0.00868594,,6.20e-04,-17.1875
6.22e-04,0.0178937,0.00879062,,6.22e-04,-11.7188
6.24e-04,0.0180813,0.00884531,,6.24e-04,-66.3906
6.26e-04,0.0181094,0.00889219,,6.26e-04,9.35938
6.28e-04,0.0182922,0.00916094,,6.28e-04,42.9531
6.30e-04,0.0182953,0.00882031,,6.30e-04,-171.875
6.32e-04,0.0184219,0.00893594,,6.32e-04,-5.46875
6.34e-04,0.0185547,0.00910625,,6.34e-04,18.75
6.36e-04,0.0186562,0.00911563,,6.36e-04,-46.0938
6.38e-04,0.0186922,0.00915625,,6.38e-04,2.34375
6.40e-04,0.0188453,0.00931719,,6.40e-04,3.89062
6.42e-04,0.0189344,0.00921094,,6.42e-04,-97.6562
6.44e-04,0.0190031,0.00919844,,6.44e-04,-40.625
6.46e-04,0.0191422,0.00931719,,6.46e-04,-10.1406
6.48e-04,0.019175,0.00930625,,6.48e-04,-21.875
