Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,4e-05
Horizontal Delay,0.0007564
Sample Interval,4e-07
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0
,
,
,
Label,
TIME,CH3
5.564e-04,0.01765
5.568e-04,0.0175953
5.572e-04,0.0176125
5.576e-04,0.0175688
5.580e-04,0.0174969
5.584e-04,0.017525
5.588e-04,0.0173266
5.592e-04,0.0173937
5.596e-04,0.0173016
5.600e-04,0.0172953
5.604e-04,0.0172031
5.608e-04,0.0172281
5.612e-04,0.0173141
5.616e-04,0.0171156
5.620e-04,0.0172156
5.624e-04,0.0170719
5.628e-04,0.0170922
5.632e-04,0.0170563
5.636e-04,0.0169938
5.640e-04,0.0169672
5.644e-04,0.0169
5.648e-04,0.0168359
5.652e-04,0.0168078
5.656e-04,0.0167344
5.660e-04,0.0167188
5.664e-04,0.0167391
5.668e-04,0.0167875
5.672e-04,0.0165859
5.676e-04,0.0165188
5.680e-04,0.0165156
5.684e-04,0.0164563
5.688e-04,0.0165437
5.692e-04,0.0164781
5.696e-04,0.0162234
5.700e-04,0.0162859
5.704e-04,0.0162937
5.708e-04,0.0162031
5.712e-04,0.0163063
5.716e-04,0.0161062
5.720e-04,0.0160781
5.724e-04,0.0160703
5.728e-04,0.01605
5.732e-04,0.0158812
5.736e-04,0.0160234
5.740e-04,0.0158641
5.744e-04,0.0160141
5.748e-04,0.0159875
5.752e-04,0.0159266
5.756e-04,0.0157734
5.760e-04,0.0158547
5.764e-04,0.0157703
5.768e-04,0.0156984
5.772e-04,0.015825
5.776e-04,0.0156109
5.780e-04,0.0157047
5.784e-04,0.0156578
5.788e-04,0.0154625
5.792e-04,0.0155766
5.796e-04,0.0156219
5.800e-04,0.0153328
5.804e-04,0.0154328
5.808e-04,0.0152859
5.812e-04,0.0153625
5.816e-04,0.0152422
5.820e-04,0.0152125
5.824e-04,0.0150953
5.828e-04,0.0150969
5.832e-04,0.01515
5.836e-04,0.0151625
5.840e-04,0.0150688
5.844e-04,0.0150672
5.848e-04,0.0149891
5.852e-04,0.014925
5.856e-04,0.0147406
5.860e-04,0.0148563
5.864e-04,0.0148141
5.868e-04,0.0147063
5.872e-04,0.0148688
5.876e-04,0.014725
5.880e-04,0.0146359
5.884e-04,0.0147266
5.888e-04,0.0144828
5.892e-04,0.0147219
5.896e-04,0.0146016
5.900e-04,0.0146812
5.904e-04,0.0144781
5.908e-04,0.0144391
5.912e-04,0.0143922
5.916e-04,0.0144328
5.920e-04,0.0144031
5.924e-04,0.0144469
5.928e-04,0.0143891
5.932e-04,0.0143797
5.936e-04,0.0143141
5.940e-04,0.0143859
5.944e-04,0.0141969
5.948e-04,0.0140078
5.952e-04,0.0142266
5.956e-04,0.0140469
5.960e-04,0.0141609
5.964e-04,0.0141594
5.968e-04,0.0138703
5.972e-04,0.0139547
5.976e-04,0.0139156
5.980e-04,0.0139109
5.984e-04,0.0139594
5.988e-04,0.0137563
5.992e-04,0.0136453
5.996e-04,0.013825
6.000e-04,0.0136781
6.004e-04,0.0137594
6.008e-04,0.0135641
6.012e-04,0.0135641
6.016e-04,0.0135594
6.020e-04,0.0135672
6.024e-04,0.0135125
6.028e-04,0.0135969
6.032e-04,0.0135063
6.036e-04,0.0133547
6.040e-04,0.0133922
6.044e-04,0.013375
6.048e-04,0.0133422
6.052e-04,0.0134188
6.056e-04,0.013225
6.060e-04,0.0131797
6.064e-04,0.0132391
6.068e-04,0.0133359
6.072e-04,0.0132828
6.076e-04,0.0130938
6.080e-04,0.0131531
6.084e-04,0.0130891
6.088e-04,0.0129359
6.092e-04,0.0130672
6.096e-04,0.0129813
6.100e-04,0.0129141
6.104e-04,0.0129469
6.108e-04,0.0129391
6.112e-04,0.0129234
6.116e-04,0.01285
6.120e-04,0.0127891
6.124e-04,0.0127781
6.128e-04,0.0128359
6.132e-04,0.0127563
6.136e-04,0.0128406
6.140e-04,0.0125594
6.144e-04,0.0125813
6.148e-04,0.0124672
6.152e-04,0.0126109
6.156e-04,0.0125047
6.160e-04,0.0126094
6.164e-04,0.0125609
6.168e-04,0.0123984
6.172e-04,0.0124125
6.176e-04,0.0123547
6.180e-04,0.0124422
6.184e-04,0.0123797
6.188e-04,0.0122094
6.192e-04,0.0123125
6.196e-04,0.0123922
6.200e-04,0.0124406
6.204e-04,0.0121547
6.208e-04,0.0121734
6.212e-04,0.0122078
6.216e-04,0.0119
6.220e-04,0.0121203
6.224e-04,0.0120641
6.228e-04,0.0119844
6.232e-04,0.0120641
6.236e-04,0.0118625
6.240e-04,0.0119906
6.244e-04,0.0119359
6.248e-04,0.0119813
6.252e-04,0.0119172
6.256e-04,0.0118063
6.260e-04,0.0118969
6.264e-04,0.0117609
6.268e-04,0.0118766
6.272e-04,0.0118672
6.276e-04,0.0115937
6.280e-04,0.0116578
6.284e-04,0.0115937
6.288e-04,0.0116188
6.292e-04,0.0117484
6.296e-04,0.0114453
6.300e-04,0.0114891
6.304e-04,0.0116078
6.308e-04,0.0115875
6.312e-04,0.0116094
6.316e-04,0.0113906
6.320e-04,0.0114266
6.324e-04,0.0115844
6.328e-04,0.0113766
6.332e-04,0.0112844
6.336e-04,0.0113656
6.340e-04,0.0113422
6.344e-04,0.0115
6.348e-04,0.0111687
6.352e-04,0.0113391
6.356e-04,0.0112125
6.360e-04,0.0111594
6.364e-04,0.0112844
6.368e-04,0.0111766
6.372e-04,0.0111484
6.376e-04,0.011075
6.380e-04,0.0111234
6.384e-04,0.0109938
6.388e-04,0.010975
6.392e-04,0.0111766
6.396e-04,0.0109672
6.400e-04,0.0109609
6.404e-04,0.0107969
6.408e-04,0.0109078
6.412e-04,0.0108094
6.416e-04,0.010875
6.420e-04,0.0109031
6.424e-04,0.0107734
6.428e-04,0.0106344
6.432e-04,0.0107016
6.436e-04,0.0108781
6.440e-04,0.0105938
6.444e-04,0.010775
6.448e-04,0.0106469
6.452e-04,0.01065
6.456e-04,0.0104859
6.460e-04,0.0105125
6.464e-04,0.0106141
6.468e-04,0.010625
6.472e-04,0.0106141
6.476e-04,0.0103344
6.480e-04,0.0104766
6.484e-04,0.0102719
6.488e-04,0.0104406
6.492e-04,0.0103
6.496e-04,0.0102953
6.500e-04,0.0103453
6.504e-04,0.0103609
6.508e-04,0.0102516
6.512e-04,0.0103078
6.516e-04,0.0101547
6.520e-04,0.0103281
6.524e-04,0.0102391
6.528e-04,0.0101188
6.532e-04,0.0101797
6.536e-04,0.0100313
6.540e-04,0.0102219
6.544e-04,0.0102109
6.548e-04,0.010075
6.552e-04,0.0100281
6.556e-04,0.0099375
6.560e-04,0.00994531
6.564e-04,0.0100203
6.568e-04,0.00987344
6.572e-04,0.00994688
6.576e-04,0.00990313
6.580e-04,0.00990625
6.584e-04,0.00980625
6.588e-04,0.0098
6.592e-04,0.0098
6.596e-04,0.00983281
6.600e-04,0.00987188
6.604e-04,0.00964062
6.608e-04,0.00965938
6.612e-04,0.00967187
6.616e-04,0.00959219
6.620e-04,0.00958438
6.624e-04,0.00959219
6.628e-04,0.00958594
6.632e-04,0.00963438
6.636e-04,0.00953906
6.640e-04,0.00959844
6.644e-04,0.00959219
6.648e-04,0.00941563
6.652e-04,0.00953438
6.656e-04,0.00940156
6.660e-04,0.00927344
6.664e-04,0.00937813
6.668e-04,0.00946875
6.672e-04,0.0093125
6.676e-04,0.0091875
6.680e-04,0.00927812
6.684e-04,0.00919063
6.688e-04,0.00920469
6.692e-04,0.00936875
6.696e-04,0.0091375
6.700e-04,0.00917031
6.704e-04,0.00906719
6.708e-04,0.0091625
6.712e-04,0.00928906
6.716e-04,0.00920938
6.720e-04,0.00904375
6.724e-04,0.009025
6.728e-04,0.00896094
6.732e-04,0.00908281
6.736e-04,0.00894687
6.740e-04,0.00899063
6.744e-04,0.00888437
6.748e-04,0.00884219
6.752e-04,0.00889219
6.756e-04,0.00907344
6.760e-04,0.0088375
6.764e-04,0.00894219
6.768e-04,0.00886719
6.772e-04,0.00885
6.776e-04,0.00867344
6.780e-04,0.00865313
6.784e-04,0.00862969
6.788e-04,0.00852031
6.792e-04,0.00866875
6.796e-04,0.00862344
6.800e-04,0.0088375
6.804e-04,0.00853438
6.808e-04,0.00850313
6.812e-04,0.008475
6.816e-04,0.00851094
6.820e-04,0.00859063
6.824e-04,0.00854375
6.828e-04,0.00832031
6.832e-04,0.00857344
6.836e-04,0.00846563
6.840e-04,0.00859219
6.844e-04,0.00842656
6.848e-04,0.00840469
6.852e-04,0.00836719
6.856e-04,0.0083375
6.860e-04,0.0084875
6.864e-04,0.00830781
6.868e-04,0.00829219
6.872e-04,0.00845469
6.876e-04,0.00826719
6.880e-04,0.00813125
6.884e-04,0.008075
6.888e-04,0.00809687
6.892e-04,0.00824375
6.896e-04,0.00807656
6.900e-04,0.00831406
6.904e-04,0.00811094
6.908e-04,0.00802188
6.912e-04,0.00817031
6.916e-04,0.00788438
6.920e-04,0.00807969
6.924e-04,0.00808281
6.928e-04,0.00798125
6.932e-04,0.00809063
6.936e-04,0.00790781
6.940e-04,0.00784844
6.944e-04,0.00786094
6.948e-04,0.00791875
6.952e-04,0.00792813
6.956e-04,0.00782969
6.960e-04,0.00804375
6.964e-04,0.00792188
6.968e-04,0.0077
6.972e-04,0.00787031
6.976e-04,0.00773438
6.980e-04,0.00784844
6.984e-04,0.00787344
6.988e-04,0.00772656
6.992e-04,0.00781875
6.996e-04,0.00757969
7.000e-04,0.00776719
7.004e-04,0.00768281
7.008e-04,0.00754844
7.012e-04,0.00764063
7.016e-04,0.00752031
7.020e-04,0.00746563
7.024e-04,0.00757656
7.028e-04,0.00751875
7.032e-04,0.00750469
7.036e-04,0.0074625
7.040e-04,0.00751719
7.044e-04,0.00742188
7.048e-04,0.00741875
7.052e-04,0.00753125
7.056e-04,0.00752656
7.060e-04,0.00730625
7.064e-04,0.00752813
7.068e-04,0.00727969
7.072e-04,0.00734062
7.076e-04,0.00734531
7.080e-04,0.00729063
7.084e-04,0.00730938
7.088e-04,0.00738281
7.092e-04,0.00729844
7.096e-04,0.00721094
7.100e-04,0.0072625
7.104e-04,0.00716719
7.108e-04,0.0072375
7.112e-04,0.00723281
7.116e-04,0.00720156
7.120e-04,0.00728906
7.124e-04,0.00721875
7.128e-04,0.00702031
7.132e-04,0.00718594
7.136e-04,0.00681719
7.140e-04,0.00708594
7.144e-04,0.00694375
7.148e-04,0.00718281
7.152e-04,0.00708438
7.156e-04,0.00688594
7.160e-04,0.006825
7.164e-04,0.00699219
7.168e-04,0.00698125
7.172e-04,0.00700313
7.176e-04,0.00675938
7.180e-04,0.00691719
7.184e-04,0.00683125
7.188e-04,0.00669375
7.192e-04,0.00708906
7.196e-04,0.00673906
7.200e-04,0.00685625
7.204e-04,0.0069125
7.208e-04,0.00664219
7.212e-04,0.00682656
7.216e-04,0.006625
7.220e-04,0.00679687
7.224e-04,0.00681875
7.228e-04,0.00678125
7.232e-04,0.00680938
7.236e-04,0.0065875
7.240e-04,0.00682344
7.244e-04,0.00665625
7.248e-04,0.00672188
7.252e-04,0.00664375
7.256e-04,0.00652187
7.260e-04,0.00667031
7.264e-04,0.00662656
7.268e-04,0.00639375
7.272e-04,0.00661719
7.276e-04,0.00656563
7.280e-04,0.0065375
7.284e-04,0.00655625
7.288e-04,0.00632969
7.292e-04,0.00643437
7.296e-04,0.00637344
7.300e-04,0.00638125
7.304e-04,0.00648281
7.308e-04,0.00636406
7.312e-04,0.00636563
7.316e-04,0.00633281
7.320e-04,0.00646875
7.324e-04,0.00633594
7.328e-04,0.00622813
7.332e-04,0.006275
7.336e-04,0.0063
7.340e-04,0.00635313
7.344e-04,0.00632031
7.348e-04,0.00615937
