Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.2
Horizontal Delay,0
Sample Interval,0.002
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Vertical Position,0
,
,
,
Label,
TIME,CH1
-1.00e+00,1.24
-9.98e-01,1.24078
-9.96e-01,1.23984
-9.94e-01,1.24078
-9.92e-01,1.23953
-9.90e-01,1.23984
-9.88e-01,1.24031
-9.86e-01,1.24063
-9.84e-01,1.24109
-9.82e-01,1.24031
-9.80e-01,1.24031
-9.78e-01,1.24141
-9.76e-01,1.24109
-9.74e-01,1.24063
-9.72e-01,1.24063
-9.70e-01,1.24109
-9.68e-01,1.24078
-9.66e-01,1.24109
-9.64e-01,1.24141
-9.62e-01,1.24109
-9.60e-01,1.24078
-9.58e-01,1.24063
-9.56e-01,1.24109
-9.54e-01,1.24109
-9.52e-01,1.24109
-9.50e-01,1.24063
-9.48e-01,1.24063
-9.46e-01,1.24078
-9.44e-01,1.24078
-9.42e-01,1.24141
-9.40e-01,1.24156
-9.38e-01,1.24063
-9.36e-01,1.24031
-9.34e-01,1.24063
-9.32e-01,1.24031
-9.30e-01,1.24031
-9.28e-01,1.24
-9.26e-01,1.24031
-9.24e-01,1.24109
-9.22e-01,1.24109
-9.20e-01,1.24031
-9.18e-01,1.24
-9.16e-01,1.24
-9.14e-01,1.24031
-9.12e-01,1.24031
-9.10e-01,1.23984
-9.08e-01,1.23922
-9.06e-01,1.24078
-9.04e-01,1.24
-9.02e-01,1.24031
-9.00e-01,1.24031
-8.98e-01,1.24
-8.96e-01,1.24
-8.94e-01,1.24031
-8.92e-01,1.24063
-8.90e-01,1.24031
-8.88e-01,1.23984
-8.86e-01,1.24
-8.84e-01,1.23984
-8.82e-01,1.24
-8.80e-01,1.24
-8.78e-01,1.24063
-8.76e-01,1.24031
-8.74e-01,1.24078
-8.72e-01,1.24109
-8.70e-01,1.24078
-8.68e-01,1.24109
-8.66e-01,1.24078
-8.64e-01,1.24109
-8.62e-01,1.24109
-8.60e-01,1.24141
-8.58e-01,1.24078
-8.56e-01,1.24078
-8.54e-01,1.24063
-8.52e-01,1.24063
-8.50e-01,1.24063
-8.48e-01,1.24078
-8.46e-01,1.24
-8.44e-01,1.24109
-8.42e-01,1.24188
-8.40e-01,1.24109
-8.38e-01,1.24141
-8.36e-01,1.24141
-8.34e-01,1.24063
-8.32e-01,1.23953
-8.30e-01,1.24078
-8.28e-01,1.24031
-8.26e-01,1.24156
-8.24e-01,1.24063
-8.22e-01,1.24
-8.20e-01,1.24031
-8.18e-01,1.24
-8.16e-01,1.24031
-8.14e-01,1.24063
-8.12e-01,1.24
-8.10e-01,1.24078
-8.08e-01,1.24063
-8.06e-01,1.24031
-8.04e-01,1.24063
-8.02e-01,1.24078
-8.00e-01,1.24063
-7.98e-01,1.24031
-7.96e-01,1.24078
-7.94e-01,1.24109
-7.92e-01,1.24109
-7.90e-01,1.24078
-7.88e-01,1.24078
-7.86e-01,1.24078
-7.84e-01,1.24031
-7.82e-01,1.24063
-7.80e-01,1.24063
-7.78e-01,1.24156
-7.76e-01,1.24156
-7.74e-01,1.24156
-7.72e-01,1.24078
-7.70e-01,1.24078
-7.68e-01,1.24063
-7.66e-01,1.24141
-7.64e-01,1.24109
-7.62e-01,1.24156
-7.60e-01,1.24109
-7.58e-01,1.24219
-7.56e-01,1.24109
-7.54e-01,1.24141
-7.52e-01,1.24109
-7.50e-01,1.24078
-7.48e-01,1.24109
-7.46e-01,1.24141
-7.44e-01,1.24219
-7.42e-01,1.24234
-7.40e-01,1.24078
-7.38e-01,1.24063
-7.36e-01,1.24078
-7.34e-01,1.24109
-7.32e-01,1.24063
-7.30e-01,1.24156
-7.28e-01,1.24109
-7.26e-01,1.24141
-7.24e-01,1.24188
-7.22e-01,1.24063
-7.20e-01,1.24141
-7.18e-01,1.24188
-7.16e-01,1.24188
-7.14e-01,1.24188
-7.12e-01,1.24234
-7.10e-01,1.24297
-7.08e-01,1.24297
-7.06e-01,1.24266
-7.04e-01,1.24219
-7.02e-01,1.24266
-7.00e-01,1.24219
-6.98e-01,1.24219
-6.96e-01,1.24234
-6.94e-01,1.24234
-6.92e-01,1.24234
-6.90e-01,1.24266
-6.88e-01,1.24266
-6.86e-01,1.24234
-6.84e-01,1.24156
-6.82e-01,1.24234
-6.80e-01,1.24234
-6.78e-01,1.24297
-6.76e-01,1.24297
-6.74e-01,1.24297
-6.72e-01,1.24313
-6.70e-01,1.24297
-6.68e-01,1.24266
-6.66e-01,1.24234
-6.64e-01,1.24266
-6.62e-01,1.24188
-6.60e-01,1.24297
-6.58e-01,1.24313
-6.56e-01,1.24188
-6.54e-01,1.24219
-6.52e-01,1.24188
-6.50e-01,1.24141
-6.48e-01,1.24109
-6.46e-01,1.24078
-6.44e-01,1.24188
-6.42e-01,1.24297
-6.40e-01,1.24297
-6.38e-01,1.24234
-6.36e-01,1.24141
-6.34e-01,1.24141
-6.32e-01,1.24109
-6.30e-01,1.24219
-6.28e-01,1.24219
-6.26e-01,1.24188
-6.24e-01,1.24188
-6.22e-01,1.24156
-6.20e-01,1.24188
-6.18e-01,1.24141
-6.16e-01,1.24141
-6.14e-01,1.24266
-6.12e-01,1.24234
-6.10e-01,1.24266
-6.08e-01,1.24234
-6.06e-01,1.24156
-6.04e-01,1.24109
-6.02e-01,1.24234
-6.00e-01,1.24219
-5.98e-01,1.24219
-5.96e-01,1.24078
-5.94e-01,1.24141
-5.92e-01,1.24141
-5.90e-01,1.24219
-5.88e-01,1.24141
-5.86e-01,1.24141
-5.84e-01,1.24109
-5.82e-01,1.24156
-5.80e-01,1.24156
-5.78e-01,1.24234
-5.76e-01,1.24188
-5.74e-01,1.24219
-5.72e-01,1.24156
-5.70e-01,1.24141
-5.68e-01,1.24156
-5.66e-01,1.24078
-5.64e-01,1.24141
-5.62e-01,1.24234
-5.60e-01,1.24078
-5.58e-01,1.24141
-5.56e-01,1.24109
-5.54e-01,1.24188
-5.52e-01,1.24078
-5.50e-01,1.24234
-5.48e-01,1.24188
-5.46e-01,1.24219
-5.44e-01,1.24156
-5.42e-01,1.24156
-5.40e-01,1.24156
-5.38e-01,1.24188
-5.36e-01,1.24234
-5.34e-01,1.24219
-5.32e-01,1.24234
-5.30e-01,1.24297
-5.28e-01,1.24141
-5.26e-01,1.24156
-5.24e-01,1.24219
-5.22e-01,1.24188
-5.20e-01,1.24219
-5.18e-01,1.24219
-5.16e-01,1.24219
-5.14e-01,1.24188
-5.12e-01,1.24219
-5.10e-01,1.24219
-5.08e-01,1.24313
-5.06e-01,1.24188
-5.04e-01,1.24109
-5.02e-01,1.24188
-5.00e-01,1.24266
-4.98e-01,1.24313
-4.96e-01,1.24313
-4.94e-01,1.24313
-4.92e-01,1.24313
-4.90e-01,1.24266
-4.88e-01,1.24344
-4.86e-01,1.24344
-4.84e-01,1.24234
-4.82e-01,1.24156
-4.80e-01,1.24188
-4.78e-01,1.24266
-4.76e-01,1.24313
-4.74e-01,1.24266
-4.72e-01,1.24344
-4.70e-01,1.24313
-4.68e-01,1.24297
-4.66e-01,1.24219
-4.64e-01,1.24266
-4.62e-01,1.24219
-4.60e-01,1.24297
-4.58e-01,1.24219
-4.56e-01,1.24219
-4.54e-01,1.24234
-4.52e-01,1.24234
-4.50e-01,1.24234
-4.48e-01,1.24234
-4.46e-01,1.24297
-4.44e-01,1.24266
-4.42e-01,1.24266
-4.40e-01,1.24266
-4.38e-01,1.24234
-4.36e-01,1.24234
-4.34e-01,1.24234
-4.32e-01,1.24234
-4.30e-01,1.24219
-4.28e-01,1.24266
-4.26e-01,1.24234
-4.24e-01,1.24219
-4.22e-01,1.24234
-4.20e-01,1.24219
-4.18e-01,1.24188
-4.16e-01,1.24141
-4.14e-01,1.24297
-4.12e-01,1.24266
-4.10e-01,1.24266
-4.08e-01,1.24234
-4.06e-01,1.24297
-4.04e-01,1.24234
-4.02e-01,1.24156
-4.00e-01,1.24188
-3.98e-01,1.24141
-3.96e-01,1.24109
-3.94e-01,1.24188
-3.92e-01,1.24219
-3.90e-01,1.24219
-3.88e-01,1.24234
-3.86e-01,1.24188
-3.84e-01,1.24188
-3.82e-01,1.24141
-3.80e-01,1.24156
-3.78e-01,1.24188
-3.76e-01,1.24266
-3.74e-01,1.24219
-3.72e-01,1.24234
-3.70e-01,1.24156
-3.68e-01,1.24188
-3.66e-01,1.24109
-3.64e-01,1.24219
-3.62e-01,1.24188
-3.60e-01,1.24234
-3.58e-01,1.24219
-3.56e-01,1.24219
-3.54e-01,1.24141
-3.52e-01,1.24109
-3.50e-01,1.24141
-3.48e-01,1.24156
-3.46e-01,1.24141
-3.44e-01,1.24156
-3.42e-01,1.24141
-3.40e-01,1.24219
-3.38e-01,1.24266
-3.36e-01,1.24219
-3.34e-01,1.24156
-3.32e-01,1.24141
-3.30e-01,1.24156
-3.28e-01,1.24234
-3.26e-01,1.24188
-3.24e-01,1.24188
-3.22e-01,1.24109
-3.20e-01,1.24078
-3.18e-01,1.24078
-3.16e-01,1.24063
-3.14e-01,1.24063
-3.12e-01,1.24156
-3.10e-01,1.24109
-3.08e-01,1.24188
-3.06e-01,1.24109
-3.04e-01,1.24219
-3.02e-01,1.24219
-3.00e-01,1.24156
-2.98e-01,1.24188
-2.96e-01,1.24141
-2.94e-01,1.24141
-2.92e-01,1.24063
-2.90e-01,1.24078
-2.88e-01,1.24078
-2.86e-01,1.23984
-2.84e-01,1.24078
-2.82e-01,1.24156
-2.80e-01,1.24188
-2.78e-01,1.24234
-2.76e-01,1.24219
-2.74e-01,1.24219
-2.72e-01,1.24156
-2.70e-01,1.24109
-2.68e-01,1.24141
-2.66e-01,1.24141
-2.64e-01,1.24219
-2.62e-01,1.24297
-2.60e-01,1.24234
-2.58e-01,1.24219
-2.56e-01,1.24156
-2.54e-01,1.24141
-2.52e-01,1.24188
-2.50e-01,1.24141
-2.48e-01,1.24188
-2.46e-01,1.24156
-2.44e-01,1.24109
-2.42e-01,1.24156
-2.40e-01,1.24234
-2.38e-01,1.24156
-2.36e-01,1.24078
-2.34e-01,1.24109
-2.32e-01,1.24063
-2.30e-01,1.24234
-2.28e-01,1.24234
-2.26e-01,1.24266
-2.24e-01,1.24266
-2.22e-01,1.24234
-2.20e-01,1.24188
-2.18e-01,1.24156
-2.16e-01,1.24141
-2.14e-01,1.24188
-2.12e-01,1.24141
-2.10e-01,1.24188
-2.08e-01,1.24219
-2.06e-01,1.24219
-2.04e-01,1.24141
-2.02e-01,1.24156
-2.00e-01,1.24078
-1.98e-01,1.24078
-1.96e-01,1.24141
-1.94e-01,1.24188
-1.92e-01,1.24141
-1.90e-01,1.24219
-1.88e-01,1.24078
-1.86e-01,1.24141
-1.84e-01,1.24
-1.82e-01,1.24031
-1.80e-01,1.24156
-1.78e-01,1.24078
-1.76e-01,1.24141
-1.74e-01,1.24156
-1.72e-01,1.24156
-1.70e-01,1.24109
-1.68e-01,1.24219
-1.66e-01,1.24219
-1.64e-01,1.24156
-1.62e-01,1.24156
-1.60e-01,1.24234
-1.58e-01,1.24297
-1.56e-01,1.24156
-1.54e-01,1.24109
-1.52e-01,1.24078
-1.50e-01,1.24141
-1.48e-01,1.24156
-1.46e-01,1.24156
-1.44e-01,1.24141
-1.42e-01,1.24141
-1.40e-01,1.24063
-1.38e-01,1.24141
-1.36e-01,1.24109
-1.34e-01,1.24141
-1.32e-01,1.24109
-1.30e-01,1.24141
-1.28e-01,1.24141
-1.26e-01,1.24156
-1.24e-01,1.24188
-1.22e-01,1.24188
-1.20e-01,1.24188
-1.18e-01,1.24156
-1.16e-01,1.24109
-1.14e-01,1.24109
-1.12e-01,1.24141
-1.10e-01,1.24063
