Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,4e-05
Horizontal Delay,0.000744
Sample Interval,4e-08
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Vertical Position,0
,
,
,
Label,
TIME,CH3
5.4400e-04,0.0676063
5.4404e-04,0.0675125
5.4408e-04,0.0677594
5.4412e-04,0.0675063
5.4416e-04,0.0675469
5.4420e-04,0.0675875
5.4424e-04,0.0674563
5.4428e-04,0.067625
5.4432e-04,0.0677031
5.4436e-04,0.0675219
5.4440e-04,0.0676656
5.4444e-04,0.0677313
5.4448e-04,0.0678438
5.4452e-04,0.0678094
5.4456e-04,0.0675219
5.4460e-04,0.0676906
5.4464e-04,0.0675687
5.4468e-04,0.0674688
5.4472e-04,0.0676
5.4476e-04,0.0676438
5.4480e-04,0.06785
5.4484e-04,0.0675844
5.4488e-04,0.067575
5.4492e-04,0.0674875
5.4496e-04,0.0675875
5.4500e-04,0.067425
5.4504e-04,0.0676656
5.4508e-04,0.0676875
5.4512e-04,0.0675063
5.4516e-04,0.0676438
5.4520e-04,0.0676281
5.4524e-04,0.0674344
5.4528e-04,0.0673688
5.4532e-04,0.0675188
5.4536e-04,0.0674125
5.4540e-04,0.0674813
5.4544e-04,0.0674875
5.4548e-04,0.0675
5.4552e-04,0.0676563
5.4556e-04,0.067275
5.4560e-04,0.0673563
5.4564e-04,0.0675344
5.4568e-04,0.0674031
5.4572e-04,0.0674
5.4576e-04,0.0675063
5.4580e-04,0.0674
5.4584e-04,0.0673438
5.4588e-04,0.0673125
5.4592e-04,0.0673594
5.4596e-04,0.0674375
5.4600e-04,0.0674
5.4604e-04,0.0675188
5.4608e-04,0.0673875
5.4612e-04,0.0674906
5.4616e-04,0.0673563
5.4620e-04,0.0675625
5.4624e-04,0.0675313
5.4628e-04,0.0673906
5.4632e-04,0.0676719
5.4636e-04,0.0674031
5.4640e-04,0.0675094
5.4644e-04,0.067325
5.4648e-04,0.0674312
5.4652e-04,0.0674469
5.4656e-04,0.0673438
5.4660e-04,0.0671563
5.4664e-04,0.0672688
5.4668e-04,0.0673375
5.4672e-04,0.0674406
5.4676e-04,0.0674
5.4680e-04,0.0672844
5.4684e-04,0.0672469
5.4688e-04,0.0673344
5.4692e-04,0.0672969
5.4696e-04,0.0671906
5.4700e-04,0.0672281
5.4704e-04,0.0674969
5.4708e-04,0.0673469
5.4712e-04,0.0672094
5.4716e-04,0.0671563
5.4720e-04,0.0672094
5.4724e-04,0.0673094
5.4728e-04,0.0671375
5.4732e-04,0.0673062
5.4736e-04,0.0672719
5.4740e-04,0.0673031
5.4744e-04,0.0673531
5.4748e-04,0.0673125
5.4752e-04,0.0672188
5.4756e-04,0.0670781
5.4760e-04,0.0671937
5.4764e-04,0.0670313
5.4768e-04,0.0673813
5.4772e-04,0.0673125
5.4776e-04,0.067425
5.4780e-04,0.0673438
5.4784e-04,0.0673813
5.4788e-04,0.0671219
5.4792e-04,0.0672781
5.4796e-04,0.0672281
5.4800e-04,0.0671063
5.4804e-04,0.0672969
5.4808e-04,0.0671469
5.4812e-04,0.0671438
5.4816e-04,0.0673813
5.4820e-04,0.0671937
5.4824e-04,0.0671063
5.4828e-04,0.0670687
5.4832e-04,0.0670188
5.4836e-04,0.0673656
5.4840e-04,0.0670219
5.4844e-04,0.0672219
5.4848e-04,0.0671906
5.4852e-04,0.0671594
5.4856e-04,0.067225
5.4860e-04,0.0673563
5.4864e-04,0.0672531
5.4868e-04,0.0673062
5.4872e-04,0.0673469
5.4876e-04,0.067
5.4880e-04,0.0671906
5.4884e-04,0.0669125
5.4888e-04,0.0672594
5.4892e-04,0.06695
5.4896e-04,0.0673344
5.4900e-04,0.0670844
5.4904e-04,0.0670875
5.4908e-04,0.0670625
5.4912e-04,0.067125
5.4916e-04,0.0673531
5.4920e-04,0.0669781
5.4924e-04,0.0670281
5.4928e-04,0.06725
5.4932e-04,0.067175
5.4936e-04,0.0672438
5.4940e-04,0.0670063
5.4944e-04,0.0673688
5.4948e-04,0.067075
5.4952e-04,0.066925
5.4956e-04,0.0670625
5.4960e-04,0.0672063
5.4964e-04,0.0671156
5.4968e-04,0.0671156
5.4972e-04,0.0670531
5.4976e-04,0.067075
5.4980e-04,0.0668969
5.4984e-04,0.0669156
5.4988e-04,0.0670656
5.4992e-04,0.0669938
5.4996e-04,0.0671563
5.5000e-04,0.0667875
5.5004e-04,0.0669938
5.5008e-04,0.0670531
5.5012e-04,0.0670562
5.5016e-04,0.0671687
5.5020e-04,0.0670125
5.5024e-04,0.0667406
5.5028e-04,0.06695
5.5032e-04,0.0670687
5.5036e-04,0.0671281
5.5040e-04,0.0669281
5.5044e-04,0.0669688
5.5048e-04,0.0668656
5.5052e-04,0.0668
5.5056e-04,0.0669406
5.5060e-04,0.0668875
5.5064e-04,0.0670281
5.5068e-04,0.0668969
5.5072e-04,0.0670156
5.5076e-04,0.0671375
5.5080e-04,0.0669844
5.5084e-04,0.0669031
5.5088e-04,0.0669281
5.5092e-04,0.0670313
5.5096e-04,0.0670125
5.5100e-04,0.0669344
5.5104e-04,0.0669125
5.5108e-04,0.0670094
5.5112e-04,0.066875
5.5116e-04,0.0667344
5.5120e-04,0.0669
5.5124e-04,0.0669219
5.5128e-04,0.0667438
5.5132e-04,0.0668688
5.5136e-04,0.0669187
5.5140e-04,0.0667781
5.5144e-04,0.0667438
5.5148e-04,0.0669844
5.5152e-04,0.0670219
5.5156e-04,0.0670156
5.5160e-04,0.0667406
5.5164e-04,0.0667469
5.5168e-04,0.0667813
5.5172e-04,0.0667094
5.5176e-04,0.0668469
5.5180e-04,0.0668844
5.5184e-04,0.0670094
5.5188e-04,0.0667344
5.5192e-04,0.0667156
5.5196e-04,0.0667031
5.5200e-04,0.0667406
5.5204e-04,0.0665719
5.5208e-04,0.0668094
5.5212e-04,0.0669219
5.5216e-04,0.0667906
5.5220e-04,0.0667438
5.5224e-04,0.0666563
5.5228e-04,0.0665781
5.5232e-04,0.0667469
5.5236e-04,0.0664719
5.5240e-04,0.0667344
5.5244e-04,0.0669844
5.5248e-04,0.0667281
5.5252e-04,0.0668531
5.5256e-04,0.066775
5.5260e-04,0.0667781
5.5264e-04,0.0667719
5.5268e-04,0.0668406
5.5272e-04,0.0668188
5.5276e-04,0.0665188
5.5280e-04,0.0667906
5.5284e-04,0.0666219
5.5288e-04,0.0667125
5.5292e-04,0.0667625
5.5296e-04,0.0665688
5.5300e-04,0.0666781
5.5304e-04,0.0666375
5.5308e-04,0.0667156
5.5312e-04,0.0666906
5.5316e-04,0.0667844
5.5320e-04,0.0667219
5.5324e-04,0.0664625
5.5328e-04,0.0666719
5.5332e-04,0.0665906
5.5336e-04,0.0664438
5.5340e-04,0.0667219
5.5344e-04,0.0668406
5.5348e-04,0.0665875
5.5352e-04,0.0664906
5.5356e-04,0.0664438
5.5360e-04,0.0664281
5.5364e-04,0.0666219
5.5368e-04,0.0666656
5.5372e-04,0.0664312
5.5376e-04,0.066575
5.5380e-04,0.06655
5.5384e-04,0.066575
5.5388e-04,0.0667031
5.5392e-04,0.0666031
5.5396e-04,0.0667906
5.5400e-04,0.0667
5.5404e-04,0.0663625
5.5408e-04,0.066675
5.5412e-04,0.0665594
5.5416e-04,0.0664781
5.5420e-04,0.0666687
5.5424e-04,0.0665781
5.5428e-04,0.0663875
5.5432e-04,0.0664531
5.5436e-04,0.066525
5.5440e-04,0.0665688
5.5444e-04,0.0667
5.5448e-04,0.0666625
5.5452e-04,0.0664
5.5456e-04,0.0665781
5.5460e-04,0.0664219
5.5464e-04,0.0666812
5.5468e-04,0.0664688
5.5472e-04,0.0665625
5.5476e-04,0.0664906
5.5480e-04,0.0663906
5.5484e-04,0.066525
5.5488e-04,0.0666438
5.5492e-04,0.0666125
5.5496e-04,0.0666
5.5500e-04,0.0666
5.5504e-04,0.066675
5.5508e-04,0.0665781
5.5512e-04,0.0664719
5.5516e-04,0.0665281
5.5520e-04,0.0664938
5.5524e-04,0.0665188
5.5528e-04,0.0665969
5.5532e-04,0.0664312
5.5536e-04,0.066375
5.5540e-04,0.0662812
5.5544e-04,0.0664281
5.5548e-04,0.0664
5.5552e-04,0.066425
5.5556e-04,0.0662719
5.5560e-04,0.0663844
5.5564e-04,0.0665781
5.5568e-04,0.0666125
5.5572e-04,0.0665094
5.5576e-04,0.0664656
5.5580e-04,0.0665406
5.5584e-04,0.0662531
5.5588e-04,0.0662781
5.5592e-04,0.0663625
5.5596e-04,0.0663719
5.5600e-04,0.0662875
5.5604e-04,0.0662469
5.5608e-04,0.0663375
5.5612e-04,0.06645
5.5616e-04,0.0663188
5.5620e-04,0.0663594
5.5624e-04,0.0661656
5.5628e-04,0.0663062
5.5632e-04,0.0662969
5.5636e-04,0.0662781
5.5640e-04,0.0661344
5.5644e-04,0.0663094
5.5648e-04,0.0663594
5.5652e-04,0.0662781
5.5656e-04,0.0664969
5.5660e-04,0.0663688
5.5664e-04,0.0662781
5.5668e-04,0.0661812
5.5672e-04,0.06615
5.5676e-04,0.0664719
5.5680e-04,0.0662031
5.5684e-04,0.0662344
5.5688e-04,0.0663969
5.5692e-04,0.0664594
5.5696e-04,0.0663156
5.5700e-04,0.0663
5.5704e-04,0.0662937
5.5708e-04,0.0663781
5.5712e-04,0.0662375
5.5716e-04,0.0662875
5.5720e-04,0.0662438
5.5724e-04,0.0664312
5.5728e-04,0.0664813
5.5732e-04,0.0665031
5.5736e-04,0.0663156
5.5740e-04,0.0662156
5.5744e-04,0.0664281
5.5748e-04,0.0661781
5.5752e-04,0.0660938
5.5756e-04,0.0662406
5.5760e-04,0.0659312
5.5764e-04,0.0662844
5.5768e-04,0.0661094
5.5772e-04,0.0664375
5.5776e-04,0.0660906
5.5780e-04,0.0661063
5.5784e-04,0.0661406
5.5788e-04,0.066
5.5792e-04,0.0660625
5.5796e-04,0.06615
5.5800e-04,0.0659406
5.5804e-04,0.0662875
5.5808e-04,0.0662781
5.5812e-04,0.066175
5.5816e-04,0.065975
5.5820e-04,0.066075
5.5824e-04,0.066175
5.5828e-04,0.0659469
5.5832e-04,0.0659813
5.5836e-04,0.0658062
5.5840e-04,0.0661469
5.5844e-04,0.0661
5.5848e-04,0.0658938
5.5852e-04,0.0662156
5.5856e-04,0.0662313
5.5860e-04,0.0661031
5.5864e-04,0.0660281
5.5868e-04,0.06605
5.5872e-04,0.0660156
5.5876e-04,0.0661281
5.5880e-04,0.066025
5.5884e-04,0.0661406
5.5888e-04,0.0660719
5.5892e-04,0.0661094
5.5896e-04,0.0662906
5.5900e-04,0.0661469
5.5904e-04,0.0659375
5.5908e-04,0.0660688
5.5912e-04,0.0662063
5.5916e-04,0.06605
5.5920e-04,0.0660594
5.5924e-04,0.0660188
5.5928e-04,0.0659531
5.5932e-04,0.0660437
5.5936e-04,0.0661687
5.5940e-04,0.0660156
5.5944e-04,0.0659906
5.5948e-04,0.0661281
5.5952e-04,0.0659469
5.5956e-04,0.0662219
5.5960e-04,0.0659844
5.5964e-04,0.0661031
5.5968e-04,0.0661594
5.5972e-04,0.0660781
5.5976e-04,0.0660188
5.5980e-04,0.0660781
5.5984e-04,0.0660719
5.5988e-04,0.0658281
5.5992e-04,0.065925
5.5996e-04,0.0658531
5.6000e-04,0.0659688
5.6004e-04,0.0660031
5.6008e-04,0.0659281
5.6012e-04,0.0658219
5.6016e-04,0.0659625
5.6020e-04,0.0657969
5.6024e-04,0.0658406
5.6028e-04,0.066
5.6032e-04,0.0658656
5.6036e-04,0.06595
5.6040e-04,0.0658969
5.6044e-04,0.0657875
5.6048e-04,0.0659187
5.6052e-04,0.0657406
5.6056e-04,0.0658062
5.6060e-04,0.0658375
5.6064e-04,0.0660469
