Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,
2.940e-04,-0.00940625,0.0119422
2.944e-04,-0.00815625,0.0117219
2.948e-04,-0.00909375,0.0118063
2.952e-04,-0.0086875,0.0118188
2.956e-04,-0.00846875,0.0118094
2.960e-04,-0.0078125,0.0117891
2.964e-04,-0.00921875,0.0116922
2.968e-04,-0.00875,0.0116453
2.972e-04,-0.00890625,0.0117359
2.976e-04,-0.00940625,0.0116891
2.980e-04,-0.0083125,0.0118266
2.984e-04,-0.00996875,0.0118188
2.988e-04,-0.0095,0.0115188
2.992e-04,-0.0085,0.0117969
2.996e-04,-0.00771875,0.0116219
3.000e-04,-0.008375,0.0115625
3.004e-04,-0.0085,0.01165
3.008e-04,-0.00928125,0.0115797
3.012e-04,-0.00915625,0.0116094
3.016e-04,-0.00815625,0.0115734
3.020e-04,-0.009375,0.0115563
3.024e-04,-0.0093125,0.0116719
3.028e-04,-0.00884375,0.0115141
3.032e-04,-0.009125,0.0116641
3.036e-04,-0.00909375,0.0115359
3.040e-04,-0.00878125,0.0115312
3.044e-04,-0.00925,0.0117078
3.048e-04,-0.00975,0.0114219
3.052e-04,-0.008375,0.0116219
3.056e-04,-0.00928125,0.0114781
3.060e-04,-0.00871875,0.0113
3.064e-04,-0.00953125,0.0114094
3.068e-04,-0.008875,0.0113859
3.072e-04,-0.0080625,0.0114656
3.076e-04,-0.00896875,0.0112828
3.080e-04,-0.00921875,0.0114359
3.084e-04,-0.009,0.0115172
3.088e-04,-0.00821875,0.0113516
3.092e-04,-0.0100625,0.0114703
3.096e-04,-0.00915625,0.0113703
3.100e-04,-0.0086875,0.0113781
3.104e-04,-0.00934375,0.0114422
3.108e-04,-0.00771875,0.0113813
3.112e-04,-0.00878125,0.0113281
3.116e-04,-0.00965625,0.0112078
3.120e-04,-0.00890625,0.0112937
3.124e-04,-0.00809375,0.0115563
3.128e-04,-0.008375,0.0113688
3.132e-04,-0.00825,0.0113734
3.136e-04,-0.00934375,0.0112
3.140e-04,-0.008875,0.01135
3.144e-04,-0.00878125,0.0113813
3.148e-04,-0.00921875,0.0112328
3.152e-04,-0.00928125,0.0114141
3.156e-04,-0.00834375,0.0112297
3.160e-04,-0.009,0.0112734
3.164e-04,-0.00915625,0.0112281
3.168e-04,-0.0086875,0.0111141
3.172e-04,-0.00903125,0.0112578
3.176e-04,-0.00796875,0.0111203
3.180e-04,-0.008375,0.0112891
3.184e-04,-0.0095625,0.0111828
3.188e-04,-0.00890625,0.0109875
3.192e-04,-0.0098125,0.0112406
3.196e-04,-0.00909375,0.0111359
3.200e-04,-0.00853125,0.0112
3.204e-04,-0.00828125,0.0112234
3.208e-04,-0.00896875,0.0110922
3.212e-04,-0.0085625,0.0111531
3.216e-04,-0.0079375,0.0111359
3.220e-04,-0.0093125,0.0110219
3.224e-04,-0.00884375,0.0110953
3.228e-04,-0.00878125,0.0109984
3.232e-04,-0.00878125,0.0110922
3.236e-04,-0.00821875,0.0108953
3.240e-04,-0.00909375,0.0110875
3.244e-04,-0.010375,0.0108641
3.248e-04,-0.008875,0.0111391
3.252e-04,-0.0074375,0.0111406
3.256e-04,-0.00840625,0.0108891
3.260e-04,-0.00821875,0.0110703
3.264e-04,-0.0093125,0.0108734
3.268e-04,-0.00884375,0.0108188
3.272e-04,-0.00825,0.0109266
3.276e-04,-0.00959375,0.0107328
3.280e-04,-0.00903125,0.0108094
3.284e-04,-0.00846875,0.0108453
3.288e-04,-0.0095625,0.0109312
3.292e-04,-0.00825,0.0109594
3.296e-04,-0.0088125,0.0109719
3.300e-04,-0.00928125,0.0108719
3.304e-04,-0.008875,0.0109563
3.308e-04,-0.00815625,0.0108984
3.312e-04,-0.0093125,0.0108297
3.316e-04,-0.008625,0.0108453
3.320e-04,-0.0098125,0.0107469
3.324e-04,-0.009,0.0108062
3.328e-04,-0.008875,0.0108625
3.332e-04,-0.00934375,0.0108156
3.336e-04,-0.00825,0.0108281
3.340e-04,-0.00884375,0.0108281
3.344e-04,-0.0080625,0.0109219
3.348e-04,-0.00903125,0.0106688
3.352e-04,-0.00865625,0.0108031
3.356e-04,-0.00925,0.0106609
3.360e-04,-0.00871875,0.0106141
3.364e-04,-0.007875,0.0106656
3.368e-04,-0.0096875,0.0107625
3.372e-04,-0.0100625,0.0107219
3.376e-04,-0.0093125,0.0106453
3.380e-04,-0.00825,0.0107859
3.384e-04,-0.00821875,0.0107563
3.388e-04,-0.0085625,0.0108422
3.392e-04,-0.0090625,0.0107266
3.396e-04,-0.00896875,0.0105047
3.400e-04,-0.0081875,0.0107078
3.404e-04,-0.00946875,0.0106078
3.408e-04,-0.0095,0.0106031
3.412e-04,-0.008125,0.0108328
3.416e-04,-0.0088125,0.0106328
3.420e-04,-0.008625,0.0105859
3.424e-04,-0.00790625,0.0106734
3.428e-04,-0.0085625,0.0106203
3.432e-04,-0.00971875,0.0106344
3.436e-04,-0.008375,0.0106344
3.440e-04,-0.00915625,0.0105391
3.444e-04,-0.00896875,0.0104594
3.448e-04,-0.0100625,0.0104328
3.452e-04,-0.00878125,0.0106016
3.456e-04,-0.008,0.0104938
3.460e-04,-0.0086875,0.0105828
3.464e-04,-0.008625,0.0106734
3.468e-04,-0.00875,0.0105484
3.472e-04,-0.00828125,0.0105922
3.476e-04,-0.0093125,0.0104016
3.480e-04,-0.00828125,0.0105625
3.484e-04,-0.0095625,0.0105
3.488e-04,-0.00890625,0.0104047
3.492e-04,-0.00809375,0.0103875
3.496e-04,-0.00928125,0.0104984
3.500e-04,-0.0103438,0.0104031
3.504e-04,-0.00946875,0.0103969
3.508e-04,-0.00753125,0.0102859
3.512e-04,-0.0084375,0.0104297
3.516e-04,-0.0089375,0.0102719
3.520e-04,-0.00890625,0.0103672
3.524e-04,-0.009,0.0104672
3.528e-04,-0.0089375,0.0102828
3.532e-04,-0.0091875,0.0102609
3.536e-04,-0.00965625,0.0102594
3.540e-04,-0.00859375,0.0102406
3.544e-04,-0.0100938,0.0101594
3.548e-04,-0.00846875,0.0104859
3.552e-04,-0.00871875,0.0102594
3.556e-04,-0.00928125,0.0102359
3.560e-04,-0.009,0.0102797
3.564e-04,-0.007625,0.0102813
3.568e-04,-0.01,0.0101531
3.572e-04,-0.00925,0.0103234
3.576e-04,-0.00959375,0.0102906
3.580e-04,-0.00909375,0.0100875
3.584e-04,-0.00775,0.0101781
3.588e-04,-0.008875,0.0101
3.592e-04,-0.0086875,0.0102594
3.596e-04,-0.0094375,0.0100688
3.600e-04,-0.00834375,0.0102078
3.604e-04,-0.00921875,0.0102781
3.608e-04,-0.00925,0.0101563
3.612e-04,-0.008625,0.0101563
3.616e-04,-0.00846875,0.0100359
3.620e-04,-0.00775,0.0100563
3.624e-04,-0.00978125,0.0101312
3.628e-04,-0.00934375,0.0101109
3.632e-04,-0.0091875,0.0099875
3.636e-04,-0.008375,0.0101203
3.640e-04,-0.00828125,0.0100922
3.644e-04,-0.00825,0.0100672
3.648e-04,-0.0089375,0.0100141
3.652e-04,-0.0086875,0.00991094
3.656e-04,-0.00915625,0.00988281
3.660e-04,-0.00934375,0.0101141
3.664e-04,-0.00946875,0.00992656
3.668e-04,-0.00878125,0.00991406
3.672e-04,-0.0095625,0.0100391
3.676e-04,-0.00903125,0.0101172
3.680e-04,-0.00903125,0.00995
3.684e-04,-0.00878125,0.00997656
3.688e-04,-0.00853125,0.00999844
3.692e-04,-0.0085625,0.00998281
3.696e-04,-0.0095,0.00991719
3.700e-04,-0.00890625,0.00993594
3.704e-04,-0.00934375,0.00994062
3.708e-04,-0.008125,0.00980156
3.712e-04,-0.0080625,0.00988281
3.716e-04,-0.00921875,0.00982813
3.720e-04,-0.00875,0.00997344
3.724e-04,-0.00896875,0.00992031
3.728e-04,-0.0079375,0.00993125
3.732e-04,-0.00915625,0.00992344
3.736e-04,-0.00853125,0.00989219
3.740e-04,-0.00878125,0.00987812
3.744e-04,-0.0090625,0.00991719
3.748e-04,-0.00884375,0.00971719
3.752e-04,-0.0100938,0.00987344
3.756e-04,-0.0095,0.00985313
3.760e-04,-0.0088125,0.00971719
3.764e-04,-0.00796875,0.009725
3.768e-04,-0.0076875,0.00969063
3.772e-04,-0.0084375,0.00981875
3.776e-04,-0.00946875,0.00970781
3.780e-04,-0.00884375,0.00982344
3.784e-04,-0.00803125,0.00980938
3.788e-04,-0.00928125,0.00960313
3.792e-04,-0.009625,0.00982969
3.796e-04,-0.00865625,0.00965469
3.800e-04,-0.008625,0.00973437
3.804e-04,-0.00859375,0.00971094
3.808e-04,-0.0086875,0.00964062
3.812e-04,-0.00865625,0.00969375
3.816e-04,-0.00890625,0.00962813
3.820e-04,-0.0073125,0.00963438
3.824e-04,-0.0095,0.00968125
3.828e-04,-0.00875,0.009675
3.832e-04,-0.0095,0.00962344
3.836e-04,-0.00878125,0.00958906
3.840e-04,-0.008375,0.009775
3.844e-04,-0.00884375,0.00965313
3.848e-04,-0.0081875,0.0096125
3.852e-04,-0.00921875,0.00975156
3.856e-04,-0.00821875,0.00974375
3.860e-04,-0.0096875,0.00964531
3.864e-04,-0.00865625,0.00958594
3.868e-04,-0.00903125,0.00963438
3.872e-04,-0.0084375,0.00957969
3.876e-04,-0.0086875,0.00962656
3.880e-04,-0.010125,0.00961875
3.884e-04,-0.0099375,0.00954219
3.888e-04,-0.0088125,0.00967187
3.892e-04,-0.00821875,0.00967813
3.896e-04,-0.00821875,0.00945781
3.900e-04,-0.00784375,0.00946094
3.904e-04,-0.00925,0.00954531
3.908e-04,-0.00871875,0.00942813
3.912e-04,-0.00928125,0.00966719
3.916e-04,-0.00890625,0.00952031
3.920e-04,-0.009375,0.00947188
3.924e-04,-0.00840625,0.00943594
3.928e-04,-0.009375,0.00949844
3.932e-04,-0.00915625,0.00965156
3.936e-04,-0.00871875,0.00942656
3.940e-04,-0.00975,0.00936094
3.944e-04,-0.008625,0.0094875
3.948e-04,-0.00865625,0.00955625
3.952e-04,-0.0100938,0.00947656
3.956e-04,-0.00821875,0.00935781
3.960e-04,-0.00946875,0.00942344
3.964e-04,-0.009,0.00945
3.968e-04,-0.00790625,0.00947188
3.972e-04,-0.0085,0.00940781
3.976e-04,-0.0081875,0.00922188
3.980e-04,-0.009625,0.00942656
3.984e-04,-0.0083125,0.00945156
3.988e-04,-0.0089375,0.00924219
3.992e-04,-0.0089375,0.009375
3.996e-04,-0.0085,0.00942969
4.000e-04,-0.00825,0.00945156
4.004e-04,-0.00884375,0.00936094
4.008e-04,-0.00990625,0.00917969
4.012e-04,-0.0100938,0.00921875
4.016e-04,-0.0094375,0.00933125
4.020e-04,-0.0085625,0.009375
4.024e-04,-0.00771875,0.00931719
4.028e-04,-0.00925,0.00909219
4.032e-04,-0.0094375,0.00912656
4.036e-04,-0.00809375,0.00924063
4.040e-04,-0.00878125,0.00925625
4.044e-04,-0.00971875,0.00930469
4.048e-04,-0.00934375,0.00925313
4.052e-04,-0.0081875,0.0091875
4.056e-04,-0.0099375,0.00905469
4.060e-04,-0.0081875,0.00914531
4.064e-04,-0.00840625,0.0091375
4.068e-04,-0.009125,0.00911875
4.072e-04,-0.00878125,0.00928281
4.076e-04,-0.008875,0.00908906
4.080e-04,-0.00934375,0.009
4.084e-04,-0.00859375,0.00902812
4.088e-04,-0.01,0.00901563
4.092e-04,-0.00909375,0.0092
4.096e-04,-0.0085625,0.00906406
4.100e-04,-0.00959375,0.00901875
4.104e-04,-0.00840625,0.00909219
4.108e-04,-0.00959375,0.00887031
4.112e-04,-0.008,0.00907969
4.116e-04,-0.009,0.00904063
4.120e-04,-0.008875,0.00890156
4.124e-04,-0.00921875,0.00901563
4.128e-04,-0.0096875,0.00895

