Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,4e-05
Horizontal Delay,0.0007592
Sample Interval,4e-07
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0
,
,
,
Label,
TIME,CH3
5.592e-04,0.0173703
5.596e-04,0.0171875
5.600e-04,0.0172422
5.604e-04,0.0171391
5.608e-04,0.017125
5.612e-04,0.0171234
5.616e-04,0.0171766
5.620e-04,0.0171906
5.624e-04,0.0170031
5.628e-04,0.0169938
5.632e-04,0.0170156
5.636e-04,0.0168781
5.640e-04,0.0168516
5.644e-04,0.0169297
5.648e-04,0.0166719
5.652e-04,0.0167172
5.656e-04,0.0167188
5.660e-04,0.0166313
5.664e-04,0.0166234
5.668e-04,0.0166797
5.672e-04,0.0165188
5.676e-04,0.0166156
5.680e-04,0.0164891
5.684e-04,0.0163688
5.688e-04,0.016425
5.692e-04,0.0162797
5.696e-04,0.0162906
5.700e-04,0.0163578
5.704e-04,0.0162312
5.708e-04,0.016325
5.712e-04,0.0161687
5.716e-04,0.0162438
5.720e-04,0.0161406
5.724e-04,0.0159813
5.728e-04,0.0161297
5.732e-04,0.0160078
5.736e-04,0.0161203
5.740e-04,0.0159891
5.744e-04,0.0160438
5.748e-04,0.0159047
5.752e-04,0.0158141
5.756e-04,0.0158109
5.760e-04,0.0157969
5.764e-04,0.0157281
5.768e-04,0.0158266
5.772e-04,0.0156
5.776e-04,0.0156469
5.780e-04,0.0157641
5.784e-04,0.0155047
5.788e-04,0.0154688
5.792e-04,0.0153438
5.796e-04,0.0154047
5.800e-04,0.0154344
5.804e-04,0.0153844
5.808e-04,0.0152906
5.812e-04,0.0151906
5.816e-04,0.0151484
5.820e-04,0.0151719
5.824e-04,0.0152438
5.828e-04,0.0151938
5.832e-04,0.0150609
5.836e-04,0.0149328
5.840e-04,0.0150766
5.844e-04,0.0150609
5.848e-04,0.0149688
5.852e-04,0.0150719
5.856e-04,0.0149547
5.860e-04,0.0149469
5.864e-04,0.0147188
5.868e-04,0.0147641
5.872e-04,0.0148266
5.876e-04,0.0147531
5.880e-04,0.0148453
5.884e-04,0.0147219
5.888e-04,0.0147094
5.892e-04,0.0146516
5.896e-04,0.0147938
5.900e-04,0.0146969
5.904e-04,0.0145297
5.908e-04,0.0145953
5.912e-04,0.0145672
5.916e-04,0.0144469
5.920e-04,0.0146094
5.924e-04,0.0145406
5.928e-04,0.0144781
5.932e-04,0.0145078
5.936e-04,0.0142484
5.940e-04,0.0143203
5.944e-04,0.0141594
5.948e-04,0.0142047
5.952e-04,0.0142141
5.956e-04,0.0141203
5.960e-04,0.0141484
5.964e-04,0.0140484
5.968e-04,0.0140734
5.972e-04,0.0138953
5.976e-04,0.0138172
5.980e-04,0.0138109
5.984e-04,0.0138297
5.988e-04,0.0139984
5.992e-04,0.0138234
5.996e-04,0.0138125
6.000e-04,0.0137203
6.004e-04,0.0137781
6.008e-04,0.0138391
6.012e-04,0.0135766
6.016e-04,0.0136406
6.020e-04,0.0136859
6.024e-04,0.0137
6.028e-04,0.0136875
6.032e-04,0.0135391
6.036e-04,0.013425
6.040e-04,0.0134484
6.044e-04,0.0134422
6.048e-04,0.0134484
6.052e-04,0.0134406
6.056e-04,0.0133609
6.060e-04,0.0134156
6.064e-04,0.0131359
6.068e-04,0.0132563
6.072e-04,0.0131406
6.076e-04,0.0133406
6.080e-04,0.0132312
6.084e-04,0.0130719
6.088e-04,0.0130734
6.092e-04,0.0130156
6.096e-04,0.0131141
6.100e-04,0.01315
6.104e-04,0.0128969
6.108e-04,0.0131531
6.112e-04,0.0128219
6.116e-04,0.0129172
6.120e-04,0.01295
6.124e-04,0.0128469
6.128e-04,0.0128078
6.132e-04,0.0128047
6.136e-04,0.0127172
6.140e-04,0.0127969
6.144e-04,0.0127906
6.148e-04,0.0128344
6.152e-04,0.012625
6.156e-04,0.0125703
6.160e-04,0.0128172
6.164e-04,0.0124219
6.168e-04,0.0125781
6.172e-04,0.0124969
6.176e-04,0.0126391
6.180e-04,0.012475
6.184e-04,0.0125234
6.188e-04,0.0123703
6.192e-04,0.0124547
6.196e-04,0.0124094
6.200e-04,0.0123906
6.204e-04,0.0122813
6.208e-04,0.0123625
6.212e-04,0.012225
6.216e-04,0.0122484
6.220e-04,0.0122156
6.224e-04,0.0121875
6.228e-04,0.0122594
6.232e-04,0.0122594
6.236e-04,0.012075
6.240e-04,0.0121
6.244e-04,0.0121563
6.248e-04,0.0121609
6.252e-04,0.0119313
6.256e-04,0.0119656
6.260e-04,0.0120344
6.264e-04,0.0118859
6.268e-04,0.0120344
6.272e-04,0.0118781
6.276e-04,0.0118297
6.280e-04,0.0119984
6.284e-04,0.01175
6.288e-04,0.0118125
6.292e-04,0.0117344
6.296e-04,0.0115672
6.300e-04,0.0117172
6.304e-04,0.0117109
6.308e-04,0.0116734
6.312e-04,0.0115344
6.316e-04,0.0116594
6.320e-04,0.0115688
6.324e-04,0.0114906
6.328e-04,0.0115141
6.332e-04,0.01135
6.336e-04,0.0114234
6.340e-04,0.0114656
6.344e-04,0.0114047
6.348e-04,0.0113969
6.352e-04,0.0113156
6.356e-04,0.0114125
6.360e-04,0.0111438
6.364e-04,0.0112813
6.368e-04,0.0112266
6.372e-04,0.0110719
6.376e-04,0.0111453
6.380e-04,0.0112766
6.384e-04,0.0111438
6.388e-04,0.0110719
6.392e-04,0.0110813
6.396e-04,0.0111156
6.400e-04,0.0108469
6.404e-04,0.0110719
6.408e-04,0.0110266
6.412e-04,0.0110266
6.416e-04,0.0108641
6.420e-04,0.0111
6.424e-04,0.0108656
6.428e-04,0.0108375
6.432e-04,0.0109875
6.436e-04,0.0108531
6.440e-04,0.0108156
6.444e-04,0.0108078
6.448e-04,0.0108078
6.452e-04,0.0106203
6.456e-04,0.0107391
6.460e-04,0.0106453
6.464e-04,0.0107
6.468e-04,0.0107813
6.472e-04,0.0106453
6.476e-04,0.0106828
6.480e-04,0.0105562
6.484e-04,0.0104844
6.488e-04,0.0106641
6.492e-04,0.0106281
6.496e-04,0.0103906
6.500e-04,0.0104891
6.504e-04,0.0104688
6.508e-04,0.0105734
6.512e-04,0.0103109
6.516e-04,0.0102844
6.520e-04,0.0103953
6.524e-04,0.0103578
6.528e-04,0.0104344
6.532e-04,0.0103031
6.536e-04,0.0101641
6.540e-04,0.0100812
6.544e-04,0.0102266
6.548e-04,0.0102594
6.552e-04,0.0101734
6.556e-04,0.0101359
6.560e-04,0.0101125
6.564e-04,0.00998438
6.568e-04,0.0100656
6.572e-04,0.00994062
6.576e-04,0.0100172
6.580e-04,0.0101
6.584e-04,0.00980625
6.588e-04,0.00990313
6.592e-04,0.00991406
6.596e-04,0.00988125
6.600e-04,0.00988906
6.604e-04,0.00983281
6.608e-04,0.00999063
6.612e-04,0.00988906
6.616e-04,0.00969063
6.620e-04,0.00989063
6.624e-04,0.00973594
6.628e-04,0.00989531
6.632e-04,0.00974844
6.636e-04,0.00955
6.640e-04,0.00967813
6.644e-04,0.00967187
6.648e-04,0.00963594
6.652e-04,0.0095625
6.656e-04,0.00959688
6.660e-04,0.00944063
6.664e-04,0.00958438
6.668e-04,0.0095875
6.672e-04,0.00954375
6.676e-04,0.00945156
6.680e-04,0.009475
6.684e-04,0.00916406
6.688e-04,0.00946875
6.692e-04,0.00939531
6.696e-04,0.00942813
6.700e-04,0.00942656
6.704e-04,0.00922031
6.708e-04,0.00938438
6.712e-04,0.00920781
6.716e-04,0.0091
6.720e-04,0.00929687
6.724e-04,0.00911406
6.728e-04,0.00912344
6.732e-04,0.00921719
6.736e-04,0.00919844
6.740e-04,0.00928438
6.744e-04,0.00905781
6.748e-04,0.00921094
6.752e-04,0.00894531
6.756e-04,0.00911406
6.760e-04,0.00904844
6.764e-04,0.00890781
6.768e-04,0.00894219
6.772e-04,0.008925
6.776e-04,0.00878906
6.780e-04,0.00882969
6.784e-04,0.00884219
6.788e-04,0.00878594
6.792e-04,0.00890312
6.796e-04,0.00871563
6.800e-04,0.009025
6.804e-04,0.00870156
6.808e-04,0.00867656
6.812e-04,0.00865781
6.816e-04,0.00857344
6.820e-04,0.00870313
6.824e-04,0.0088
6.828e-04,0.00871406
6.832e-04,0.00855938
6.836e-04,0.00852813
6.840e-04,0.00869063
6.844e-04,0.00840313
6.848e-04,0.00870938
6.852e-04,0.00856719
6.856e-04,0.00842812
6.860e-04,0.008575
6.864e-04,0.00846563
6.868e-04,0.00861094
6.872e-04,0.00849375
6.876e-04,0.00840313
6.880e-04,0.00832656
6.884e-04,0.00846563
6.888e-04,0.0084125
6.892e-04,0.00840938
6.896e-04,0.00829688
6.900e-04,0.00838906
6.904e-04,0.00826094
6.908e-04,0.00832188
6.912e-04,0.00820469
6.916e-04,0.00817969
6.920e-04,0.00831719
6.924e-04,0.00830156
6.928e-04,0.00829219
6.932e-04,0.00831875
6.936e-04,0.00820781
6.940e-04,0.00812188
6.944e-04,0.00795781
6.948e-04,0.00812969
6.952e-04,0.0080625
6.956e-04,0.00802969
6.960e-04,0.00814063
6.964e-04,0.00794219
6.968e-04,0.00799375
6.972e-04,0.007975
6.976e-04,0.00816875
6.980e-04,0.00784375
6.984e-04,0.00789688
6.988e-04,0.00783906
6.992e-04,0.00785
6.996e-04,0.00794688
7.000e-04,0.00796406
7.004e-04,0.00770781
7.008e-04,0.00787812
7.012e-04,0.00783906
7.016e-04,0.00774219
7.020e-04,0.00809844
7.024e-04,0.00773438
7.028e-04,0.00792813
7.032e-04,0.00777188
7.036e-04,0.007675
7.040e-04,0.0077625
7.044e-04,0.00756719
7.048e-04,0.00775156
7.052e-04,0.00764063
7.056e-04,0.00767031
7.060e-04,0.00763906
7.064e-04,0.00752813
7.068e-04,0.00771563
7.072e-04,0.00748594
7.076e-04,0.00768906
7.080e-04,0.00765781
7.084e-04,0.00738125
7.088e-04,0.00759063
7.092e-04,0.00761719
7.096e-04,0.00734219
7.100e-04,0.00754688
7.104e-04,0.00750625
7.108e-04,0.00746094
7.112e-04,0.00738281
7.116e-04,0.00741875
7.120e-04,0.00726094
7.124e-04,0.00733438
7.128e-04,0.007275
7.132e-04,0.00728594
7.136e-04,0.007325
7.140e-04,0.00728281
7.144e-04,0.00706563
7.148e-04,0.00735938
7.152e-04,0.00705469
7.156e-04,0.00722031
7.160e-04,0.00714688
7.164e-04,0.00707969
7.168e-04,0.00722969
7.172e-04,0.0072125
7.176e-04,0.00721719
7.180e-04,0.00707969
7.184e-04,0.006925
7.188e-04,0.00711875
7.192e-04,0.00707813
7.196e-04,0.00697969
7.200e-04,0.00709688
7.204e-04,0.00694219
7.208e-04,0.00708438
7.212e-04,0.0069375
7.216e-04,0.00683125
7.220e-04,0.00688906
7.224e-04,0.00675156
7.228e-04,0.00674531
7.232e-04,0.00691406
7.236e-04,0.00687969
7.240e-04,0.00685625
7.244e-04,0.00685469
7.248e-04,0.00684375
7.252e-04,0.00685469
7.256e-04,0.00689844
7.260e-04,0.0069125
7.264e-04,0.00676406
7.268e-04,0.00685313
7.272e-04,0.0066125
7.276e-04,0.00669063
7.280e-04,0.00681719
7.284e-04,0.00654219
7.288e-04,0.00664531
7.292e-04,0.00671563
7.296e-04,0.00665313
7.300e-04,0.006575
7.304e-04,0.00652969
7.308e-04,0.0064125
7.312e-04,0.00650625
7.316e-04,0.00650938
7.320e-04,0.00653125
7.324e-04,0.00640938
7.328e-04,0.00660313
7.332e-04,0.00635469
7.336e-04,0.00647656
7.340e-04,0.00634844
7.344e-04,0.00623594
7.348e-04,0.00643125
7.352e-04,0.00652813
7.356e-04,0.00634844
7.360e-04,0.00650781
7.364e-04,0.00623438
7.368e-04,0.00635625
7.372e-04,0.00638438
7.376e-04,0.0062625
