Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,,,,Waveform Type,ANALOG
Point Format,Y,,,,Point Format,Y
Horizontal Units,s,,,,Horizontal Units,s
Horizontal Scale,0.0002,,,,Horizontal Scale,0.0002
Horizontal Delay,0.0002,,,,Horizontal Delay,0.0002
Sample Interval,2e-06,,,,Sample Interval,2e-06
Record Length,1000,,,,Record Length,1000
Gating,0.0% to 100.0%,,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,,Probe Attenuation,1
Vertical Units,V,,,,Vertical Units,V/s
Vertical Offset,0,,,,Vertical Offset,0
Vertical Scale,0.01,,,,Vertical Scale,100
Vertical Position,0,,,,Vertical Position,0
,,,,,,
,,,,,,
,,,,,,
Label,,,,,Label,
TIME,CH2,CH3,CH4,,TIME,"MATH<DIFF(CH3)-DIFF(CH2)>"
-2.240e-04,0.0236484,0.0119141,-0.00028125,,-2.240e-04,32.0156
-2.220e-04,0.023675,0.0119313,-0.000289063,,-2.220e-04,-4.6875
-2.200e-04,0.0237219,0.0121031,-0.000295313,,-2.200e-04,62.5
-2.180e-04,0.0237891,0.01205,-0.000309375,,-2.180e-04,-60.1406
-2.160e-04,0.0238141,0.0121516,-0.000279687,,-2.160e-04,38.2656
-2.140e-04,0.0238547,0.0122719,-0.000264063,,-2.140e-04,39.8281
-2.120e-04,0.0239109,0.0122641,-0.000260937,,-2.120e-04,-32.0156
-2.100e-04,0.0239609,0.0122313,-0.000275,,-2.100e-04,-41.3906
-2.080e-04,0.0239859,0.0123344,-0.000295313,,-2.080e-04,39.0625
-2.060e-04,0.02405,0.0124766,-0.000292188,,-2.060e-04,39.0469
-2.040e-04,0.0240938,0.0125234,-0.000271875,,-2.040e-04,1.54688
-2.020e-04,0.0241281,0.0127203,-0.00026875,,-2.020e-04,81.2344
-2.000e-04,0.0241719,0.0129188,-0.000271875,,-2.000e-04,77.3438
-1.980e-04,0.0241922,0.0128281,-0.000284375,,-1.980e-04,-55.4688
-1.960e-04,0.0242281,0.0129344,-0.000289063,,-1.960e-04,35.1562
-1.940e-04,0.0242609,0.0128656,-0.000296875,,-1.940e-04,-50.7812
-1.920e-04,0.0243141,0.0128484,-0.000309375,,-1.920e-04,-35.1562
-1.900e-04,0.0243344,0.0128141,-0.000309375,,-1.900e-04,-27.3281
-1.880e-04,0.0243859,0.012975,-0.0003,,-1.880e-04,54.6875
-1.860e-04,0.0243875,0.0130406,-0.000296875,,-1.860e-04,32.0156
-1.840e-04,0.0244469,0.0130766,-0.000301563,,-1.840e-04,-11.7188
-1.820e-04,0.0244844,0.0130859,-0.000307813,,-1.820e-04,-14.0469
-1.800e-04,0.0245125,0.0129313,-0.000309375,,-1.800e-04,-91.3906
-1.780e-04,0.0245328,0.0129141,-0.000304687,,-1.780e-04,-18.75
-1.760e-04,0.0245891,0.0127641,-0.0003125,,-1.760e-04,-103.125
-1.740e-04,0.0246031,0.0128328,-0.000304687,,-1.740e-04,27.3281
-1.720e-04,0.0246391,0.0128687,-0.000296875,,-1.720e-04,0
-1.700e-04,0.0246797,0.0129969,-0.000289063,,-1.700e-04,43.7344
-1.680e-04,0.0247109,0.0128531,-0.000295313,,-1.680e-04,-87.4844
-1.660e-04,0.0247609,0.0129641,-0.000325,,-1.660e-04,30.4688
-1.640e-04,0.0247984,0.0130359,-0.000304687,,-1.640e-04,17.1719
-1.620e-04,0.024825,0.0130844,-0.000320313,,-1.620e-04,10.9375
-1.600e-04,0.02485,0.0131219,-0.000321875,,-1.600e-04,6.25
-1.580e-04,0.0248672,0.0132078,-0.000329688,,-1.580e-04,34.3594
-1.560e-04,0.0249141,0.0133781,-0.000332812,,-1.560e-04,61.7031
-1.540e-04,0.0249438,0.0134297,-0.0003375,,-1.540e-04,10.9219
-1.520e-04,0.0249609,0.0136297,-0.000328125,,-1.520e-04,91.4062
-1.500e-04,0.025,0.0136219,-0.0003125,,-1.500e-04,-23.4219
-1.480e-04,0.0250219,0.0135844,-0.000304687,,-1.480e-04,-29.6875
-1.460e-04,0.0250406,0.0135031,-0.000292188,,-1.460e-04,-49.9844
-1.440e-04,0.0250688,0.0135484,-0.000296875,,-1.440e-04,8.57812
-1.420e-04,0.0250891,0.0135859,-0.000296875,,-1.420e-04,8.59375
-1.400e-04,0.0251219,0.0137281,-0.000284375,,-1.400e-04,54.6719
-1.380e-04,0.0251516,0.0137281,-0.000304687,,-1.380e-04,-14.8438
-1.360e-04,0.0251844,0.0138766,-0.000309375,,-1.360e-04,57.7969
-1.340e-04,0.0252234,0.0138297,-0.000307813,,-1.340e-04,-42.9531
-1.320e-04,0.0252391,0.013675,-0.000309375,,-1.320e-04,-85.1562
-1.300e-04,0.0252656,0.0136781,-0.000320313,,-1.300e-04,-11.7188
-1.280e-04,0.0252938,0.0137594,-0.000328125,,-1.280e-04,26.5625
-1.260e-04,0.0253219,0.0138297,-0.000357813,,-1.260e-04,21.0938
-1.240e-04,0.0253813,0.0139516,-0.000348438,,-1.240e-04,31.2344
-1.220e-04,0.0254031,0.0140438,-0.0003125,,-1.220e-04,35.1406
-1.200e-04,0.0253953,0.0141453,-0.000320313,,-1.200e-04,54.6875
-1.180e-04,0.0254344,0.0141828,-0.000295313,,-1.180e-04,-0.78125
-1.160e-04,0.0254562,0.01425,-0.000320313,,-1.160e-04,22.6562
-1.140e-04,0.0254547,0.0143781,-0.000328125,,-1.140e-04,64.8438
-1.120e-04,0.0255047,0.0144531,-0.000345313,,-1.120e-04,12.5
-1.100e-04,0.02555,0.0145609,-0.000317188,,-1.100e-04,31.2344
-1.080e-04,0.02555,0.0147219,-0.000295313,,-1.080e-04,80.4688
-1.060e-04,0.0255703,0.0146703,-0.000279687,,-1.060e-04,-35.9219
-1.040e-04,0.0256016,0.0147828,-0.000301563,,-1.040e-04,40.6094
-1.020e-04,0.0256047,0.01475,-0.000315625,,-1.020e-04,-17.9531
-1.000e-04,0.0256219,0.0147469,-0.000345313,,-1.000e-04,-10.1406
-9.800e-05,0.0256625,0.0146688,-0.000348438,,-9.800e-05,-59.375
-9.600e-05,0.025675,0.0147469,-0.000340625,,-9.600e-05,32.8125
-9.400e-05,0.0257031,0.0146906,-0.000335938,,-9.400e-05,-42.1875
-9.200e-05,0.0257531,0.0147313,-0.000307813,,-9.200e-05,-4.67188
-9.000e-05,0.0257687,0.0146969,-0.000325,,-9.000e-05,-25
-8.800e-05,0.0258047,0.0147875,-0.000328125,,-8.800e-05,27.3438
-8.600e-05,0.0258125,0.0148313,-0.000348438,,-8.600e-05,17.9688
-8.400e-05,0.02585,0.0147109,-0.000357813,,-8.400e-05,-78.8906
-8.200e-05,0.0258656,0.0147797,-0.000340625,,-8.200e-05,26.5625
-8.000e-05,0.0258984,0.0147063,-0.000335938,,-8.000e-05,-53.125
-7.800e-05,0.0259266,0.0147875,-0.000307813,,-7.800e-05,26.5469
-7.600e-05,0.02595,0.0149219,-0.000292188,,-7.600e-05,55.4531
-7.400e-05,0.0259563,0.0150563,-0.000301563,,-7.400e-05,64.0469
-7.200e-05,0.025975,0.0152047,-0.000325,,-7.200e-05,64.8281
-7.000e-05,0.026,0.0152859,-0.000340625,,-7.000e-05,28.1094
-6.800e-05,0.0260438,0.0152469,-0.000329688,,-6.800e-05,-41.3906
-6.600e-05,0.0260484,0.01525,-0.000315625,,-6.600e-05,-0.765625
-6.400e-05,0.0260766,0.0152422,-0.0003125,,-6.400e-05,-17.9688
-6.200e-05,0.0260938,0.0152469,-0.000329688,,-6.200e-05,-6.23438
-6.000e-05,0.0261125,0.0153078,-0.000317188,,-6.000e-05,21.0781
-5.800e-05,0.0261453,0.0154203,-0.000307813,,-5.800e-05,39.8281
-5.600e-05,0.0261594,0.0155094,-0.000317188,,-5.600e-05,37.5
-5.400e-05,0.0261828,0.0153844,-0.000317188,,-5.400e-05,-74.2031
-5.200e-05,0.0262063,0.0153969,-0.000317188,,-5.200e-05,-5.46875
-5.000e-05,0.0262234,0.0152703,-0.000296875,,-5.000e-05,-71.875
-4.800e-05,0.0262484,0.0154203,-0.000295313,,-4.800e-05,62.4844
-4.600e-05,0.0262875,0.01545,-0.000296875,,-4.600e-05,-4.67188
-4.400e-05,0.0263016,0.0155422,-0.000317188,,-4.400e-05,39.0469
-4.200e-05,0.0263047,0.0156891,-0.000332812,,-4.200e-05,71.875
-4.000e-05,0.0263406,0.0156688,-0.000320313,,-4.000e-05,-28.125
-3.800e-05,0.0263609,0.0157453,-0.000321875,,-3.800e-05,28.125
-3.600e-05,0.0263813,0.0159203,-0.000296875,,-3.600e-05,77.3281
-3.400e-05,0.0264266,0.0158109,-0.0003125,,-3.400e-05,-77.3281
-3.200e-05,0.0264422,0.0158641,-0.0003125,,-3.200e-05,18.75
-3.000e-05,0.0264719,0.0159625,-0.0003375,,-3.000e-05,34.3594
-2.800e-05,0.0265156,0.0162328,-0.000321875,,-2.800e-05,113.266
-2.600e-05,0.0265313,0.0163187,-0.000304687,,-2.600e-05,35.1562
-2.400e-05,0.0265453,0.0163484,-0.000289063,,-2.400e-05,7.8125
-2.200e-05,0.0265719,0.0163219,-0.000275,,-2.200e-05,-26.5469
-2.000e-05,0.0265891,0.0163344,-0.000279687,,-2.000e-05,-2.34375
-1.800e-05,0.0265891,0.0162547,-0.000309375,,-1.800e-05,-39.8438
-1.600e-05,0.0265938,0.0162016,-0.000304687,,-1.600e-05,-28.9062
-1.400e-05,0.0266266,0.0162875,-0.000292188,,-1.400e-05,26.5625
-1.200e-05,0.0266609,0.0163344,-0.000295313,,-1.200e-05,6.23438
-1.000e-05,0.0266875,0.0164172,-0.000279687,,-1.000e-05,28.1094
-8.000e-06,0.0267109,0.0163547,-0.0002875,,-8.000e-06,-42.9688
-6.000e-06,0.0267344,0.0163953,-0.000292188,,-6.000e-06,8.59375
-4.000e-06,0.0267313,0.0163313,-0.0003,,-4.000e-06,-30.4688
-2.000e-06,0.0266344,0.0164703,-0.0003125,,-2.000e-06,117.969
0.000e+00,0.0249156,0.0162375,-0.000329688,,0.000e+00,inf
2.000e-06,0.0244266,0.0161359,-0.000345313,,2.000e-06,193.734
4.000e-06,0.0240141,0.0161109,-0.000335938,,4.000e-06,193.75
6.000e-06,0.0236406,0.0162469,-0.0003125,,6.000e-06,254.672
8.000e-06,0.0232703,0.0163391,-0.000301563,,8.000e-06,231.25
1.000e-05,0.0229031,0.0163187,-0.000315625,,1.000e-05,173.422
1.200e-05,0.0225516,0.0164,-0.000320313,,1.200e-05,216.406
1.400e-05,0.0222016,0.0164766,-0.000325,,1.400e-05,213.281
1.600e-05,0.0218641,0.0164844,-0.000320313,,1.600e-05,172.656
1.800e-05,0.0215281,0.0164281,-0.000292188,,1.800e-05,139.844
2.000e-05,0.0211781,0.0164969,-0.000309375,,2.000e-05,209.375
2.200e-05,0.0208688,0.0164484,-0.000307813,,2.200e-05,130.453
2.400e-05,0.0205469,0.0164375,-0.000295313,,2.400e-05,155.469
2.600e-05,0.0202469,0.0164453,-0.000307813,,2.600e-05,153.891
2.800e-05,0.0199172,0.0164203,-0.000309375,,2.800e-05,152.344
3.000e-05,0.0196594,0.0163109,-0.000301563,,3.000e-05,74.2031
3.200e-05,0.0193891,0.0163219,-0.000307813,,3.200e-05,140.625
3.400e-05,0.0191188,0.0161969,-0.000335938,,3.400e-05,72.6406
3.600e-05,0.0189281,0.0161438,-0.00035625,,3.600e-05,68.75
3.800e-05,0.0188938,0.0162578,-0.00035625,,3.800e-05,74.2031
4.000e-05,0.0187891,0.0162609,-0.000342187,,4.000e-05,53.9062
4.200e-05,0.0186031,0.0161359,-0.000329688,,4.200e-05,30.4531
4.400e-05,0.0184406,0.0163234,-0.000328125,,4.400e-05,175
4.600e-05,0.0182969,0.0161859,-0.000317188,,4.600e-05,3.10938
4.800e-05,0.0181313,0.0162984,-0.000320313,,4.800e-05,139.062
5.000e-05,0.0179719,0.0163266,-0.000307813,,5.000e-05,93.75
5.200e-05,0.0177891,0.0164203,-0.000304687,,5.200e-05,138.266
5.400e-05,0.0176266,0.0164641,-0.000296875,,5.400e-05,103.125
5.600e-05,0.0174594,0.0164531,-0.00028125,,5.600e-05,78.1094
5.800e-05,0.0172906,0.0163719,-0.000279687,,5.800e-05,43.75
6.000e-05,0.0171313,0.0163766,-0.000275,,6.000e-05,82.0156
6.200e-05,0.0169766,0.0163922,-0.000296875,,6.200e-05,85.1406
6.400e-05,0.0168031,0.0161359,-0.000325,,6.400e-05,-41.4062
6.600e-05,0.0166469,0.0161188,-0.000342187,,6.600e-05,69.5312
6.800e-05,0.0165063,0.0161359,-0.000340625,,6.800e-05,78.8906
7.000e-05,0.0163562,0.0160594,-0.000320313,,7.000e-05,36.7031
7.200e-05,0.0162141,0.0160578,-0.0003,,7.200e-05,70.3125
7.400e-05,0.0160719,0.0158969,-0.000301563,,7.400e-05,-9.35938
7.600e-05,0.0159531,0.0158281,-0.000320313,,7.600e-05,24.9844
7.800e-05,0.0158,0.0156984,-0.000321875,,7.800e-05,11.7188
8.000e-05,0.0156484,0.0156563,-0.000345313,,8.000e-05,54.6875
8.200e-05,0.0155016,0.0156563,-0.000335938,,8.200e-05,73.4219
8.400e-05,0.0153563,0.0156563,-0.000321875,,8.400e-05,72.6562
8.600e-05,0.0152469,0.0156516,-0.000307813,,8.600e-05,52.3438
8.800e-05,0.0151125,0.0156641,-0.000296875,,8.800e-05,73.4219
9.000e-05,0.0149984,0.0154953,-0.00028125,,9.000e-05,-27.3281
9.200e-05,0.0148594,0.01555,-0.000315625,,9.200e-05,96.8594
9.400e-05,0.0147297,0.015475,-0.000332812,,9.400e-05,27.3438
9.600e-05,0.0146125,0.0154484,-0.000342187,,9.600e-05,45.2969
9.800e-05,0.0144938,0.0155219,-0.000317188,,9.800e-05,96.0781
1.000e-04,0.0143609,0.0153797,-0.000301563,,1.000e-04,-4.67188
1.020e-04,0.0142359,0.0154297,-0.000307813,,1.020e-04,87.4844
1.040e-04,0.0141094,0.0153969,-0.000309375,,1.040e-04,46.875
1.060e-04,0.0140031,0.0152953,-0.000315625,,1.060e-04,2.32812
1.080e-04,0.0138891,0.0151703,-0.000353125,,1.080e-04,-5.45312
1.100e-04,0.013775,0.0151859,-0.000345313,,1.100e-04,64.8281
1.120e-04,0.0136656,0.0151609,-0.000342187,,1.120e-04,42.1719
1.140e-04,0.0135641,0.0150063,-0.000328125,,1.140e-04,-26.5625
1.160e-04,0.0134703,0.0150563,-0.000315625,,1.160e-04,71.8594
1.180e-04,0.0133625,0.0150031,-0.000321875,,1.180e-04,27.3438
1.200e-04,0.0132766,0.0150766,-0.000309375,,1.200e-04,79.6875
1.220e-04,0.0131828,0.0151891,-0.000340625,,1.220e-04,103.109
1.240e-04,0.0130688,0.0150359,-0.000340625,,1.240e-04,-19.5156
1.260e-04,0.0129797,0.0149531,-0.000342187,,1.260e-04,3.10938
1.280e-04,0.0128781,0.0148891,-0.0003375,,1.280e-04,18.75
1.300e-04,0.0127922,0.0148438,-0.0003375,,1.300e-04,20.2969
1.320e-04,0.0126984,0.0148891,-0.000320313,,1.320e-04,69.5312
1.340e-04,0.0126422,0.0149063,-0.000315625,,1.340e-04,36.7188
1.360e-04,0.0125563,0.0149219,-0.000321875,,1.360e-04,50.7656
1.380e-04,0.0124359,0.0149125,-0.000315625,,1.380e-04,55.4531
1.400e-04,0.012375,0.0149422,-0.000304687,,1.400e-04,45.2969
1.420e-04,0.0122859,0.0147578,-0.000309375,,1.420e-04,-47.6406
1.440e-04,0.0121984,0.0147437,-0.000296875,,1.440e-04,36.7031
1.460e-04,0.0121016,0.0146969,-0.000315625,,1.460e-04,24.9844
1.480e-04,0.0120375,0.0145203,-0.000317188,,1.480e-04,-56.2344
1.500e-04,0.0119438,0.0144828,-0.000332812,,1.500e-04,28.1094
1.520e-04,0.0118781,0.0143734,-0.000329688,,1.520e-04,-21.875
1.540e-04,0.0118063,0.0143172,-0.000325,,1.540e-04,7.8125
1.560e-04,0.0117203,0.0142875,-0.000296875,,1.560e-04,28.1094
1.580e-04,0.0116344,0.0140719,-0.0003125,,1.580e-04,-64.8281
1.600e-04,0.0115547,0.0138,-0.0003125,,1.600e-04,-96.0781
1.620e-04,0.0114797,0.0138906,-0.000357813,,1.620e-04,82.8125
1.640e-04,0.0114281,0.0138047,-0.000357813,,1.640e-04,-17.1875
1.660e-04,0.0113547,0.0137141,-0.000340625,,1.660e-04,-8.59375
1.680e-04,0.0112734,0.0138297,-0.000328125,,1.680e-04,98.4375
1.700e-04,0.0112156,0.0138453,-0.000320313,,1.700e-04,36.7031
1.720e-04,0.0111234,0.0137594,-0.000325,,1.720e-04,3.125
1.740e-04,0.0110578,0.0137234,-0.000335938,,1.740e-04,14.8281
1.760e-04,0.0109719,0.0136703,-0.000321875,,1.760e-04,16.3906
1.780e-04,0.0109156,0.0136297,-0.000321875,,1.780e-04,7.8125
1.800e-04,0.0108313,0.0136344,-0.000317188,,1.800e-04,44.5156
1.820e-04,0.0107656,0.0136219,-0.0003125,,1.820e-04,26.5625
1.840e-04,0.0107,0.0136609,-0.0003,,1.840e-04,52.3281
1.860e-04,0.0106438,0.0136047,-0.000307813,,1.860e-04,0
1.880e-04,0.01055,0.0135563,-0.000309375,,1.880e-04,22.6406
1.900e-04,0.0104844,0.0133906,-0.000320313,,1.900e-04,-49.9844
1.920e-04,0.0104172,0.0132922,-0.000340625,,1.920e-04,-15.625
1.940e-04,0.010375,0.0133219,-0.0003625,,1.940e-04,35.9219
1.960e-04,0.0103016,0.0133406,-0.000340625,,1.960e-04,46.0781
1.980e-04,0.0102406,0.0132641,-0.000325,,1.980e-04,-7.8125
2.000e-04,0.0101922,0.0131875,-0.000340625,,2.000e-04,-14.0469
2.020e-04,0.0101063,0.0132391,-0.000329688,,2.020e-04,68.75
2.040e-04,0.0100625,0.0130766,-0.000325,,2.040e-04,-59.375
2.060e-04,0.00999688,0.0130109,-0.000335938,,2.060e-04,0
2.080e-04,0.00993281,0.0129625,-0.000348438,,2.080e-04,7.8125
2.100e-04,0.009875,0.0130437,-0.000325,,2.100e-04,69.5312
2.120e-04,0.00982344,0.0130125,-0.000289063,,2.120e-04,10.1406
2.140e-04,0.00977344,0.0129266,-0.0003,,2.140e-04,-17.9531
2.160e-04,0.00971406,0.0130516,-0.000317188,,2.160e-04,92.1875
2.180e-04,0.00964062,0.0130719,-0.000296875,,2.180e-04,46.875
2.200e-04,0.00958281,0.0129922,-0.000304687,,2.200e-04,-10.9219
2.220e-04,0.00953125,0.0128625,-0.000304687,,2.220e-04,-39.0625
2.240e-04,0.00947656,0.0128422,-0.0003125,,2.240e-04,17.1719
2.260e-04,0.00943281,0.0127484,-0.000309375,,2.260e-04,-24.9844
2.280e-04,0.00934844,0.0126703,-0.000320313,,2.280e-04,3.125
2.300e-04,0.00929063,0.0126469,-0.000340625,,2.300e-04,17.1719
2.320e-04,0.00925938,0.0125297,-0.00035,,2.320e-04,-42.9688
2.340e-04,0.00918437,0.0124188,-0.000342187,,2.340e-04,-17.9531
2.360e-04,0.00915156,0.0122484,-0.000370313,,2.360e-04,-68.75
2.380e-04,0.00910313,0.0121641,-0.0003375,,2.380e-04,-17.9531
2.400e-04,0.00904688,0.0120531,-0.000332812,,2.400e-04,-27.3438
2.420e-04,0.00898906,0.0119969,-0.000345313,,2.420e-04,0.765625
2.440e-04,0.00895,0.0119281,-0.000342187,,2.440e-04,-14.8281
2.460e-04,0.00890781,0.0119609,-0.000342187,,2.460e-04,37.4844
2.480e-04,0.00884375,0.0119516,-0.000332812,,2.480e-04,27.3281
2.500e-04,0.00880781,0.0120625,-0.000321875,,2.500e-04,73.4375
2.520e-04,0.00875937,0.0119609,-0.000307813,,2.520e-04,-26.5469
2.540e-04,0.00870469,0.0118984,-0.0003,,2.540e-04,-3.89062
2.560e-04,0.00866875,0.0118578,-0.000328125,,2.560e-04,-2.34375
2.580e-04,0.00860781,0.0118266,-0.000332812,,2.580e-04,14.8438
2.600e-04,0.00858906,0.0120688,-0.000353125,,2.600e-04,130.469
2.620e-04,0.00853438,0.0119188,-0.000345313,,2.620e-04,-47.6406
2.640e-04,0.00848125,0.0118906,-0.000309375,,2.640e-04,12.5
2.660e-04,0.00845469,0.0118172,-0.000328125,,2.660e-04,-23.4375
2.680e-04,0.00839219,0.0118141,-0.000325,,2.680e-04,29.6875
2.700e-04,0.00834531,0.0117359,-0.000328125,,2.700e-04,-15.625
2.720e-04,0.0082875,0.0115406,-0.000348438,,2.720e-04,-68.7344
2.740e-04,0.00824375,0.0114813,-0.00035625,,2.740e-04,-7.8125
2.760e-04,0.00820625,0.0113453,-0.000378125,,2.760e-04,-49.2188
2.780e-04,0.00817344,0.0114438,-0.0003625,,2.780e-04,65.6094
2.800e-04,0.00812188,0.0113094,-0.000329688,,2.800e-04,-41.3906
2.820e-04,0.00809531,0.0113172,-0.000325,,2.820e-04,17.1875
2.840e-04,0.00802813,0.0112234,-0.000315625,,2.840e-04,-13.2812
2.860e-04,0.00799375,0.0111062,-0.000328125,,2.860e-04,-41.4062
2.880e-04,0.00794688,0.0110406,-0.000345313,,2.880e-04,-9.35938
2.900e-04,0.0079125,0.0109563,-0.000353125,,2.900e-04,-24.9844
2.920e-04,0.00786875,0.0109891,-0.000345313,,2.920e-04,38.2656
2.940e-04,0.00783594,0.0109688,-0.000317188,,2.940e-04,6.25
2.960e-04,0.00779687,0.0109078,-0.000317188,,2.960e-04,-10.9375
2.980e-04,0.0077625,0.0110016,-0.000335938,,2.980e-04,64.0469
3.000e-04,0.00772969,0.0109922,-0.0003375,,3.000e-04,11.7188
3.020e-04,0.00768281,0.0109859,-0.0003625,,3.020e-04,20.2969
3.040e-04,0.00765,0.0108703,-0.00035,,3.040e-04,-41.3906
3.060e-04,0.00762188,0.0109203,-0.000332812,,3.060e-04,39.0469
3.080e-04,0.00757344,0.0108703,-0.000307813,,3.080e-04,-0.765625
3.100e-04,0.00752813,0.0107984,-0.000309375,,3.100e-04,-13.2812
3.120e-04,0.0074875,0.0108344,-0.000309375,,3.120e-04,38.2656
3.140e-04,0.00744688,0.010675,-0.000317188,,3.140e-04,-59.3594
3.160e-04,0.00741094,0.0105172,-0.000329688,,3.160e-04,-60.9375
3.180e-04,0.00736406,0.0105375,-0.00035,,3.180e-04,33.5781
3.200e-04,0.00734531,0.0104203,-0.000342187,,3.200e-04,-49.2031
3.220e-04,0.00733281,0.0103016,-0.0003375,,3.220e-04,-53.1094
3.240e-04,0.00728281,0.0102531,-0.000335938,,3.240e-04,0.765625
3.260e-04,0.00722344,0.0102703,-0.0003375,,3.260e-04,38.2812
3.280e-04,0.00719062,0.0102406,-0.000357813,,3.280e-04,1.54688
3.300e-04,0.00716563,0.0102531,-0.000365625,,3.300e-04,18.7344
3.320e-04,0.00715,0.0100906,-0.000342187,,3.320e-04,-73.4219
3.340e-04,0.00710156,0.0100344,-0.000348438,,3.340e-04,-3.90625
3.360e-04,0.00709219,0.0100625,-0.000317188,,3.360e-04,18.75
3.380e-04,0.00705313,0.0100719,-0.000325,,3.380e-04,24.2188
3.400e-04,0.00702031,0.0101516,-0.000329688,,3.400e-04,56.2344
3.420e-04,0.007,0.0101719,-0.000332812,,3.420e-04,20.2969
3.440e-04,0.00697031,0.0101406,-0.000353125,,3.440e-04,-0.765625
3.460e-04,0.00692656,0.0101437,-0.000335938,,3.460e-04,23.4375
3.480e-04,0.00688594,0.0100109,-0.000317188,,3.480e-04,-46.0938
3.500e-04,0.00685781,0.00991719,-0.0003,,3.500e-04,-32.7969
3.520e-04,0.00681719,0.00985469,-0.000301563,,3.520e-04,-10.9375
3.540e-04,0.00678438,0.00974219,-0.000325,,3.540e-04,-39.8281
3.560e-04,0.00675156,0.00970469,-0.000353125,,3.560e-04,-2.34375
3.580e-04,0.00673125,0.0097125,-0.000348438,,3.580e-04,14.0625
3.600e-04,0.00669375,0.00980625,-0.000357813,,3.600e-04,65.6094
3.620e-04,0.00665313,0.00963594,-0.000353125,,3.620e-04,-64.8281
3.640e-04,0.00663281,0.00956406,-0.000357813,,3.640e-04,-25.7812
3.660e-04,0.00660938,0.00938125,-0.000342187,,3.660e-04,-79.6719
3.680e-04,0.00658125,0.00931875,-0.000335938,,3.680e-04,-17.1719
3.700e-04,0.00654844,0.00917813,-0.000348438,,3.700e-04,-53.9062
3.720e-04,0.00652813,0.00918594,-0.00036875,,3.720e-04,14.0469
3.740e-04,0.00651094,0.00925938,-0.000373438,,3.740e-04,45.3125
3.760e-04,0.00647656,0.00927812,-0.00035625,,3.760e-04,26.5469
3.780e-04,0.00644375,0.00911563,-0.0003375,,3.780e-04,-64.8281
3.800e-04,0.00641406,0.00905,-0.000348438,,3.800e-04,-17.9531
3.820e-04,0.00638906,0.00897812,-0.000345313,,3.820e-04,-23.4375
3.840e-04,0.0063625,0.00895781,-0.00035625,,3.840e-04,3.125
3.860e-04,0.00633281,0.00892031,-0.00036875,,3.860e-04,-3.89062
3.880e-04,0.00631406,0.00887656,-0.000373438,,3.880e-04,-12.5
3.900e-04,0.00629688,0.00900156,-0.000345313,,3.900e-04,71.0938
3.920e-04,0.00627344,0.00891719,-0.000342187,,3.920e-04,-30.4688
3.940e-04,0.00622813,0.00868594,-0.0003625,,3.940e-04,-92.9531
3.960e-04,0.0062125,0.00854375,-0.000373438,,3.960e-04,-63.2656
3.980e-04,0.0061875,0.0086,-0.000385937,,3.980e-04,40.6094
4.000e-04,0.00613438,0.00845781,-0.000378125,,4.000e-04,-44.5156
4.020e-04,0.00612656,0.00836406,-0.000357813,,4.020e-04,-42.9688
4.040e-04,0.00610469,0.00833281,-0.00036875,,4.040e-04,-4.67188
4.060e-04,0.00609844,0.0084,-0.000370313,,4.060e-04,36.7031
4.080e-04,0.00606875,0.00846094,-0.000357813,,4.080e-04,45.3125
4.100e-04,0.00605625,0.00830312,-0.00035,,4.100e-04,-72.6406
4.120e-04,0.00602031,0.00825938,-0.0003375,,4.120e-04,-3.90625
4.140e-04,0.00600469,0.00820156,-0.00035625,,4.140e-04,-21.0781
4.160e-04,0.00596406,0.00810938,-0.000345313,,4.160e-04,-25.7812
4.180e-04,0.00595469,0.0079875,-0.000345313,,4.180e-04,-56.2344
4.200e-04,0.00593438,0.00804688,-0.000348438,,4.200e-04,39.8281
4.220e-04,0.00589531,0.00799063,-0.00035625,,4.220e-04,-8.59375
4.240e-04,0.00588281,0.00814219,-0.000360938,,4.240e-04,82.0312
4.260e-04,0.00584531,0.00815,-0.000378125,,4.260e-04,22.6562
4.280e-04,0.005825,0.00801406,-0.000378125,,4.280e-04,-57.8125
4.300e-04,0.00581406,0.00795469,-0.000378125,,4.300e-04,-24.2188
4.320e-04,0.00578906,0.00794688,-0.0003625,,4.320e-04,8.59375
4.340e-04,0.00576562,0.00794531,-0.000360938,,4.340e-04,10.9375
4.360e-04,0.00575938,0.00784375,-0.000360938,,4.360e-04,-47.6562
4.380e-04,0.00571563,0.00791875,-0.00035,,4.380e-04,59.3594
4.400e-04,0.00568438,0.00795781,-0.000360938,,4.400e-04,35.1406
4.420e-04,0.00565469,0.0079625,-0.00036875,,4.420e-04,17.1875
4.440e-04,0.00564687,0.00784375,-0.000342187,,4.440e-04,-55.4688
4.460e-04,0.00562344,0.00772344,-0.000335938,,4.460e-04,-48.4375
4.480e-04,0.00559688,0.00766563,-0.000329688,,4.480e-04,-15.6094
4.500e-04,0.00557813,0.00751563,-0.000340625,,4.500e-04,-65.625
4.520e-04,0.00555312,0.00752813,-0.000345313,,4.520e-04,18.75
4.540e-04,0.00553281,0.00753906,-0.00035625,,4.540e-04,15.6094
4.560e-04,0.00552187,0.0074875,-0.00035,,4.560e-04,-20.2969
4.580e-04,0.00551563,0.00744531,-0.00035625,,4.580e-04,-17.9688
