Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,4e-05
Horizontal Delay,0.0007572
Sample Interval,4e-07
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0.36
,
,
,
Label,
TIME,CH3
5.572e-04,0.0176859
5.576e-04,0.0176297
5.580e-04,0.0176625
5.584e-04,0.0174734
5.588e-04,0.0172906
5.592e-04,0.0173703
5.596e-04,0.0174094
5.600e-04,0.0173297
5.604e-04,0.0172734
5.608e-04,0.0173203
5.612e-04,0.0173313
5.616e-04,0.0172125
5.620e-04,0.0171359
5.624e-04,0.0170516
5.628e-04,0.0170391
5.632e-04,0.0171688
5.636e-04,0.0170375
5.640e-04,0.0171203
5.644e-04,0.0169953
5.648e-04,0.0167594
5.652e-04,0.0167781
5.656e-04,0.0168953
5.660e-04,0.0168094
5.664e-04,0.0166688
5.668e-04,0.0166875
5.672e-04,0.0166281
5.676e-04,0.0164875
5.680e-04,0.0166594
5.684e-04,0.0165234
5.688e-04,0.0163734
5.692e-04,0.0164016
5.696e-04,0.0165859
5.700e-04,0.0163813
5.704e-04,0.016425
5.708e-04,0.0163875
5.712e-04,0.0163531
5.716e-04,0.0161359
5.720e-04,0.0163438
5.724e-04,0.0162109
5.728e-04,0.0160813
5.732e-04,0.0161766
5.736e-04,0.0162625
5.740e-04,0.0160344
5.744e-04,0.0159688
5.748e-04,0.0159438
5.752e-04,0.0159016
5.756e-04,0.0157
5.760e-04,0.0158469
5.764e-04,0.0157328
5.768e-04,0.0156906
5.772e-04,0.0156531
5.776e-04,0.0156578
5.780e-04,0.0155922
5.784e-04,0.01565
5.788e-04,0.0154234
5.792e-04,0.0155375
5.796e-04,0.0153953
5.800e-04,0.0155234
5.804e-04,0.0153484
5.808e-04,0.0153797
5.812e-04,0.0153766
5.816e-04,0.0153234
5.820e-04,0.0152906
5.824e-04,0.0153625
5.828e-04,0.0151797
5.832e-04,0.0153563
5.836e-04,0.0151594
5.840e-04,0.01505
5.844e-04,0.0151734
5.848e-04,0.015075
5.852e-04,0.0152219
5.856e-04,0.0149375
5.860e-04,0.0149937
5.864e-04,0.0149172
5.868e-04,0.0149125
5.872e-04,0.0149422
5.876e-04,0.0150391
5.880e-04,0.0148844
5.884e-04,0.0147547
5.888e-04,0.0147266
5.892e-04,0.0148
5.896e-04,0.0146672
5.900e-04,0.0146891
5.904e-04,0.0146672
5.908e-04,0.0144266
5.912e-04,0.0147156
5.916e-04,0.0145063
5.920e-04,0.0145
5.924e-04,0.0143031
5.928e-04,0.0144875
5.932e-04,0.0143875
5.936e-04,0.0142422
5.940e-04,0.0142391
5.944e-04,0.0142531
5.948e-04,0.0142531
5.952e-04,0.0142219
5.956e-04,0.0139125
5.960e-04,0.0140875
5.964e-04,0.0141016
5.968e-04,0.014
5.972e-04,0.0140188
5.976e-04,0.0140391
5.980e-04,0.0138859
5.984e-04,0.0139953
5.988e-04,0.013875
5.992e-04,0.0138562
5.996e-04,0.0138047
6.000e-04,0.0139391
6.004e-04,0.0139219
6.008e-04,0.0136547
6.012e-04,0.0136859
6.016e-04,0.0135406
6.020e-04,0.0137438
6.024e-04,0.0136922
6.028e-04,0.0136078
6.032e-04,0.0136094
6.036e-04,0.0134469
6.040e-04,0.0134109
6.044e-04,0.0134531
6.048e-04,0.0133719
6.052e-04,0.0134891
6.056e-04,0.0133047
6.060e-04,0.0133125
6.064e-04,0.0133141
6.068e-04,0.0131719
6.072e-04,0.0134703
6.076e-04,0.0131453
6.080e-04,0.0133547
6.084e-04,0.0131203
6.088e-04,0.0130531
6.092e-04,0.0133656
6.096e-04,0.0129469
6.100e-04,0.0130109
6.104e-04,0.0130672
6.108e-04,0.0130422
6.112e-04,0.0129406
6.116e-04,0.0127578
6.120e-04,0.0129453
6.124e-04,0.0128891
6.128e-04,0.0126703
6.132e-04,0.0128703
6.136e-04,0.0127328
6.140e-04,0.0127266
6.144e-04,0.0127094
6.148e-04,0.0126312
6.152e-04,0.0127391
6.156e-04,0.0124734
6.160e-04,0.0124797
6.164e-04,0.0125562
6.168e-04,0.0124547
6.172e-04,0.0127187
6.176e-04,0.0125672
6.180e-04,0.0125516
6.184e-04,0.0126281
6.188e-04,0.01245
6.192e-04,0.0126516
6.196e-04,0.0124219
6.200e-04,0.0123547
6.204e-04,0.0123984
6.208e-04,0.0122172
6.212e-04,0.0124516
6.216e-04,0.0122016
6.220e-04,0.0121938
6.224e-04,0.0123625
6.228e-04,0.0121406
6.232e-04,0.0122266
6.236e-04,0.0122
6.240e-04,0.0120375
6.244e-04,0.0120703
6.248e-04,0.0119734
6.252e-04,0.0120234
6.256e-04,0.0118875
6.260e-04,0.0121641
6.264e-04,0.0118766
6.268e-04,0.0116016
6.272e-04,0.0118438
6.276e-04,0.0117375
6.280e-04,0.0118484
6.284e-04,0.0118453
6.288e-04,0.0116375
6.292e-04,0.0117141
6.296e-04,0.0117141
6.300e-04,0.0116562
6.304e-04,0.0116391
6.308e-04,0.0114766
6.312e-04,0.0116078
6.316e-04,0.0116063
6.320e-04,0.0115328
6.324e-04,0.0115172
6.328e-04,0.0115625
6.332e-04,0.0115125
6.336e-04,0.0114625
6.340e-04,0.0115859
6.344e-04,0.0114062
6.348e-04,0.0112453
6.352e-04,0.0114062
6.356e-04,0.0112922
6.360e-04,0.0115187
6.364e-04,0.0113266
6.368e-04,0.0111594
6.372e-04,0.0112953
6.376e-04,0.0110719
6.380e-04,0.0111672
6.384e-04,0.0111875
6.388e-04,0.0109906
6.392e-04,0.0111031
6.396e-04,0.0110516
6.400e-04,0.0109687
6.404e-04,0.011125
6.408e-04,0.0108562
6.412e-04,0.0109187
6.416e-04,0.0107609
6.420e-04,0.0109875
6.424e-04,0.0109125
6.428e-04,0.0108453
6.432e-04,0.0107844
6.436e-04,0.0106375
6.440e-04,0.0106828
6.444e-04,0.0108094
6.448e-04,0.0106891
6.452e-04,0.0107375
6.456e-04,0.0106484
6.460e-04,0.0107375
6.464e-04,0.010575
6.468e-04,0.0104828
6.472e-04,0.0108219
6.476e-04,0.0105516
6.480e-04,0.0105984
6.484e-04,0.0105281
6.488e-04,0.0104437
6.492e-04,0.0104797
6.496e-04,0.0104156
6.500e-04,0.0105062
6.504e-04,0.0103406
6.508e-04,0.0102
6.512e-04,0.0104969
6.516e-04,0.0101937
6.520e-04,0.0102781
6.524e-04,0.0102594
6.528e-04,0.0101797
6.532e-04,0.0101266
6.536e-04,0.0102437
6.540e-04,0.0102578
6.544e-04,0.0102688
6.548e-04,0.0100328
6.552e-04,0.0100828
6.556e-04,0.0101078
6.560e-04,0.0100578
6.564e-04,0.010025
6.568e-04,0.00996406
6.572e-04,0.0101016
6.576e-04,0.00988125
6.580e-04,0.00998281
6.584e-04,0.00990156
6.588e-04,0.00985781
6.592e-04,0.00996875
6.596e-04,0.00982969
6.600e-04,0.00985312
6.604e-04,0.00967812
6.608e-04,0.009825
6.612e-04,0.00980469
6.616e-04,0.00963906
6.620e-04,0.00967812
6.624e-04,0.00953906
6.628e-04,0.00967031
6.632e-04,0.0096
6.636e-04,0.00963594
6.640e-04,0.00965313
6.644e-04,0.00979844
6.648e-04,0.00947031
6.652e-04,0.00965469
6.656e-04,0.00952344
6.660e-04,0.00961406
6.664e-04,0.00942969
6.668e-04,0.00932969
6.672e-04,0.00944062
6.676e-04,0.00942656
6.680e-04,0.009375
6.684e-04,0.00935937
6.688e-04,0.00937812
6.692e-04,0.00942656
6.696e-04,0.0093
6.700e-04,0.00942812
6.704e-04,0.00907188
6.708e-04,0.00920469
6.712e-04,0.00924531
6.716e-04,0.00914531
6.720e-04,0.0092375
6.724e-04,0.009225
6.728e-04,0.00913438
6.732e-04,0.0090625
6.736e-04,0.00901562
6.740e-04,0.00889219
6.744e-04,0.00894219
6.748e-04,0.00902344
6.752e-04,0.0090375
6.756e-04,0.00889844
6.760e-04,0.0089125
6.764e-04,0.00885937
6.768e-04,0.00882812
6.772e-04,0.00904063
6.776e-04,0.00886406
6.780e-04,0.00873906
6.784e-04,0.00882031
6.788e-04,0.00871094
6.792e-04,0.00887344
6.796e-04,0.00874219
6.800e-04,0.00880781
6.804e-04,0.00882187
6.808e-04,0.00865625
6.812e-04,0.00876406
6.816e-04,0.00862969
6.820e-04,0.00884375
6.824e-04,0.00855
6.828e-04,0.00867031
6.832e-04,0.00862344
6.836e-04,0.00865156
6.840e-04,0.00869375
6.844e-04,0.00865781
6.848e-04,0.00848125
6.852e-04,0.00850156
6.856e-04,0.00836562
6.860e-04,0.00844219
6.864e-04,0.00839375
6.868e-04,0.00839687
6.872e-04,0.00841719
6.876e-04,0.00836562
6.880e-04,0.00842188
6.884e-04,0.008325
6.888e-04,0.00826094
6.892e-04,0.00834531
6.896e-04,0.00831719
6.900e-04,0.00819531
6.904e-04,0.00822188
6.908e-04,0.00830781
6.912e-04,0.00820937
6.916e-04,0.00822344
6.920e-04,0.00816562
6.924e-04,0.00796719
6.928e-04,0.00794062
6.932e-04,0.00808906
6.936e-04,0.00814219
6.940e-04,0.00797187
6.944e-04,0.00806875
6.948e-04,0.00792344
6.952e-04,0.00804062
6.956e-04,0.00785156
6.960e-04,0.007925
6.964e-04,0.0079625
6.968e-04,0.0079
6.972e-04,0.00797187
6.976e-04,0.00797656
6.980e-04,0.00798281
6.984e-04,0.00781562
6.988e-04,0.00782813
6.992e-04,0.00792969
6.996e-04,0.0078
7.000e-04,0.00785
7.004e-04,0.00789375
7.008e-04,0.00763281
7.012e-04,0.00782031
7.016e-04,0.00775
7.020e-04,0.00782969
7.024e-04,0.00763125
7.028e-04,0.00765156
7.032e-04,0.00769062
7.036e-04,0.00756406
7.040e-04,0.00758594
7.044e-04,0.00774062
7.048e-04,0.00761094
7.052e-04,0.00765625
7.056e-04,0.00752969
7.060e-04,0.00754219
7.064e-04,0.00754375
7.068e-04,0.00739375
7.072e-04,0.00750156
7.076e-04,0.00736406
7.080e-04,0.00728125
7.084e-04,0.00747344
7.088e-04,0.00740469
7.092e-04,0.00714219
7.096e-04,0.00728906
7.100e-04,0.00721719
7.104e-04,0.00733281
7.108e-04,0.00732969
7.112e-04,0.00731094
7.116e-04,0.00715625
7.120e-04,0.00734844
7.124e-04,0.00709375
7.128e-04,0.00719688
7.132e-04,0.00728281
7.136e-04,0.00710937
7.140e-04,0.00718594
7.144e-04,0.00721719
7.148e-04,0.00707344
7.152e-04,0.00711875
7.156e-04,0.00704219
7.160e-04,0.00711563
7.164e-04,0.00700625
7.168e-04,0.00706094
7.172e-04,0.00712969
7.176e-04,0.00709375
7.180e-04,0.00704687
7.184e-04,0.0070375
7.188e-04,0.00695625
7.192e-04,0.00709844
7.196e-04,0.00692031
7.200e-04,0.00701562
7.204e-04,0.00680781
7.208e-04,0.00679375
7.212e-04,0.0069375
7.216e-04,0.00678281
7.220e-04,0.00694375
7.224e-04,0.00694687
7.228e-04,0.00684531
7.232e-04,0.00692656
7.236e-04,0.00679375
7.240e-04,0.00669844
7.244e-04,0.00679219
7.248e-04,0.00677656
7.252e-04,0.00682031
7.256e-04,0.0068125
7.260e-04,0.00690312
7.264e-04,0.00678125
7.268e-04,0.00672344
7.272e-04,0.00664531
7.276e-04,0.00652187
7.280e-04,0.00667656
7.284e-04,0.00671406
7.288e-04,0.00666094
7.292e-04,0.00662969
7.296e-04,0.00656875
7.300e-04,0.00639687
7.304e-04,0.00661406
7.308e-04,0.00644375
7.312e-04,0.00660937
7.316e-04,0.00649375
7.320e-04,0.00653906
7.324e-04,0.00630781
7.328e-04,0.00635156
7.332e-04,0.00650937
7.336e-04,0.00651406
7.340e-04,0.00649375
7.344e-04,0.00629844
7.348e-04,0.00625781
7.352e-04,0.00624062
