Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.001
Horizontal Delay,0
Sample Interval,1e-05
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Vertical Position,-4
,
,
,
Label,
TIME,CH1
-5.000e-03,-0.0006
-4.990e-03,-0.000503125
-4.980e-03,-0.00048125
-4.970e-03,-0.000478125
-4.960e-03,-0.000571875
-4.950e-03,-0.000621875
-4.940e-03,-0.000578125
-4.930e-03,-0.00054375
-4.920e-03,-0.000490625
-4.910e-03,-0.000534375
-4.900e-03,-0.000465625
-4.890e-03,-0.000584375
-4.880e-03,-0.000553125
-4.870e-03,-0.000459375
-4.860e-03,-0.000534375
-4.850e-03,-0.000621875
-4.840e-03,-0.000475
-4.830e-03,-0.000578125
-4.820e-03,-0.000596875
-4.810e-03,-0.00050625
-4.800e-03,-0.000540625
-4.790e-03,-0.000540625
-4.780e-03,-0.0005625
-4.770e-03,-0.000521875
-4.760e-03,-0.000478125
-4.750e-03,-0.00050625
-4.740e-03,-0.00050625
-4.730e-03,-0.00066875
-4.720e-03,-0.00054375
-4.710e-03,-0.0005875
-4.700e-03,-0.000428125
-4.690e-03,-0.000459375
-4.680e-03,-0.000615625
-4.670e-03,-0.000496875
-4.660e-03,-0.000571875
-4.650e-03,-0.000528125
-4.640e-03,-0.000496875
-4.630e-03,-0.000615625
-4.620e-03,-0.0005125
-4.610e-03,-0.00064375
-4.600e-03,-0.000590625
-4.590e-03,-0.000525
-4.580e-03,-0.000640625
-4.570e-03,-0.00054375
-4.560e-03,-0.000484375
-4.550e-03,-0.000628125
-4.540e-03,-0.0006
-4.530e-03,-0.000584375
-4.520e-03,-0.000496875
-4.510e-03,-0.000525
-4.500e-03,-0.000515625
-4.490e-03,-0.00038125
-4.480e-03,-0.000515625
-4.470e-03,-0.000584375
-4.460e-03,-0.0005875
-4.450e-03,-0.0005125
-4.440e-03,-0.0004125
-4.430e-03,-0.000578125
-4.420e-03,-0.000565625
-4.410e-03,-0.00063125
-4.400e-03,-0.000553125
-4.390e-03,-0.000565625
-4.380e-03,-0.000425
-4.370e-03,-0.000565625
-4.360e-03,-0.00055625
-4.350e-03,-0.000678125
-4.340e-03,-0.000496875
-4.330e-03,-0.000528125
-4.320e-03,-0.00051875
-4.310e-03,-0.0005375
-4.300e-03,-0.0006375
-4.290e-03,-0.000503125
-4.280e-03,-0.00048125
-4.270e-03,-0.000434375
-4.260e-03,-0.000584375
-4.250e-03,-0.000559375
-4.240e-03,-0.00050625
-4.230e-03,-0.0004375
-4.220e-03,-0.000534375
-4.210e-03,-0.000471875
-4.200e-03,-0.000546875
-4.190e-03,-0.000415625
-4.180e-03,-0.000578125
-4.170e-03,-0.000578125
-4.160e-03,-0.000559375
-4.150e-03,-0.0005625
-4.140e-03,-0.000465625
-4.130e-03,-0.000528125
-4.120e-03,-0.00056875
-4.110e-03,-0.00053125
-4.100e-03,-0.000490625
-4.090e-03,-0.00058125
-4.080e-03,-0.00054375
-4.070e-03,-0.000525
-4.060e-03,-0.0005375
-4.050e-03,-0.00049375
-4.040e-03,-0.000659375
-4.030e-03,-0.00045625
-4.020e-03,-0.0004875
-4.010e-03,-0.0003875
-4.000e-03,-0.00046875
-3.990e-03,-0.0005375
-3.980e-03,-0.00041875
-3.970e-03,-0.000609375
-3.960e-03,-0.00045625
-3.950e-03,-0.00055625
-3.940e-03,-0.000534375
-3.930e-03,-0.000490625
-3.920e-03,-0.000534375
-3.910e-03,-0.000503125
-3.900e-03,-0.000625
-3.890e-03,-0.00060625
-3.880e-03,-0.000534375
-3.870e-03,-0.0005125
-3.860e-03,-0.000428125
-3.850e-03,-0.000571875
-3.840e-03,-0.00045625
-3.830e-03,-0.00054375
-3.820e-03,-0.00058125
-3.810e-03,-0.000640625
-3.800e-03,-0.000571875
-3.790e-03,-0.00045625
-3.780e-03,-0.00045625
-3.770e-03,-0.000690625
-3.760e-03,-0.00048125
-3.750e-03,-0.00048125
-3.740e-03,-0.00055
-3.730e-03,-0.000434375
-3.720e-03,-0.000478125
-3.710e-03,-0.0005375
-3.700e-03,-0.000525
-3.690e-03,-0.00035
-3.680e-03,-0.00048125
-3.670e-03,-0.00055625
-3.660e-03,-0.000540625
-3.650e-03,-0.000565625
-3.640e-03,-0.000665625
-3.630e-03,-0.000578125
-3.620e-03,-0.0005375
-3.610e-03,-0.00049375
-3.600e-03,-0.000440625
-3.590e-03,-0.000475
-3.580e-03,-0.00045
-3.570e-03,-0.00051875
-3.560e-03,-0.00068125
-3.550e-03,-0.00045
-3.540e-03,-0.00054375
-3.530e-03,-0.000540625
-3.520e-03,-0.000559375
-3.510e-03,-0.000603125
-3.500e-03,-0.000534375
-3.490e-03,-0.00056875
-3.480e-03,-0.000509375
-3.470e-03,-0.000453125
-3.460e-03,-0.000471875
-3.450e-03,-0.00044375
-3.440e-03,-0.00056875
-3.430e-03,-0.000428125
-3.420e-03,-0.000515625
-3.410e-03,-0.000690625
-3.400e-03,-0.000475
-3.390e-03,-0.00055
-3.380e-03,-0.00055
-3.370e-03,-0.000521875
-3.360e-03,-0.00056875
-3.350e-03,-0.000425
-3.340e-03,-0.000721875
-3.330e-03,-0.0005125
-3.320e-03,-0.00055
-3.310e-03,-0.00046875
-3.300e-03,-0.0006125
-3.290e-03,-0.000584375
-3.280e-03,-0.00043125
-3.270e-03,-0.000653125
-3.260e-03,-0.00048125
-3.250e-03,-0.000553125
-3.240e-03,-0.000453125
-3.230e-03,-0.000571875
-3.220e-03,-0.000609375
-3.210e-03,-0.000425
-3.200e-03,-0.000521875
-3.190e-03,-0.000509375
-3.180e-03,-0.000621875
-3.170e-03,-0.000621875
-3.160e-03,-0.000490625
-3.150e-03,-0.000546875
-3.140e-03,-0.000534375
-3.130e-03,-0.000578125
-3.120e-03,-0.00043125
-3.110e-03,-0.000484375
-3.100e-03,-0.000525
-3.090e-03,-0.000459375
-3.080e-03,-0.000596875
-3.070e-03,-0.00045625
-3.060e-03,-0.000478125
-3.050e-03,-0.00045
-3.040e-03,-0.000621875
-3.030e-03,-0.0004
-3.020e-03,-0.000565625
-3.010e-03,-0.000528125
-3.000e-03,-0.0005
-2.990e-03,-0.000590625
-2.980e-03,-0.000684375
-2.970e-03,-0.00058125
-2.960e-03,-0.0004875
-2.950e-03,-0.000515625
-2.940e-03,-0.000453125
-2.930e-03,-0.000515625
-2.920e-03,-0.0006125
-2.910e-03,-0.00056875
-2.900e-03,-0.0005625
-2.890e-03,-0.00063125
-2.880e-03,-0.000403125
-2.870e-03,-0.0004
-2.860e-03,-0.000584375
-2.850e-03,-0.00055625
-2.840e-03,-0.000590625
-2.830e-03,-0.000615625
-2.820e-03,-0.00055625
-2.810e-03,-0.000634375
-2.800e-03,-0.000503125
-2.790e-03,-0.000590625
-2.780e-03,-0.000625
-2.770e-03,-0.000425
-2.760e-03,-0.000565625
-2.750e-03,-0.00046875
-2.740e-03,-0.00046875
-2.730e-03,-0.0005
-2.720e-03,-0.00050625
-2.710e-03,-0.000515625
-2.700e-03,-0.000490625
-2.690e-03,-0.0005875
-2.680e-03,-0.000446875
-2.670e-03,-0.0005875
-2.660e-03,-0.00041875
-2.650e-03,-0.000615625
-2.640e-03,-0.000459375
-2.630e-03,-0.000371875
-2.620e-03,-0.00065625
-2.610e-03,-0.0005625
-2.600e-03,-0.0004
-2.590e-03,-0.00039375
-2.580e-03,-0.0004625
-2.570e-03,-0.000503125
-2.560e-03,-0.000509375
-2.550e-03,-0.000525
-2.540e-03,-0.000484375
-2.530e-03,-0.000490625
-2.520e-03,-0.00065
-2.510e-03,-0.0004875
-2.500e-03,-0.0005125
-2.490e-03,-0.000478125
-2.480e-03,-0.00065625
-2.470e-03,-0.000509375
-2.460e-03,-0.0004375
-2.450e-03,-0.00040625
-2.440e-03,-0.0004375
-2.430e-03,-0.000603125
-2.420e-03,-0.000584375
-2.410e-03,-0.00045
-2.400e-03,-0.000559375
-2.390e-03,-0.000609375
-2.380e-03,-0.0006
-2.370e-03,-0.000446875
-2.360e-03,-0.000465625
-2.350e-03,-0.000515625
-2.340e-03,-0.00054375
-2.330e-03,-0.000475
-2.320e-03,-0.000490625
-2.310e-03,-0.000509375
-2.300e-03,-0.0005625
-2.290e-03,-0.000515625
-2.280e-03,-0.00054375
-2.270e-03,-0.00046875
-2.260e-03,-0.00053125
-2.250e-03,-0.0005375
-2.240e-03,-0.000571875
-2.230e-03,-0.000525
-2.220e-03,-0.00050625
-2.210e-03,-0.00040625
-2.200e-03,-0.000503125
-2.190e-03,-0.000428125
-2.180e-03,-0.00055
-2.170e-03,-0.00056875
-2.160e-03,-0.000465625
-2.150e-03,-0.000553125
-2.140e-03,-0.0005125
-2.130e-03,-0.000415625
-2.120e-03,-0.000671875
-2.110e-03,-0.000403125
-2.100e-03,-0.00045
-2.090e-03,-0.000503125
-2.080e-03,-0.000653125
-2.070e-03,-0.000525
-2.060e-03,-0.000434375
-2.050e-03,-0.000546875
-2.040e-03,-0.000621875
-2.030e-03,-0.0005
-2.020e-03,-0.000559375
-2.010e-03,-0.000559375
-2.000e-03,-0.0005125
-1.990e-03,-0.0005125
-1.980e-03,-0.0005125
-1.970e-03,-0.000475
-1.960e-03,-0.000484375
-1.950e-03,-0.000421875
-1.940e-03,-0.00038125
-1.930e-03,-0.00061875
-1.920e-03,-0.000396875
-1.910e-03,-0.000584375
-1.900e-03,-0.000546875
-1.890e-03,-0.00045
-1.880e-03,-0.000646875
-1.870e-03,-0.00056875
-1.860e-03,-0.000565625
-1.850e-03,-0.000471875
-1.840e-03,-0.00043125
-1.830e-03,-0.00050625
-1.820e-03,-0.000496875
-1.810e-03,-0.000415625
-1.800e-03,-0.000559375
-1.790e-03,-0.000490625
-1.780e-03,-0.0004875
-1.770e-03,-0.000565625
-1.760e-03,-0.00049375
-1.750e-03,-0.00058125
-1.740e-03,-0.000634375
-1.730e-03,-0.0005375
-1.720e-03,-0.000421875
-1.710e-03,-0.000553125
-1.700e-03,-0.0006
-1.690e-03,-0.000471875
-1.680e-03,-0.000496875
-1.670e-03,-0.000465625
-1.660e-03,-0.000415625
-1.650e-03,-0.0005
-1.640e-03,-0.000384375
-1.630e-03,-0.00063125
-1.620e-03,-0.000453125
-1.610e-03,-0.000446875
-1.600e-03,-0.000478125
-1.590e-03,-0.0005125
-1.580e-03,-0.000584375
-1.570e-03,-0.000534375
-1.560e-03,-0.000546875
-1.550e-03,-0.000440625
-1.540e-03,-0.000353125
-1.530e-03,-0.000734375
-1.520e-03,-0.000628125
-1.510e-03,-0.000603125
-1.500e-03,-0.00046875
-1.490e-03,-0.00055625
-1.480e-03,-0.000509375
-1.470e-03,-0.00060625
-1.460e-03,-0.000553125
-1.450e-03,-0.00045625
-1.440e-03,-0.00051875
-1.430e-03,-0.000596875
-1.420e-03,-0.00049375
-1.410e-03,-0.000475
-1.400e-03,-0.0005375
-1.390e-03,-0.000471875
-1.380e-03,-0.000428125
-1.370e-03,-0.000546875
-1.360e-03,-0.00053125
-1.350e-03,-0.000425
-1.340e-03,-0.000578125
-1.330e-03,-0.000615625
-1.320e-03,-0.0005625
-1.310e-03,-0.000465625
-1.300e-03,-0.000515625
-1.290e-03,-0.000590625
-1.280e-03,-0.000465625
-1.270e-03,-0.0005625
-1.260e-03,-0.000690625
-1.250e-03,-0.000471875
-1.240e-03,-0.000403125
-1.230e-03,-0.000590625
-1.220e-03,-0.00035
-1.210e-03,-0.000490625
-1.200e-03,-0.000540625
-1.190e-03,-0.000503125
-1.180e-03,-0.0005875
-1.170e-03,-0.000434375
-1.160e-03,-0.000628125
-1.150e-03,-0.0005625
-1.140e-03,-0.000553125
-1.130e-03,-0.000584375
