Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,,,,Waveform Type,ANALOG
-1.140e-04,0.0254078,0.0135969,-0.0103125,,-1.140e-04,0.530312
-1.120e-04,0.0254516,0.0137219,-0.00996875,,-1.120e-04,0.530391
-1.100e-04,0.0254797,0.0135734,-0.00990625,,-1.100e-04,0.531953
-1.080e-04,0.0254922,0.0135719,-0.010375,,-1.080e-04,0.537031
-1.060e-04,0.0255125,0.0135969,-0.0100625,,-1.060e-04,0.536797
-1.040e-04,0.0255563,0.0136297,-0.0104063,,-1.040e-04,0.538906
-1.020e-04,0.0255812,0.0136609,-0.0106563,,-1.020e-04,0.541406
-1.000e-04,0.0256016,0.0137547,-0.0100938,,-1.000e-04,0.535469
-9.800e-05,0.0256141,0.0138891,-0.01,,-9.800e-05,0.540625
-9.600e-05,0.0256453,0.0139109,-0.0100625,,-9.600e-05,0.537813
-9.400e-05,0.0256672,0.0139297,-0.010375,,-9.400e-05,0.540547
-9.200e-05,0.0257031,0.0140969,-0.0102188,,-9.200e-05,0.544375
-9.000e-05,0.0257203,0.0139703,-0.00990625,,-9.000e-05,0.545156
-8.800e-05,0.0257391,0.0139516,-0.0103125,,-8.800e-05,0.549141
-8.600e-05,0.0257469,0.013975,-0.010375,,-8.600e-05,0.545781
-8.400e-05,0.0257734,0.0140688,-0.0103125,,-8.400e-05,0.545469
-8.200e-05,0.0258125,0.0141953,-0.0102188,,-8.200e-05,0.547969
-8.000e-05,0.025825,0.0142109,-0.0103125,,-8.000e-05,0.544453
-7.800e-05,0.0258531,0.0143781,-0.0102188,,-7.800e-05,0.549375
-7.600e-05,0.0258828,0.0144094,-0.0100625,,-7.600e-05,0.557734
-7.400e-05,0.0258984,0.0144859,-0.0100625,,-7.400e-05,0.559766
-7.200e-05,0.0259234,0.0144172,-0.01025,,-7.200e-05,0.560156
-7.000e-05,0.0259469,0.0144391,-0.0101563,,-7.000e-05,0.556172
-6.800e-05,0.0259641,0.0145922,-0.0102188,,-6.800e-05,0.557422
-6.600e-05,0.0259953,0.0147516,-0.0104063,,-6.600e-05,0.556406
-6.400e-05,0.026,0.0147797,-0.0102188,,-6.400e-05,0.560156
-6.200e-05,0.0260328,0.0148359,-0.0105625,,-6.200e-05,0.560937
-6.000e-05,0.0260516,0.0148844,-0.0103125,,-6.000e-05,0.567266
-5.800e-05,0.0260578,0.0148281,-0.0101563,,-5.800e-05,0.570391
-5.600e-05,0.0260938,0.0148438,-0.0100938,,-5.600e-05,0.568203
-5.400e-05,0.026125,0.0148391,-0.0101563,,-5.400e-05,0.568281
-5.200e-05,0.0261547,0.0149,-0.01025,,-5.200e-05,0.572813
-5.000e-05,0.0261859,0.0150031,-0.0098125,,-5.000e-05,0.56875
-4.800e-05,0.0261875,0.0151781,-0.0100938,,-4.800e-05,0.569922
-4.600e-05,0.0262141,0.0150766,-0.00996875,,-4.600e-05,0.572813
-4.400e-05,0.0262437,0.0150922,-0.0104063,,-4.400e-05,0.574531
-4.200e-05,0.0262594,0.0150547,-0.0104063,,-4.200e-05,0.578516
-4.000e-05,0.0262922,0.0151734,-0.0102188,,-4.000e-05,0.57875
-3.800e-05,0.0263047,0.0151859,-0.0104688,,-3.800e-05,0.578281
-3.600e-05,0.0263609,0.0152391,-0.0105,,-3.600e-05,0.579766
-3.400e-05,0.0263656,0.0153438,-0.01,,-3.400e-05,0.576562
-3.200e-05,0.0263828,0.0154688,-0.0103125,,-3.200e-05,0.578359
-3.000e-05,0.0264094,0.0154625,-0.0100625,,-3.000e-05,0.583828
-2.800e-05,0.0264219,0.0156375,-0.00984375,,-2.800e-05,0.588203
-2.600e-05,0.0264375,0.0154953,-0.0101563,,-2.600e-05,0.586484
-2.400e-05,0.0264422,0.0154625,-0.01025,,-2.400e-05,0.588594
-2.200e-05,0.0264672,0.0154375,-0.0104063,,-2.200e-05,0.585625
-2.000e-05,0.0264953,0.0154578,-0.0107813,,-2.000e-05,0.590078
-1.800e-05,0.0265125,0.0155672,-0.0104063,,-1.800e-05,0.588672
-1.600e-05,0.0265516,0.0156516,-0.0106563,,-1.600e-05,0.585938
-1.400e-05,0.0265734,0.0157578,-0.0101563,,-1.400e-05,0.587422
-1.200e-05,0.0265922,0.0157266,-0.0106563,,-1.200e-05,0.591875
-1.000e-05,0.0266047,0.0157672,-0.0101563,,-1.000e-05,0.595
-8.000e-06,0.0266219,0.0157344,-0.00984375,,-8.000e-06,0.591484
-6.000e-06,0.0266344,0.0157938,-0.0104063,,-6.000e-06,0.594609
-4.000e-06,0.0266578,0.0158359,-0.0100625,,-4.000e-06,0.591094
-2.000e-06,0.0266609,0.015875,-0.0103125,,-2.000e-06,0.594609
0.000e+00,0.0261125,0.0158469,-0.010625,,0.000e+00,0.630156
2.000e-06,0.024675,0.0157578,-0.0102188,,2.000e-06,0.643594
4.000e-06,0.0242281,0.0156656,-0.0100625,,4.000e-06,0.647656
6.000e-06,0.0238063,0.0155922,-0.0104688,,6.000e-06,0.659375
8.000e-06,0.0234203,0.0156656,-0.0102188,,8.000e-06,0.676094
1.000e-05,0.0230516,0.0156281,-0.0103125,,1.000e-05,0.686719
1.200e-05,0.0227203,0.0157188,-0.0102188,,1.200e-05,0.695078
1.400e-05,0.0223641,0.0156984,-0.0100938,,1.400e-05,0.704531
1.600e-05,0.0220234,0.0158641,-0.0098125,,1.600e-05,0.710938
1.800e-05,0.0216906,0.0159156,-0.0103125,,1.800e-05,0.725469
2.000e-05,0.0213797,0.0158688,-0.0100938,,2.000e-05,0.738672
2.200e-05,0.0210156,0.0157422,-0.0102188,,2.200e-05,0.74875
2.400e-05,0.0206953,0.0156375,-0.0103125,,2.400e-05,0.752422
2.600e-05,0.0203813,0.0156766,-0.00990625,,2.600e-05,0.762344
2.800e-05,0.0200859,0.0157594,-0.0104688,,2.800e-05,0.774531
3.000e-05,0.0198047,0.0157297,-0.0096875,,3.000e-05,0.781719
3.200e-05,0.019525,0.0157328,-0.0096875,,3.200e-05,0.786406
3.400e-05,0.0192938,0.0158187,-0.0100625,,3.400e-05,0.793125
3.600e-05,0.0192063,0.0157594,-0.01025,,3.600e-05,0.801406
3.800e-05,0.0191109,0.0157141,-0.0102188,,3.800e-05,0.807344
4.000e-05,0.0189641,0.0156047,-0.0105,,4.000e-05,0.815
4.200e-05,0.0187891,0.0156172,-0.010625,,4.200e-05,0.823594
4.400e-05,0.0186313,0.0156844,-0.010375,,4.400e-05,0.830234
4.600e-05,0.0184641,0.0157422,-0.01025,,4.600e-05,0.837187
4.800e-05,0.0182984,0.0155234,-0.0104063,,4.800e-05,0.841875
5.000e-05,0.0181063,0.0156609,-0.00996875,,5.000e-05,0.8475
5.200e-05,0.0179562,0.0156406,-0.010375,,5.200e-05,0.857969
5.400e-05,0.0177578,0.0155297,-0.0101563,,5.400e-05,0.866953
5.600e-05,0.0175953,0.0154047,-0.01025,,5.600e-05,0.872188
5.800e-05,0.0174328,0.0154531,-0.0100938,,5.800e-05,0.885547
6.000e-05,0.0172734,0.0154,-0.00996875,,6.000e-05,0.882969
6.200e-05,0.0171156,0.0154484,-0.0100625,,6.200e-05,0.894766
6.400e-05,0.0169562,0.0155188,-0.00965625,,6.400e-05,0.894141
6.600e-05,0.0168031,0.0155219,-0.01025,,6.600e-05,0.909687
6.800e-05,0.0166266,0.0154656,-0.0104688,,6.800e-05,0.921016
7.000e-05,0.0164781,0.0153766,-0.0100625,,7.000e-05,0.926484
7.200e-05,0.0162859,0.0152719,-0.0103125,,7.200e-05,0.930391
7.400e-05,0.0161641,0.0152859,-0.0100938,,7.400e-05,0.942031
7.600e-05,0.0160234,0.0153156,-0.0100625,,7.600e-05,0.9475
7.800e-05,0.0158922,0.0151766,-0.00984375,,7.800e-05,0.946172
8.000e-05,0.0157422,0.0151734,-0.0100625,,8.000e-05,0.956094
8.200e-05,0.0155844,0.01525,-0.01,,8.200e-05,0.962578
8.400e-05,0.0154609,0.0152375,-0.0100625,,8.400e-05,0.972422
8.600e-05,0.0153328,0.0151281,-0.0104063,,8.600e-05,0.987031
8.800e-05,0.0152016,0.0149938,-0.0100938,,8.800e-05,0.999375
9.000e-05,0.0150563,0.0150953,-0.0103125,,9.000e-05,0.995391
9.200e-05,0.0149406,0.0150625,-0.0100625,,9.200e-05,0.998359
9.400e-05,0.0148109,0.0150156,-0.0101563,,9.400e-05,1.00008
9.600e-05,0.0146812,0.0150313,-0.0100938,,9.600e-05,1.01313
9.800e-05,0.0145469,0.015125,-0.01,,9.800e-05,1.02133
1.000e-04,0.0144188,0.0149938,-0.00990625,,1.000e-04,1.02406
1.020e-04,0.0142844,0.0148406,-0.0105,,1.020e-04,1.03063
1.040e-04,0.0141828,0.0147625,-0.010875,,1.040e-04,1.03883
1.060e-04,0.0140531,0.0146484,-0.0100625,,1.060e-04,1.03516
1.080e-04,0.0139625,0.0146766,-0.0101563,,1.080e-04,1.04438
1.100e-04,0.0138406,0.0147094,-0.0102188,,1.100e-04,1.04125
1.120e-04,0.0137313,0.0147172,-0.0098125,,1.120e-04,1.04891
1.140e-04,0.013625,0.0145953,-0.0100625,,1.140e-04,1.05273
1.160e-04,0.0134906,0.0145266,-0.0105625,,1.160e-04,1.06133
1.180e-04,0.0134234,0.0144016,-0.0100625,,1.180e-04,1.06492
1.200e-04,0.0132922,0.0144422,-0.00996875,,1.200e-04,1.07172
1.220e-04,0.0132141,0.0143859,-0.0101563,,1.220e-04,1.08695
1.240e-04,0.0131094,0.0144063,-0.00996875,,1.240e-04,1.09422
1.260e-04,0.0130234,0.0143234,-0.010875,,1.260e-04,1.09055
1.280e-04,0.0129188,0.01445,-0.0102188,,1.280e-04,1.0932
1.300e-04,0.0128078,0.0145,-0.01025,,1.300e-04,1.10227
1.320e-04,0.0127437,0.0143844,-0.010375,,1.320e-04,1.10281
1.340e-04,0.0126344,0.0142438,-0.01025,,1.340e-04,1.11008
1.360e-04,0.0125563,0.0141703,-0.0102188,,1.360e-04,1.12773
1.380e-04,0.0124828,0.0140938,-0.0104063,,1.380e-04,1.13336
1.400e-04,0.0123828,0.0141781,-0.010375,,1.400e-04,1.12227
1.420e-04,0.0122797,0.0140609,-0.0103125,,1.420e-04,1.12727
1.440e-04,0.0122156,0.01415,-0.01025,,1.440e-04,1.14102
1.460e-04,0.0121375,0.014175,-0.0103125,,1.460e-04,1.14117
1.480e-04,0.0120531,0.0141375,-0.00996875,,1.480e-04,1.15617
1.500e-04,0.0119844,0.0139313,-0.00990625,,1.500e-04,1.16187
1.520e-04,0.0119031,0.0139375,-0.00990625,,1.520e-04,1.16906
1.540e-04,0.0118172,0.01385,-0.00975,,1.540e-04,1.16461
1.560e-04,0.011725,0.0137641,-0.00990625,,1.560e-04,1.16836
1.580e-04,0.0116562,0.0138094,-0.00996875,,1.580e-04,1.16844
1.600e-04,0.0115891,0.0138031,-0.0098125,,1.600e-04,1.17141
1.620e-04,0.0115125,0.0137719,-0.0100938,,1.620e-04,1.17836
1.640e-04,0.0114281,0.0137563,-0.0101563,,1.640e-04,1.19063
1.660e-04,0.0113375,0.0137063,-0.00996875,,1.660e-04,1.19727
1.680e-04,0.0112641,0.0135359,-0.0100938,,1.680e-04,1.20266
1.700e-04,0.0111766,0.0134391,-0.0103125,,1.700e-04,1.19297
1.720e-04,0.0111031,0.0135,-0.0105625,,1.720e-04,1.19258
1.740e-04,0.0110469,0.0135109,-0.0102188,,1.740e-04,1.19031
1.760e-04,0.0109891,0.0135109,-0.0100938,,1.760e-04,1.19297
1.780e-04,0.0109125,0.0134391,-0.0096875,,1.780e-04,1.20391
1.800e-04,0.0108375,0.0132484,-0.00984375,,1.800e-04,1.19781
1.820e-04,0.0107328,0.0131938,-0.0100625,,1.820e-04,1.20992
1.840e-04,0.0106844,0.013175,-0.0106563,,1.840e-04,1.21055
1.860e-04,0.0106063,0.0129844,-0.0104688,,1.860e-04,1.22258
1.880e-04,0.0105469,0.0127797,-0.0105,,1.880e-04,1.23148
1.900e-04,0.0104844,0.0128047,-0.00990625,,1.900e-04,1.22367
1.920e-04,0.0104078,0.0127328,-0.0105,,1.920e-04,1.22234
1.940e-04,0.01035,0.0128141,-0.01,,1.940e-04,1.23578
1.960e-04,0.0102656,0.0126187,-0.0104688,,1.960e-04,1.23031
1.980e-04,0.0102172,0.0125766,-0.0102188,,1.980e-04,1.23711
2.000e-04,0.0101594,0.0124109,-0.0100938,,2.000e-04,1.2443
2.020e-04,0.0100781,0.0123875,-0.0102188,,2.020e-04,1.25414
2.040e-04,0.0100141,0.0121875,-0.0100938,,2.040e-04,1.24523
2.060e-04,0.00998438,0.0122078,-0.0103125,,2.060e-04,1.24828
2.080e-04,0.00989531,0.0122328,-0.0102188,,2.080e-04,1.25742
2.100e-04,0.00984687,0.0122359,-0.0103125,,2.100e-04,1.24773
2.120e-04,0.00977813,0.0123047,-0.0103125,,2.120e-04,1.24883
2.140e-04,0.00971719,0.0121063,-0.010625,,2.140e-04,1.27078
2.160e-04,0.00967187,0.0120688,-0.0105625,,2.160e-04,1.28086
2.180e-04,0.00961563,0.0120812,-0.010625,,2.180e-04,1.27945
2.200e-04,0.0095625,0.0119766,-0.01,,2.200e-04,1.29063
2.220e-04,0.00948281,0.0120297,-0.01025,,2.220e-04,1.27461
2.240e-04,0.00943281,0.0120406,-0.0101563,,2.240e-04,1.28344
2.260e-04,0.00937656,0.012,-0.0102188,,2.260e-04,1.28227
2.280e-04,0.00932031,0.0118953,-0.00990625,,2.280e-04,1.28492
2.300e-04,0.00926719,0.0118188,-0.00990625,,2.300e-04,1.28766
2.320e-04,0.00920938,0.0116438,-0.010375,,2.320e-04,1.295
2.340e-04,0.00916406,0.0116234,-0.0103125,,2.340e-04,1.29352
2.360e-04,0.00909688,0.0114875,-0.0105,,2.360e-04,1.28195
2.380e-04,0.00905469,0.0115891,-0.0100938,,2.380e-04,1.26734
2.400e-04,0.00900938,0.0116766,-0.010375,,2.400e-04,1.28414
2.420e-04,0.00895469,0.0115203,-0.01025,,2.420e-04,1.29195
2.440e-04,0.00890781,0.0114734,-0.0102188,,2.440e-04,1.28477
2.460e-04,0.00887188,0.0114516,-0.0101563,,2.460e-04,1.2957
2.480e-04,0.00881094,0.0112703,-0.0104063,,2.480e-04,1.29836
2.500e-04,0.00876719,0.0111969,-0.0103125,,2.500e-04,1.31563
2.520e-04,0.00869687,0.0112484,-0.0102188,,2.520e-04,1.29937
2.540e-04,0.00868125,0.0112813,-0.0105,,2.540e-04,1.30703
2.560e-04,0.0086125,0.0111687,-0.01025,,2.560e-04,1.29992
2.580e-04,0.00854688,0.0111281,-0.0098125,,2.580e-04,1.29875
2.600e-04,0.00851406,0.0111062,-0.0103125,,2.600e-04,1.31484
2.620e-04,0.00846563,0.0111188,-0.0105,,2.620e-04,1.31609
2.640e-04,0.00840625,0.0109328,-0.0104688,,2.640e-04,1.31195
2.660e-04,0.00836562,0.0109656,-0.0108125,,2.660e-04,1.30883
2.680e-04,0.00832813,0.0109734,-0.0103125,,2.680e-04,1.30211
2.700e-04,0.00827813,0.0109656,-0.010375,,2.700e-04,1.29164
2.720e-04,0.00823906,0.0110219,-0.0102188,,2.720e-04,1.30242
2.740e-04,0.00819062,0.0110984,-0.0105625,,2.740e-04,1.29617
2.760e-04,0.00816875,0.0109391,-0.0105,,2.760e-04,1.30852
2.780e-04,0.00810156,0.0109125,-0.0101563,,2.780e-04,1.31148
2.800e-04,0.00806875,0.0107813,-0.0105,,2.800e-04,1.33102
2.820e-04,0.00802031,0.0107156,-0.0100938,,2.820e-04,1.3282
2.840e-04,0.00797031,0.0107563,-0.01025,,2.840e-04,1.31898
2.860e-04,0.00793438,0.0107906,-0.0100938,,2.860e-04,1.31266
2.880e-04,0.00790625,0.0107281,-0.0104063,,2.880e-04,1.32148
2.900e-04,0.00785625,0.0107125,-0.00996875,,2.900e-04,1.32055
2.920e-04,0.00781562,0.0106344,-0.0100625,,2.920e-04,1.3132
2.940e-04,0.00775469,0.0105656,-0.0100938,,2.940e-04,1.31273
2.960e-04,0.00772188,0.0104563,-0.0100938,,2.960e-04,1.32961
2.980e-04,0.00766094,0.0104313,-0.0101563,,2.980e-04,1.33523
3.000e-04,0.00762969,0.01035,-0.0101563,,3.000e-04,1.32273
3.020e-04,0.00759375,0.0101391,-0.0101563,,3.020e-04,1.31422
3.040e-04,0.00757656,0.0101875,-0.01025,,3.040e-04,1.32039
3.060e-04,0.00753125,0.0101734,-0.0100625,,3.060e-04,1.31719
3.080e-04,0.00749844,0.0101641,-0.0100938,,3.080e-04,1.33641
3.100e-04,0.00745,0.0100422,-0.010375,,3.100e-04,1.31789
3.120e-04,0.00740625,0.00997813,-0.0100938,,3.120e-04,1.33281
3.140e-04,0.00737031,0.00987188,-0.0104688,,3.140e-04,1.32937
3.160e-04,0.00735313,0.00992969,-0.01,,3.160e-04,1.32508
3.180e-04,0.00732344,0.00988906,-0.0101563,,3.180e-04,1.32828
3.200e-04,0.00730781,0.00989531,-0.01,,3.200e-04,1.30961
3.220e-04,0.00726719,0.0100344,-0.0104688,,3.220e-04,1.30992
3.240e-04,0.00722187,0.00994531,-0.01025,,3.240e-04,1.31031
3.260e-04,0.00717813,0.00986719,-0.01025,,3.260e-04,1.31937
3.280e-04,0.00713438,0.00968125,-0.01,,3.280e-04,1.33172
3.300e-04,0.0071125,0.00968125,-0.010375,,3.300e-04,1.32984
3.320e-04,0.00708125,0.00962813,-0.01,,3.320e-04,1.32602
3.340e-04,0.00704063,0.00968906,-0.0101563,,3.340e-04,1.30453
3.360e-04,0.00702344,0.00972969,-0.0105625,,3.360e-04,1.29078
3.380e-04,0.00699219,0.00965313,-0.0103125,,3.380e-04,1.28547
3.400e-04,0.00695469,0.00962813,-0.01025,,3.400e-04,1.30086
3.420e-04,0.00692344,0.00962031,-0.0104688,,3.420e-04,1.30773
3.440e-04,0.00688125,0.00935469,-0.0106563,,3.440e-04,1.34211
3.460e-04,0.00684063,0.00925938,-0.0100938,,3.460e-04,1.34453
3.480e-04,0.00682031,0.00924219,-0.010375,,3.480e-04,1.30898
3.500e-04,0.00678438,0.00914531,-0.0101563,,3.500e-04,1.31539
3.520e-04,0.00673437,0.00915156,-0.00984375,,3.520e-04,1.31766
3.540e-04,0.00673594,0.00910781,-0.01025,,3.540e-04,1.31625
3.560e-04,0.006675,0.00919844,-0.0104688,,3.560e-04,1.32266
3.580e-04,0.00665,0.00898594,-0.0107188,,3.580e-04,1.33258
3.600e-04,0.0066375,0.00886406,-0.0108125,,3.600e-04,1.34937
3.620e-04,0.00662188,0.00882656,-0.0104063,,3.620e-04,1.35703
3.640e-04,0.00657188,0.0087625,-0.0102188,,3.640e-04,1.34164
3.660e-04,0.00654844,0.00881094,-0.0102188,,3.660e-04,1.32508
3.680e-04,0.00650469,0.0087625,-0.0104688,,3.680e-04,1.3243
3.700e-04,0.00647656,0.00887344,-0.0104688,,3.700e-04,1.34953
3.720e-04,0.00645469,0.00877031,-0.010625,,3.720e-04,1.34758
3.740e-04,0.00643906,0.00869063,-0.0102188,,3.740e-04,1.3643
3.760e-04,0.00639844,0.0085875,-0.0104688,,3.760e-04,1.34891
3.780e-04,0.0063625,0.00854219,-0.0104063,,3.780e-04,1.36125
3.800e-04,0.006325,0.00842969,-0.0104063,,3.800e-04,1.33883
3.820e-04,0.00632031,0.00840625,-0.0104063,,3.820e-04,1.32539
3.840e-04,0.0062875,0.00840156,-0.0104063,,3.840e-04,1.33445
3.860e-04,0.00626719,0.00843281,-0.01025,,3.860e-04,1.3218
3.880e-04,0.00623594,0.00845313,-0.0100938,,3.880e-04,1.31188
3.900e-04,0.00619844,0.00834375,-0.0101563,,3.900e-04,1.3282
3.920e-04,0.00619062,0.00827969,-0.0103125,,3.920e-04,1.33242
3.940e-04,0.00613438,0.00826719,-0.0104063,,3.940e-04,1.32656
3.960e-04,0.00612969,0.0082375,-0.0102188,,3.960e-04,1.33281
3.980e-04,0.00611875,0.00801094,-0.0101563,,3.980e-04,1.31148
4.000e-04,0.00608906,0.00810781,-0.01025,,4.000e-04,1.29008
4.020e-04,0.00606875,0.00808125,-0.010625,,4.020e-04,1.28609
4.040e-04,0.00604844,0.00818125,-0.0101563,,4.040e-04,1.2782
4.060e-04,0.00602969,0.00804063,-0.0105625,,4.060e-04,1.30695
4.080e-04,0.0059875,0.00807969,-0.0104063,,4.080e-04,1.29711
4.100e-04,0.00595469,0.00777656,-0.0105,,4.100e-04,1.31977
4.120e-04,0.00593594,0.00789688,-0.0106563,,4.120e-04,1.29359
4.140e-04,0.00590781,0.0079125,-0.010375,,4.140e-04,1.28734
4.160e-04,0.00588281,0.00790937,-0.00996875,,4.160e-04,1.26375
4.180e-04,0.00586094,0.00794688,-0.01,,4.180e-04,1.25367
4.200e-04,0.0058625,0.00784531,-0.00996875,,4.200e-04,1.24469
4.220e-04,0.0058375,0.00788906,-0.00984375,,4.220e-04,1.27023
4.240e-04,0.00581406,0.00766094,-0.01,,4.240e-04,1.27258
4.260e-04,0.00578125,0.007675,-0.00984375,,4.260e-04,1.26586
4.280e-04,0.00574375,0.00754375,-0.00990625,,4.280e-04,1.26562
4.300e-04,0.00571094,0.00754063,-0.0100625,,4.300e-04,1.26305
4.320e-04,0.005725,0.00752031,-0.01,,4.320e-04,1.24992
4.340e-04,0.00568281,0.00749844,-0.0102188,,4.340e-04,1.25023
4.360e-04,0.00565938,0.00744531,-0.00996875,,4.360e-04,1.26828
4.380e-04,0.00563438,0.00745469,-0.0100938,,4.380e-04,1.27383
4.400e-04,0.00560938,0.00733281,-0.0103125,,4.400e-04,1.29766
4.420e-04,0.00558906,0.00743438,-0.0103125,,4.420e-04,1.28773
4.440e-04,0.00556563,0.00713281,-0.010375,,4.440e-04,1.2618
4.460e-04,0.00554844,0.00714219,-0.0096875,,4.460e-04,1.28125
4.480e-04,0.0055375,0.00708125,-0.0098125,,4.480e-04,1.25336
4.500e-04,0.00550469,0.00703906,-0.01,,4.500e-04,1.25609
4.520e-04,0.00548906,0.00704844,-0.0100625,,4.520e-04,1.25609
4.540e-04,0.00547969,0.00699531,-0.010375,,4.540e-04,1.27539
4.560e-04,0.00543125,0.00684531,-0.0104063,,4.560e-04,1.28016
4.580e-04,0.00541563,0.00669531,-0.01,,4.580e-04,1.2582
4.600e-04,0.0054,0.00666719,-0.01025,,4.600e-04,1.23594
4.620e-04,0.00536719,0.00658594,-0.0103125,,4.620e-04,1.24313
4.640e-04,0.00533281,0.0066125,-0.01,,4.640e-04,1.23844
4.660e-04,0.00530625,0.00658594,-0.0104063,,4.660e-04,1.23398
4.680e-04,0.00532969,0.00658594,-0.0105625,,4.680e-04,1.21953
4.700e-04,0.00528906,0.00650469,-0.010625,,4.700e-04,1.25125
4.720e-04,0.00525625,0.006525,-0.0107813,,4.720e-04,1.24375
4.740e-04,0.00523594,0.00642344,-0.0103125,,4.740e-04,1.25086
4.760e-04,0.00521719,0.00629219,-0.0105,,4.760e-04,1.24336
4.780e-04,0.00520781,0.00619844,-0.0102188,,4.780e-04,1.23672
4.800e-04,0.00518438,0.00630156,-0.0098125,,4.800e-04,1.23898
4.820e-04,0.00516719,0.00628906,-0.00996875,,4.820e-04,1.21672
4.840e-04,0.00515,0.00631719,-0.00990625,,4.840e-04,1.23531
4.860e-04,0.00512188,0.00608906,-0.00975,,4.860e-04,1.22078
4.880e-04,0.00509063,0.00595625,-0.0101563,,4.880e-04,1.22562
4.900e-04,0.0050625,0.00583438,-0.0102188,,4.900e-04,1.25594
4.920e-04,0.00507344,0.00585,-0.0103125,,4.920e-04,1.22313
4.940e-04,0.00503281,0.0058875,-0.0104063,,4.940e-04,1.20414
4.960e-04,0.00502813,0.00599219,-0.0101563,,4.960e-04,1.19922
4.980e-04,0.00500156,0.00595938,-0.0101563,,4.980e-04,1.18
5.000e-04,0.0054,0.00598438,-0.010375,,5.000e-04,0.956016
5.020e-04,0.00660938,0.00612188,-0.00996875,,5.020e-04,0.887422
5.040e-04,0.00697188,0.00600937,-0.010375,,5.040e-04,0.861016
5.060e-04,0.00730313,0.00600937,-0.010375,,5.060e-04,0.810547
5.080e-04,0.00758906,0.00596406,-0.0101563,,5.080e-04,0.78
5.100e-04,0.00788125,0.00594687,-0.00996875,,5.100e-04,0.755234
5.120e-04,0.00814219,0.00589375,-0.0101563,,5.120e-04,0.727422
5.140e-04,0.00842188,0.00605,-0.010375,,5.140e-04,0.709922
5.160e-04,0.00868125,0.00594375,-0.0102188,,5.160e-04,0.678125
5.180e-04,0.00896094,0.006,-0.0100625,,5.180e-04,0.667734
5.200e-04,0.009225,0.00598438,-0.01025,,5.200e-04,0.666328
5.220e-04,0.00946563,0.00594219,-0.010625,,5.220e-04,0.646328
5.240e-04,0.00973281,0.00597656,-0.010625,,5.240e-04,0.62625
5.260e-04,0.00995313,0.00593906,-0.010375,,5.260e-04,0.610859
5.280e-04,0.0102094,0.00609844,-0.0100938,,5.280e-04,0.568281
5.300e-04,0.0104453,0.006175,-0.0103125,,5.300e-04,0.566641
5.320e-04,0.010675,0.00605625,-0.0100938,,5.320e-04,0.556406
5.340e-04,0.0109078,0.00614531,-0.0100625,,5.340e-04,0.559141
5.360e-04,0.0111219,0.00614531,-0.00996875,,5.360e-04,0.548594
5.380e-04,0.0113469,0.00606875,-0.0103125,,5.380e-04,0.538438
5.400e-04,0.0115375,0.00617188,-0.0101563,,5.400e-04,0.528672
5.420e-04,0.0117484,0.006125,-0.0101563,,5.420e-04,0.511016
5.440e-04,0.0119438,0.00606094,-0.00984375,,5.440e-04,0.507812
5.460e-04,0.0121313,0.00607031,-0.010375,,5.460e-04,0.495781
5.480e-04,0.0123297,0.00608125,-0.0100938,,5.480e-04,0.500625
5.500e-04,0.0124953,0.006025,-0.0105,,5.500e-04,0.497656
5.520e-04,0.0126875,0.00598281,-0.01025,,5.520e-04,0.495547
5.540e-04,0.0128578,0.00602969,-0.0105,,5.540e-04,0.480156
5.560e-04,0.0130578,0.00601719,-0.00996875,,5.560e-04,0.483906
5.580e-04,0.0132141,0.00605,-0.010375,,5.580e-04,0.473828
5.600e-04,0.0133906,0.006125,-0.0105,,5.600e-04,0.458828
5.620e-04,0.0135813,0.00622344,-0.01025,,5.620e-04,0.451875
5.640e-04,0.0137844,0.00615156,-0.0100938,,5.640e-04,0.452344
5.660e-04,0.0139297,0.00624375,-0.00996875,,5.660e-04,0.452813
5.680e-04,0.0141141,0.00615469,-0.0107813,,5.680e-04,0.459922
5.700e-04,0.0142875,0.00609063,-0.0101563,,5.700e-04,0.453047
5.720e-04,0.0144703,0.00618281,-0.00996875,,5.720e-04,0.443594
5.740e-04,0.0146281,0.00618594,-0.00984375,,5.740e-04,0.436641
5.760e-04,0.0147922,0.00622656,-0.0102188,,5.760e-04,0.425703
5.780e-04,0.0149422,0.00631406,-0.00990625,,5.780e-04,0.424609
5.800e-04,0.0150969,0.00626719,-0.0104063,,5.800e-04,0.418281
5.820e-04,0.0152344,0.0063375,-0.01025,,5.820e-04,0.426953
5.840e-04,0.0154125,0.00629688,-0.0104688,,5.840e-04,0.427578
5.860e-04,0.0155422,0.00636875,-0.0101563,,5.860e-04,0.432422
5.880e-04,0.0157172,0.0063625,-0.01,,5.880e-04,0.426797
5.900e-04,0.0158563,0.00638906,-0.0100625,,5.900e-04,0.416094
5.920e-04,0.0160016,0.00654375,-0.0102188,,5.920e-04,0.415547
5.940e-04,0.0161328,0.00657344,-0.0105,,5.940e-04,0.405547
5.960e-04,0.0162734,0.00679687,-0.0101563,,5.960e-04,0.403594
5.980e-04,0.0164281,0.00672031,-0.0103125,,5.980e-04,0.4075
6.000e-04,0.0165391,0.00672344,-0.0103125,,6.000e-04,0.411172
6.020e-04,0.0166797,0.00675469,-0.010375,,6.020e-04,0.410078
