Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-05,
Horizontal Delay,0.0007592,
Sample Interval,4e-07,
Record Length,1000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.2,
Vertical Position,0,
,,
,,
,,
Label,,
TIME,CH2,CH3
8.312e-04,-0.00790625,0.00349531
8.316e-04,-0.0093125,0.0036
8.320e-04,-0.00934375,0.00350156
8.324e-04,-0.0090625,0.00354688
8.328e-04,-0.00753125,0.00362188
8.332e-04,-0.00771875,0.00352969
8.336e-04,-0.00790625,0.0035625
8.340e-04,-0.00890625,0.00367656
8.344e-04,-0.009,0.0035125
8.348e-04,-0.00809375,0.00354063
8.352e-04,-0.00896875,0.00352031
8.356e-04,-0.00965625,0.00358125
8.360e-04,-0.008625,0.00347188
8.364e-04,-0.008875,0.0034
8.368e-04,-0.0085625,0.003325
8.372e-04,-0.0085,0.00356094
8.376e-04,-0.0101563,0.0034875
8.380e-04,-0.00896875,0.00336719
8.384e-04,-0.0074375,0.00338906
8.388e-04,-0.0098125,0.00343281
8.392e-04,-0.008625,0.0032875
8.396e-04,-0.0096875,0.00340938
8.400e-04,-0.00909375,0.00333438
8.404e-04,-0.008,0.00342969
8.408e-04,-0.0086875,0.00332188
8.412e-04,-0.0081875,0.00333438
8.416e-04,-0.00859375,0.00333906
8.420e-04,-0.00759375,0.00342344
8.424e-04,-0.0096875,0.00326563
8.428e-04,-0.00928125,0.00330938
8.432e-04,-0.00903125,0.00342188
8.436e-04,-0.00890625,0.00324531
8.440e-04,-0.00784375,0.00329063
8.444e-04,-0.009,0.0033375
8.448e-04,-0.0093125,0.00312344
8.452e-04,-0.00859375,0.00319531
8.456e-04,-0.00796875,0.00330313
8.460e-04,-0.0079375,0.00328125
8.464e-04,-0.008,0.00329375
8.468e-04,-0.0095,0.00315938
8.472e-04,-0.00925,0.00312344
8.476e-04,-0.00828125,0.0033125
8.480e-04,-0.0090625,0.00327969
8.484e-04,-0.0093125,0.00324063
8.488e-04,-0.00828125,0.00335
8.492e-04,-0.0083125,0.00320469
8.496e-04,-0.00896875,0.00319688
8.500e-04,-0.0085625,0.00310312
8.504e-04,-0.00896875,0.0031
8.508e-04,-0.00875,0.00323906
8.512e-04,-0.00734375,0.0032125
8.516e-04,-0.0100625,0.00312188
8.520e-04,-0.00853125,0.00302969
8.524e-04,-0.0094375,0.00316719
8.528e-04,-0.00896875,0.00313281
8.532e-04,-0.00846875,0.00307031
8.536e-04,-0.0086875,0.0030625
8.540e-04,-0.00890625,0.00322813
8.544e-04,-0.0085,0.00320625
8.548e-04,-0.00740625,0.00311406
8.552e-04,-0.010125,0.00301094
8.556e-04,-0.00875,0.00305625
8.560e-04,-0.00846875,0.00315938
8.564e-04,-0.009,0.00297188
8.568e-04,-0.0084375,0.00309063
8.572e-04,-0.009,0.00307187
8.576e-04,-0.00975,0.00302344
8.580e-04,-0.00846875,0.00311563
8.584e-04,-0.0073125,0.00315469
8.588e-04,-0.00809375,0.00310469
8.592e-04,-0.008125,0.00292813
8.596e-04,-0.00846875,0.00290313
8.600e-04,-0.0091875,0.00291719
8.604e-04,-0.0075,0.00287813
8.608e-04,-0.009875,0.00297188
8.612e-04,-0.0095,0.00292656
8.616e-04,-0.009,0.0031
8.620e-04,-0.008625,0.00300156
8.624e-04,-0.00853125,0.0029375
8.628e-04,-0.00846875,0.00305313
8.632e-04,-0.009375,0.00292031
8.636e-04,-0.0088125,0.00294219
8.640e-04,-0.00840625,0.00301719
8.644e-04,-0.00984375,0.00285625
8.648e-04,-0.0090625,0.00292656
8.652e-04,-0.00915625,0.00289062
8.656e-04,-0.008625,0.00282969
8.660e-04,-0.0084375,0.00289219
8.664e-04,-0.008375,0.00287344
8.668e-04,-0.00828125,0.0029625
8.672e-04,-0.00925,0.0029
8.676e-04,-0.00775,0.00286406
8.680e-04,-0.009375,0.00278281
8.684e-04,-0.00909375,0.00287344
8.688e-04,-0.00921875,0.0028
8.692e-04,-0.00828125,0.00267656
8.696e-04,-0.0084375,0.00284219
8.700e-04,-0.00859375,0.00272344
8.704e-04,-0.0101875,0.00272344
8.708e-04,-0.00865625,0.00282031
8.712e-04,-0.00728125,0.002775
8.716e-04,-0.00865625,0.00271094
8.720e-04,-0.00821875,0.00278437
8.724e-04,-0.0089375,0.00265781
8.728e-04,-0.0089375,0.00287813
8.732e-04,-0.00828125,0.00275781
8.736e-04,-0.00903125,0.0027625
8.740e-04,-0.00909375,0.002725
8.744e-04,-0.00790625,0.00279219
8.748e-04,-0.00878125,0.00268438
8.752e-04,-0.0083125,0.00282656
8.756e-04,-0.0085,0.00268906
8.760e-04,-0.009125,0.00264687
8.764e-04,-0.00859375,0.00264219
8.768e-04,-0.008,0.00269375
8.772e-04,-0.0096875,0.00258594
8.776e-04,-0.00840625,0.00274688
8.780e-04,-0.0095625,0.00262188
8.784e-04,-0.00925,0.00259063
8.788e-04,-0.00796875,0.00268125
8.792e-04,-0.00825,0.00269688
8.796e-04,-0.0089375,0.00266719
8.800e-04,-0.00815625,0.0026625
8.804e-04,-0.00825,0.00261094
8.808e-04,-0.00928125,0.00263281
8.812e-04,-0.008375,0.00256563
8.816e-04,-0.008125,0.00260938
8.820e-04,-0.00853125,0.00259844
8.824e-04,-0.00803125,0.00258125
8.828e-04,-0.008125,0.00259844
8.832e-04,-0.00990625,0.002475
8.836e-04,-0.00859375,0.00272188
8.840e-04,-0.00821875,0.00262969
8.844e-04,-0.00903125,0.00254531
8.848e-04,-0.0081875,0.00251406
8.852e-04,-0.00875,0.00246094
8.856e-04,-0.00875,0.00264375
8.860e-04,-0.008125,0.00253125
8.864e-04,-0.00934375,0.00251719
8.868e-04,-0.00946875,0.00239531
8.872e-04,-0.00846875,0.0025375
8.876e-04,-0.00875,0.00258906
8.880e-04,-0.00915625,0.0025
8.884e-04,-0.00915625,0.00240781
8.888e-04,-0.00875,0.0024
8.892e-04,-0.009,0.00245938
8.896e-04,-0.00871875,0.00252656
8.900e-04,-0.0095625,0.00239375
8.904e-04,-0.0086875,0.00239844
8.908e-04,-0.009375,0.00247813
8.912e-04,-0.00884375,0.0023375
8.916e-04,-0.0086875,0.0024625
8.920e-04,-0.0089375,0.00231406
8.924e-04,-0.00809375,0.00247031
8.928e-04,-0.00909375,0.00240313
8.932e-04,-0.0078125,0.00254219
8.936e-04,-0.0093125,0.00242813
8.940e-04,-0.00865625,0.00243906
8.944e-04,-0.00859375,0.00236719
8.948e-04,-0.0085,0.00232969
8.952e-04,-0.00703125,0.00242031
8.956e-04,-0.00915625,0.002275
8.960e-04,-0.00953125,0.00229375
8.964e-04,-0.00921875,0.00223438
8.968e-04,-0.00828125,0.00245313
8.972e-04,-0.00846875,0.00239844
8.976e-04,-0.00859375,0.00232344
8.980e-04,-0.009375,0.00240938
8.984e-04,-0.00915625,0.00230313
8.988e-04,-0.008375,0.00229844
8.992e-04,-0.0093125,0.00223281
8.996e-04,-0.0093125,0.00235781
9.000e-04,-0.0086875,0.00236094
9.004e-04,-0.00965625,0.00233438
9.008e-04,-0.00875,0.002425
9.012e-04,-0.00878125,0.00230469
9.016e-04,-0.008625,0.00231875
9.020e-04,-0.00803125,0.00237031
9.024e-04,-0.0081875,0.00232656
9.028e-04,-0.0099375,0.00219063
9.032e-04,-0.00878125,0.00230781
9.036e-04,-0.009375,0.002275
9.040e-04,-0.00871875,0.00229219
9.044e-04,-0.007875,0.00215469
9.048e-04,-0.00928125,0.00227188
9.052e-04,-0.00840625,0.00220781
9.056e-04,-0.0095,0.00224688
9.060e-04,-0.00815625,0.0022
9.064e-04,-0.00909375,0.0023
9.068e-04,-0.00871875,0.00230938
9.072e-04,-0.00878125,0.00217656
9.076e-04,-0.00878125,0.002125
9.080e-04,-0.00740625,0.00225625
9.084e-04,-0.0085,0.00207656
9.088e-04,-0.0094375,0.00224531
9.092e-04,-0.00928125,0.00217656
9.096e-04,-0.0071875,0.00218438
9.100e-04,-0.0081875,0.00216875
9.104e-04,-0.00940625,0.00216875
9.108e-04,-0.00871875,0.00212031
9.112e-04,-0.0090625,0.00212656
9.116e-04,-0.0084375,0.00213281
9.120e-04,-0.00965625,0.00213594
9.124e-04,-0.00965625,0.00207656
9.128e-04,-0.00896875,0.00217812
9.132e-04,-0.009,0.00208438
9.136e-04,-0.0091875,0.00218594
9.140e-04,-0.00840625,0.00211563
9.144e-04,-0.00928125,0.00213125
9.148e-04,-0.00825,0.00212969
9.152e-04,-0.00778125,0.00218906
9.156e-04,-0.0100313,0.00211563
9.160e-04,-0.0091875,0.00209688
9.164e-04,-0.0099375,0.00197969
9.168e-04,-0.0085,0.00209531
9.172e-04,-0.008125,0.00210625
9.176e-04,-0.0089375,0.00220469
9.180e-04,-0.00921875,0.00200313
9.184e-04,-0.00934375,0.00185469
9.188e-04,-0.0080625,0.00198906
9.192e-04,-0.0091875,0.00213437
9.196e-04,-0.00878125,0.00195156
9.200e-04,-0.00903125,0.00197969
9.204e-04,-0.00890625,0.00192656
9.208e-04,-0.008,0.00208906
9.212e-04,-0.00890625,0.00203125
9.216e-04,-0.00953125,0.00192656
9.220e-04,-0.0091875,0.00203906
9.224e-04,-0.00765625,0.00199375
9.228e-04,-0.0076875,0.00196562
9.232e-04,-0.00871875,0.00195156
9.236e-04,-0.00925,0.00202969
9.240e-04,-0.0088125,0.00195
9.244e-04,-0.00821875,0.00196875
9.248e-04,-0.01025,0.00209531
9.252e-04,-0.00953125,0.00191094
9.256e-04,-0.00821875,0.00195625
9.260e-04,-0.00953125,0.00202969
9.264e-04,-0.00875,0.00187813
9.268e-04,-0.00871875,0.00197031
9.272e-04,-0.00859375,0.00188437
9.276e-04,-0.0084375,0.00195625
9.280e-04,-0.00871875,0.00192969
9.284e-04,-0.00965625,0.00194375
9.288e-04,-0.008125,0.00200313
9.292e-04,-0.00884375,0.00185625
9.296e-04,-0.00896875,0.00179219
9.300e-04,-0.00765625,0.00181406
9.304e-04,-0.00871875,0.00191875
9.308e-04,-0.00771875,0.0019375
9.312e-04,-0.009,0.00186094
9.316e-04,-0.0076875,0.00198281
9.320e-04,-0.0095625,0.00178438
9.324e-04,-0.00865625,0.00175938
9.328e-04,-0.008625,0.00185625
9.332e-04,-0.008625,0.00189844
9.336e-04,-0.00909375,0.00186875
9.340e-04,-0.0090625,0.00174219
9.344e-04,-0.009625,0.00175625
9.348e-04,-0.0088125,0.00187188
9.352e-04,-0.00746875,0.00181406
9.356e-04,-0.00815625,0.00180469
9.360e-04,-0.0090625,0.00184531
9.364e-04,-0.00896875,0.00172031
9.368e-04,-0.00875,0.00194531
9.372e-04,-0.00828125,0.00186406
9.376e-04,-0.00978125,0.00183438
9.380e-04,-0.0094375,0.0018875
9.384e-04,-0.0088125,0.00174375
9.388e-04,-0.00825,0.001775
9.392e-04,-0.00896875,0.00182188
9.396e-04,-0.00828125,0.00187656
9.400e-04,-0.00859375,0.00180313
9.404e-04,-0.00915625,0.00174375
9.408e-04,-0.00825,0.00173594
9.412e-04,-0.00946875,0.0016125
9.416e-04,-0.0088125,0.00167031
9.420e-04,-0.00896875,0.0017625
9.424e-04,-0.0085625,0.00173438
9.428e-04,-0.00790625,0.00162656
9.432e-04,-0.00915625,0.00176094
9.436e-04,-0.00846875,0.00181875
9.440e-04,-0.00871875,0.00172656
9.444e-04,-0.0080625,0.00180156
9.448e-04,-0.00984375,0.00164375
9.452e-04,-0.00903125,0.00164531
9.456e-04,-0.00875,0.00169531
9.460e-04,-0.00921875,0.001575
9.464e-04,-0.00815625,0.0017
9.468e-04,-0.0085625,0.00176094
9.472e-04,-0.0093125,0.001625
9.476e-04,-0.0093125,0.00162031
9.480e-04,-0.0080625,0.00170938
9.484e-04,-0.00796875,0.00174688
9.488e-04,-0.00921875,0.001575
9.492e-04,-0.0095625,0.00157188
9.496e-04,-0.00859375,0.0016875
9.500e-04,-0.00871875,0.00159219
9.504e-04,-0.0095625,0.00161094
9.508e-04,-0.00915625,0.00165156
9.512e-04,-0.0080625,0.00158281
9.516e-04,-0.00890625,0.0015875
9.520e-04,-0.0095,0.00174375
9.524e-04,-0.00846875,0.00163906
9.528e-04,-0.008875,0.00170469
9.532e-04,-0.00925,0.00169219
9.536e-04,-0.00815625,0.00165781
9.540e-04,-0.0100313,0.0016125
9.544e-04,-0.0088125,0.0015875
9.548e-04,-0.00975,0.00157344
9.552e-04,-0.00809375,0.00161875
9.556e-04,-0.00809375,0.001675
9.560e-04,-0.0086875,0.00158281
9.564e-04,-0.00865625,0.00165313
9.568e-04,-0.00909375,0.0016
9.572e-04,-0.00846875,0.00171094
9.576e-04,-0.009,0.00161875
9.580e-04,-0.00903125,0.0015125
9.584e-04,-0.00871875,0.00149688
9.588e-04,-0.00903125,0.00159219

